"Timecode","Content","Content_zh"
"00:04:13,854 --> 00:04:20,192","Crook: And you always feel a little bit guilty when you're still here, you know, and other people aren't,","Crook：當你還留在這裡，而其他人不在了，總會有一點罪惡感，"
"00:04:20,192 --> 00:04:28,235","um, and it hurts morale quite a bit, um, but...","嗯，士氣確實受到很大打擊，嗯，不過……"
"00:04:28,235 --> 00:04:31,304","but I know that it--I know that it was not taken lightly.","但我知道……我知道這不是草率做出的決定。"
"00:04:31,304 --> 00:04:34,007","Hansen: It was the hardest day of my life.","Hansen：那是我人生中最難熬的一天。"
"00:04:34,007 --> 00:04:40,580","I never thought we would be in that situation, but project cancelations happen and, you know,","我從沒想過我們會碰到那種狀況，但專案被取消就是會發生，你知道，"
"00:04:40,580 --> 00:04:42,749","sometimes you can absorb it and sometimes you can't.","有時候你能消化這種衝擊，有時候不行。"
"00:04:42,749 --> 00:04:49,489","So Tim and I almost avoided each other just 'cause we knew that we had to meet and talk about that.","所以 Tim 和我幾乎都在躲著彼此，因為我們知道得見面談這件事。"
"00:04:49,489 --> 00:04:52,259","And I didn't want to, and he didn't want to either.","我不想談，他也不想。"
"00:04:52,259 --> 00:04:55,495","There was no, like, oh, yeah, it's so easy, it's person X, Y, and Z.","不是那種「喔，對，很簡單，就是 X、Y、Z 這幾個人」的狀況。"
"00:04:55,495 --> 00:05:01,001","It's like every single one of those people are-- they're huge contributors to all these games we've made.","就像那些人每一個……他們都為我們做過的這些遊戲貢獻很大。"
"00:05:01,001 --> 00:05:06,206","They're the people we hang out with after work and so-- And, you know, and it's tough for Double Fine in general,","他們是下班後會一起混的人，所以……而且，你知道，這對 Double Fine 整體來說也很難，"
"00:05:06,206 --> 00:05:10,343","because historically, I mean, we even said this in the media in the past,","因為從公司歷史來看，我們以前甚至在媒體上說過，"
"00:05:10,343 --> 00:05:12,345","we don't do layoffs and that sort of thing.","我們不裁員，不做那種事。"
"00:05:12,345 --> 00:05:16,016","It was--it was a tough decision for sure.","那……那肯定是個很難的決定。"
"00:05:16,016 --> 00:05:20,053","Russell: A lot of us just stayed afterwards in the room, after we were told, and just talked about","Russell：後來我們很多人聽完消息後，就留在房間裡聊了起來，"
"00:05:20,053 --> 00:05:23,823","the history of the company, and just, we were like, we couldn't believe this happened to us,","公司的歷史，然後我們都覺得，真的不敢相信這件事會發生在我們身上，"
"00:05:23,823 --> 00:05:27,794","but you know, in the game industry and in any entertainment industry,","但你知道，在遊戲業，或任何娛樂產業裡，"
"00:05:27,794 --> 00:05:30,030","it's--it's the norm.","這……這就是常態。"
"00:05:30,030 --> 00:05:36,536","We're the exception, so in that respect I-- I--I feel lucky,","我們才是例外，所以就這點來說，我……我覺得自己很幸運，"
"00:05:36,536 --> 00:05:41,775","and we'll survive, a little bit smaller, a little leaner, but we'll make it.","我們會撐下去，只是規模小一點、精簡一點，但我們會做到。"
"00:05:41,940 --> 00:05:56,990","[Music] Schafer: So basically we are powering forward on our, um,","[音樂] Schafer：所以基本上，我們正在全力推進，嗯，"
"00:05:56,990 --> 00:05:59,826","uh, remaining titles that we're working on.","呃，我們手上剩下正在做的作品。"
"00:05:59,826 --> 00:06:02,095","Those are the stories I really wanted to make the documentary about","那些才是我真正想讓紀錄片拍下來的故事，"
"00:06:02,095 --> 00:06:04,831","but we could never do that, like, those publisher games,","但我們以前永遠不能拍，像那些發行商專案，"
"00:06:04,831 --> 00:06:08,235","to see, like, what it's like, all those meetings where they're saying,","看看那到底是什麼樣子，像那些會議裡他們說，"
"00:06:08,235 --> 00:06:12,806","""This game is so great, we can't wait to see it."" And then the meeting where they actually said it's canceled,","「這遊戲太棒了，我們等不及想看到。」然後下一場會議他們卻真的說取消，"
"00:06:12,806 --> 00:06:16,676","we have to cancel it, but I hope you still make it 'cause I really want to play it.","我們得取消它，但我希望你們還是做出來，因為我真的很想玩。"
"00:06:16,676 --> 00:06:19,512","That was an actual quote from the guy, he was like, ""If you make it","那真的是那個人的原話，他說：「如果你們做出來，"
"00:06:19,512 --> 00:06:22,082","I really want to play it."" It's like, ""Oh, thanks, that makes up","我真的很想玩。」感覺就像：「喔，謝了，這樣就彌補了，"
"00:06:22,082 --> 00:06:24,718","for me laying off 12 people.","我裁掉 12 個人的事。」"
"00:06:24,718 --> 00:06:27,554","That--I totally feel good now that you want to play this game","「你想玩這款遊戲，這樣……我現在完全好受多了，"
"00:06:27,554 --> 00:06:35,528","that you just killed."" But, um, since I'm mostly fueled by angriness and bitterness,","這款被你親手殺掉的遊戲。」不過，嗯，既然我主要是靠憤怒和怨念驅動，"
"00:06:35,528 --> 00:06:39,699","then I'm stronger than ever right now.","那我現在比以往更強。"
"00:06:42,869 --> 00:06:44,704","You know, whatever works.","你知道，有用就好。"
"00:06:44,960 --> 00:07:12,560","[Music] [Chatter]","[音樂] [交談聲]"
"00:07:12,565 --> 00:07:14,768","Schafer: Oh god, is that thing still here? Mitchell: It's way funnier now.","Schafer：天啊，那東西還在嗎？Mitchell：現在更好笑了。"
"00:07:14,768 --> 00:07:15,869","Muir: It was just sad. Mitchell: Yeah.","Muir：那只是很悲傷。Mitchell：對。"
"00:07:15,869 --> 00:07:17,304","Muir: It wasn't bad. Mitchell: No.","Muir：不算糟。Mitchell：不會。"
"00:07:17,304 --> 00:07:19,205","Schafer: That one that you found under the sink?","Schafer：你在水槽下面找到的那個？"
"00:07:19,205 --> 00:07:20,774","Muir: It's really good. It's like, uh...","Muir：真的很棒，就像……"
"00:07:20,774 --> 00:07:21,808","Mitchell: It's gooey, though.","Mitchell：不過它黏黏的。"
"00:07:21,808 --> 00:07:23,310","Muir: Chipotle.","Muir：Chipotle。"
"00:07:23,310 --> 00:07:24,644","Schafer: Is everyone here?","Schafer：大家都在嗎？"
"00:07:24,644 --> 00:07:28,315","[Murmuring] Hello, everybody! Hello.","[低語聲] 大家好！哈囉。"
"00:07:28,315 --> 00:07:30,984","And thank you for coming back to work here again for another year.","謝謝大家新的一年又回來這裡工作。"
"00:07:30,984 --> 00:07:32,819","It's awesome to see you all here.","看到大家都在這裡真好。"
"00:07:32,819 --> 00:07:33,753","Welcome back.","歡迎回來。"
"00:07:33,753 --> 00:07:35,755","Nice to see you all.","很高興見到大家。"
"00:07:35,755 --> 00:07:36,856","Rice: Yeah, man.","Rice：是啊，老兄。"
"00:07:36,856 --> 00:07:38,191","2015.","2015 年。"
"00:07:38,191 --> 00:07:40,026","Schafer: 2015. Wait a second.","Schafer：2015 年。等一下。"
"00:07:40,026 --> 00:07:42,562","Does that mean we didn't finish in December?","那意味著我們十二月沒結束嗎？"
"00:07:42,562 --> 00:07:43,797","Rice: Yeah.","Rice：是啊。"
"00:07:43,797 --> 00:07:45,732","Comin' on three years.","快滿三年了。"
"00:07:45,732 --> 00:07:48,001","Schafer: Three--no kidding? It's like Rip Van Winkle.","Schafer：三年……真的假的？簡直像 Rip Van Winkle。"
"00:07:48,001 --> 00:07:53,073","All I remember is the Kickstarter, and then I woke up and it's three years later.","我只記得 Kickstarter，然後一醒來就已經三年後了。"
"00:07:53,073 --> 00:07:54,808","Crook: And we all have big, long--and we all have big, long beards.","Crook：我們都有又大又長的……我們都有又大又長的鬍子。"
"00:07:55,008 --> 00:07:56,643","Schafer: Yeah, we're just here with beards.","Schafer：對，我們就這樣留著鬍子坐在這裡。"
"00:07:56,643 --> 00:07:59,145","Ray, where did all that money go, what?","Ray，那些錢都跑去哪了，蛤？"
"00:07:59,145 --> 00:08:01,081","I guess we should ship this game.","我想我們該把這遊戲推出去了。"
"00:08:01,081 --> 00:08:03,316","But the game was awesome.","但這遊戲很棒。"
"00:08:03,316 --> 00:08:09,389","Um, but, um, but we-- I think I'm trying to this week still keep play testing,","嗯，不過，嗯，我們……我想這週還是要繼續 playtest，"
"00:08:09,389 --> 00:08:13,493","especially the problem areas in the game where people get hung up the most","尤其是遊戲裡玩家最容易卡住的問題區域，"
"00:08:13,493 --> 00:08:15,362","and catch any remaining dialogue.","也抓出任何還缺的台詞。"
"00:08:15,362 --> 00:08:19,532","There's probably some object interactions or examine lines that are still missing that I would love to catch.","可能還有一些物件互動或查看台詞漏掉了，我很想把它們抓出來。"
"00:08:19,532 --> 00:08:23,837","Please keep talking and don't be freaked out that we're not answering you, 'cause we'd just like","請繼續講，不要因為我們沒回應就緊張，因為我們只是想"
"00:08:23,837 --> 00:08:25,105","to hear what you're thinking.","聽聽你在想什麼。"
"00:08:25,105 --> 00:08:26,840","Miller: All right.","Miller：好。"
"00:08:26,840 --> 00:08:28,675","I'm already baffled.","我已經搞不懂了。"
"00:08:28,675 --> 00:08:30,877","Vella: Is this one?","Vella：是這個嗎？"
"00:08:30,877 --> 00:08:33,645","Miller: This must be incredibly fun to watch.","Miller：這看起來一定超有趣。"
"00:08:33,645 --> 00:08:35,481","Schafer: We're not even here.","Schafer：我們甚至不在這裡。"
"00:08:35,482 --> 00:08:36,850","Miller: What's that? You're not paying attention?","Miller：什麼？你們沒在注意嗎？"
"00:08:36,850 --> 00:08:38,284","Schafer: Yeah, I'm doing my taxes over here.","Schafer：對，我在旁邊報稅。"
"00:08:39,785 --> 00:08:43,857","Miller: I think I'll switch to Shay 'cause I can't figure this out.","Miller：我想我改玩 Shay 好了，因為我搞不懂這裡。"
"00:08:43,857 --> 00:08:47,794","Schafer: I mean, it's--it--that-- the first puzzle, it's, like, one of the first puzzles that Vella has,","Schafer：我是說，那個……那個第一個謎題，那算是 Vella 最早遇到的謎題之一，"
"00:08:47,794 --> 00:08:53,333","and you have to do something and get this visual feedback, and you have to mess with it a lot and get some more feedback","你得做點事情、得到視覺回饋，然後反覆嘗試、再得到更多回饋，"
"00:08:53,333 --> 00:08:55,835","to kind of figure out the patterns.","好找出模式。"
"00:08:55,835 --> 00:09:00,540","Um, and then it's just a problem of, like, have we kind of inceptioned? Is that a verb?","嗯，然後問題就是，我們是不是有點 inception 了？這能當動詞嗎？"
"00:09:00,540 --> 00:09:03,710","Put the idea in the player's head of what they want to do enough.","有沒有把玩家該做什麼的想法，充分種進他們腦中。"
"00:09:03,710 --> 00:09:06,312","'Cause sometimes you just mess with the game and you just kind of bang on it","因為有時候你只是亂碰遊戲、一路硬試，"
"00:09:06,312 --> 00:09:09,149","and you--woo, you solved it, you don't really know how you solved it.","你……你解開了，但其實不知道自己是怎麼解開的。"
"00:09:09,149 --> 00:09:10,984","And that to me is almost a worst-case scenario.","對我來說，這幾乎是最糟的情況。"
"00:09:10,984 --> 00:09:13,319","That's almost worse than getting stuck forever, you know?","這甚至比永遠卡住還糟，你懂嗎？"
"00:09:13,319 --> 00:09:16,322","Like, getting-- 'cause being stuck forever, if you finally solve it you feel great.","因為如果是一直卡關，最後解開時你會覺得很爽。"
"00:09:16,322 --> 00:09:19,325","But if you solve it in accident, you're like, I don't know what just happened, you move on","但如果你是意外解開的，就會覺得「我剛剛根本不知道發生什麼」，然後繼續往前，"
"00:09:19,325 --> 00:09:21,828","and you kind of get this kind of bored feeling.","你就會有點無聊。"
"00:09:21,828 --> 00:09:25,031","And it's really easy to just accidently put this one line in","真的很容易不小心放進一句台詞，"
"00:09:25,031 --> 00:09:28,001","that makes everybody just know what to do immediately.","讓所有人立刻知道該怎麼做。"
"00:09:28,001 --> 00:09:33,273","So it's--it's like a lot of-- 'cause time--time is short and we don't have much-- we don't have much time left,","所以……因為時間很緊，我們剩下的時間不多了，"
"00:09:33,273 --> 00:09:36,443","and to solve these problems, to make sure that everyone gets through the game,","為了解決這些問題，確保每個人都能玩完整款遊戲，"
"00:09:36,443 --> 00:09:39,712","it's really tempting to just kind of, like, short circuit all the puzzles and make sure","真的很容易會想乾脆把所有謎題都簡化掉，確保"
"00:09:39,712 --> 00:09:41,714","that everybody can get through them.","大家都能過關。"
"00:09:41,714 --> 00:09:46,719","But you have to kind of take a lot of time to actually really look, um, carefully at, like,","但你得花不少時間，真正仔細看清楚"
"00:09:46,719 --> 00:09:49,255","each mental leap the player is making.","玩家每一步推理上的跳躍。"
"00:09:49,255 --> 00:09:54,027","[Off camera] If people were saying the first one was too easy and you're taking out a lot of the hints,","[畫外音] 如果大家都說第一幕太簡單，而你又拿掉很多提示，"
"00:09:54,027 --> 00:09:55,995","I mean, are you afraid you went too far in the other direction?","我是說，你會擔心自己往另一個方向走太遠嗎？"
"00:09:55,995 --> 00:09:58,731","-It seems like there's a lot-- Schafer: Well, I'm hoping-- I'm hoping we went way too far.","-看起來好像有很多……Schafer：嗯，我希望……我希望我們真的走太遠了。"
"00:09:58,731 --> 00:10:01,434","Rice: But yeah, like Tim said, in general I think we're gonna keep play testing","Rice：但對，就像 Tim 說的，整體來說，我想我們會繼續做 playtest，"
"00:10:01,434 --> 00:10:05,004","in hopes that anything that we find that is a problem","希望之後找到的任何問題"
"00:10:05,004 --> 00:10:06,873","down the road could be changed.","都還可以修改。"
"00:10:06,873 --> 00:10:13,012","Crook: Are we gonna have-- with--with Ben leaving, are we having any other-- another GP coming on","Crook：Ben 要離開了，我們會不會再找另一個 GP 加進來，"
"00:10:13,012 --> 00:10:15,248","or are we gonna be able to just absorb?","還是我們可以自己消化掉？"
"00:10:15,248 --> 00:10:19,285","Peck: Um, well, it's my second to last day here at Double Fine.","Peck：嗯，今天是我在 Double Fine 的倒數第二天。"
"00:10:19,285 --> 00:10:25,458","And, uh, just trying to, like, put a bow on as many things as I could before leaving.","呃，就是想在離開前，盡量把能收尾的事情都收好。"
"00:10:25,458 --> 00:10:31,264","The place I'm going to is quite a bit-- it's like a larger company so...","我要去的是一間大不少的公司，所以……"
"00:10:31,264 --> 00:10:33,466","I'm--yeah, I'm gonna miss the...","是的，我會想念……"
"00:10:33,466 --> 00:10:39,706","like, the small little scenes at the lunch table or, like, company meetings and stuff like that","像午餐桌旁那些小場面，或公司會議之類，"
"00:10:39,706 --> 00:10:46,746","where, like, it's okay to make a dick joke or, like, it's okay to...","那種可以講黃色笑話、或是……"
"00:10:46,746 --> 00:10:49,015","to just kind of be yourself a bit.","可以稍微做自己的地方。"
"00:10:49,015 --> 00:10:51,584","Um...","嗯……"
"00:10:51,584 --> 00:10:58,324","I'm hoping I can kind of take a little bit of that for-- like, with me wherever I go, you know?","我希望不管去到哪裡，都能把一點那樣的氣氛帶著走，你懂嗎？"
"00:10:58,324 --> 00:11:02,996","I feel bad I'm not gonna be there for, like, when the shit inevitably hits the fan, you know,","想到事情不可避免地爆炸時我不會在場，我有點過意不去，"
"00:11:02,996 --> 00:11:05,098","and the game needs to be finaled.","這款遊戲又需要收尾定稿。"
"00:11:05,098 --> 00:11:06,199","Kipnis: That jerk.","Kipnis：那個混蛋。"
"00:11:07,734 --> 00:11:09,802","No, I mean, it sucks.","沒有啦，我是說，這真的很糟。"
"00:11:10,003 --> 00:11:15,675","It sucks. I mean, Ben--Ben contributed a lot to the--to the game and, you know, we're--","糟透了。我的意思是，Ben……Ben 對這款遊戲貢獻很大。你知道，我們……"
"00:11:15,675 --> 00:11:21,781","we're having to kind of figure out some stuff in the code that he wrote when he could have been here to help us out.","我們得自己摸索他寫的程式碼裡的一些東西，本來他人在的話可以幫忙。"
"00:11:21,781 --> 00:11:27,754","I mean, it sucks, but, um, we'll just have to finish without him, you know?","我是說，這很糟，但我們只能在沒有他的情況下把它做完，你懂嗎？"
"00:11:27,754 --> 00:11:35,595","Crook: I mean, I will say, you know, we've had to transition because, um, Lee left the project","Crook：我是說，我們確實經歷了一段轉換期，因為 Lee 離開了專案，"
"00:11:35,595 --> 00:11:40,400","and, um, that was-- that was scary, um, because he--he seemed to know","那真的很可怕，因為他似乎知道"
"00:11:40,400 --> 00:11:42,035","what was going on with everything.","所有事情是怎麼運作的。"
"00:11:42,035 --> 00:11:47,440","And so I think Anna's had to take on a lot of some of the responsibilities that Lee had, um,","所以我覺得 Anna 必須接下很多 Lee 原本負責的事，嗯，"
"00:11:47,440 --> 00:11:51,244","as far as puzzle chains and--and how those are all put together","至於謎題鏈，以及那些東西是怎麼串在一起的，"
"00:11:51,244 --> 00:11:53,379","and--and the logic.","還有背後的邏輯。"
"00:11:53,379 --> 00:11:56,316","Um, so I'm sure that's been stressful for her.","嗯，所以我很確定那對她壓力很大。"
"00:11:56,316 --> 00:11:59,852","[Offscreen] Do you regret not getting to see Broken Age through to the end?","[畫外音] 你後悔沒有看到《Broken Age》到最後嗎？"
"00:12:00,053 --> 00:12:01,087","Petty: Yeah, you know, I'm trying to think.","Petty：是啊，你知道，我在思考。"
"00:12:01,087 --> 00:12:04,224","I think this is the only time I haven't stayed on a project","我覺得這是我唯一一次沒有待在一個專案上，"
"00:12:04,224 --> 00:12:05,558","all the way through.","一路做到最後。"
"00:12:05,558 --> 00:12:09,128","It was a lot of those, um, small decisions right at the end of the project","那是在專案最後階段做出的很多小決定，"
"00:12:09,128 --> 00:12:11,698","that have a big impact on the game 'cause all the content's there","卻會對遊戲造成很大的影響，因為內容都已經在那裡了，"
"00:12:11,698 --> 00:12:12,832","and it's all connected.","而且全都串起來了。"
"00:12:12,832 --> 00:12:15,401","And sometimes just pushing and pulling a few things","有時候只是稍微推拉幾個地方，"
"00:12:15,401 --> 00:12:18,671","can--it, um, can really help the game, and it's nice to be part of that.","就能……就能真的幫到遊戲，而能參與其中也很好。"
"00:12:18,671 --> 00:12:23,843","But, uh, I don't think I'll be part of that for Act 2 anyways, but--","但我想不管怎樣，我應該不會參與第二幕了，不過……"
"00:12:23,843 --> 00:12:30,350","I think I'm--I'm excited for Act 2 to come out, because I think Act 1 had a lot of great things about it","我很期待第二幕推出，因為我覺得第一幕有很多很棒的地方，"
"00:12:30,350 --> 00:12:34,721","but it was incomplete, and, you know, you can sort of see the whole arc or play the whole game,","但它畢竟不完整。等你能看到完整弧線、玩完整款遊戲，"
"00:12:34,721 --> 00:12:38,825","might get a better sense of whether that was successful or not.","應該會更能判斷它到底成不成功。"
"00:12:38,825 --> 00:12:45,531","But hopefully I've helped set that up, um, to be a--to be a great experience.","但希望我已經幫它打好基礎，讓它能成為很棒的體驗。"
"00:12:45,531 --> 00:12:46,866","Schafer: But we don't need anybody.","Schafer：但我們不需要任何人。"
"00:12:46,866 --> 00:12:48,868","Broken Age team.","《Broken Age》團隊。"
"00:12:48,868 --> 00:12:50,703","We don't-- we don't need nobody.","我們不需要任何人。"
"00:12:50,703 --> 00:12:52,272","We'll finish it ourselves.","我們會自己完成。"
"00:12:52,272 --> 00:12:54,841","So where are we supposed to be right now, Alpha on the finale?","所以我們現在應該做到哪裡？結尾段要到 Alpha 了嗎？"
"00:12:54,841 --> 00:12:56,509","Rice: Yeah. You wanna look at the...","Rice：是啊。 你想看看……"
"00:12:56,509 --> 00:12:59,312","Schafer: When is beta on B2 and G2? Is that there?","Schafer：B2 和 G2 的 Beta 是什麼時候？有在上面嗎？"
"00:12:59,312 --> 00:13:01,781","Rice: Yeah, so we'll show you the timeline as it is right now.","Rice：對，所以我們會讓你看目前的時間線。"
"00:13:01,781 --> 00:13:06,719","Um, but Matt and Vic and I, and Malena are gonna meet this afternoon now, uh,","Matt、Vic、Malena 和我今天下午要開會，"
"00:13:06,719 --> 00:13:10,423","and want to get a lot more clarity into just closing out the project,","想把專案收尾的事情釐清得更清楚一點，"
"00:13:10,423 --> 00:13:14,160","but also, like, these beta sprints and--and things like that as well.","還有這些 Beta sprint 之類的事。"
"00:13:14,160 --> 00:13:17,764","Hansen: Right now there's a tendency for people to gravitate towards whatever is the, you know,","Hansen：現在大家有一種傾向，會被當下看起來最……"
"00:13:17,764 --> 00:13:22,769","maybe the most interesting work, and that's not-- might not be the most, uh, highest priority work.","也許是最有趣的工作，但那不一定是優先級最高的工作。"
"00:13:22,769 --> 00:13:26,739","We just need to do some load balancing and some estimates as far as, like, how long is it gonna take","我們只是需要做一點人力調配和時程估算，像是還要多久"
"00:13:26,739 --> 00:13:29,876","to get this shit done, 'cause people-- if people don't tell us that,","才能把這些東西做完，因為如果大家不告訴我們，"
