"Timecode","Content","Content_zh"
"00:04:58,220 --> 00:05:03,140","Hansen: This still is adding up to six and a half months of tech work so [laughing] we gotta find out.","Hansen：這樣加起來還是有六個半月的技術工作，所以[笑聲]我們得弄清楚。"
"00:05:03,360 --> 00:05:05,418","Franzke: Oh that's just even split across all the ...","Franzke：喔，那只是平均分到所有……"
"00:05:05,420 --> 00:05:12,380","Hanson: Well it was eight and a half months before Franzke: But that actually makes sense to me, that this is kind of like a relief [laughs].","Hanson：之前是八個半月。Franzke：但這其實滿合理的，這樣反而有點鬆一口氣[笑聲]。"
"00:05:12,380 --> 00:05:18,960","Stamos: More, more needs to be done to really understand what's left to do and how long that will take.","Stamos：還要再做更多，才能真正了解剩下什麼、需要多久。"
"00:05:19,120 --> 00:05:22,440","Really like kind of refactoring all of our assumptions about that schedule.","基本上就是重新整理我們對那份時程的所有假設。"
"00:05:22,840 --> 00:05:28,500","Really I think getting some project management attention on it.","我覺得真的需要讓專案管理更關注這件事。"
"00:05:29,280 --> 00:05:39,440","Matt Hansen coming in and working on that uber-schedule so we can really plan out what's happening a little bit more down the road.","Matt Hansen 會加入，處理那份超級總時程，這樣我們才能更完整地規劃接下來會發生什麼。"
"00:05:39,660 --> 00:05:42,578","Hansen: Obviously Greg's already the producer on the project.","Hansen：Greg 顯然已經是這個專案的製作人。"
"00:05:42,581 --> 00:05:48,061","But you know, it's super-important for the studio, really important for us.","但你知道，這對工作室超級重要，對我們也真的很重要。"
"00:05:48,280 --> 00:05:53,360","And you know, it's one of our completely self-funded projects so it's one of the things where it did make sense","而且這是我們完全自籌資金的專案之一，所以在這種情況下，"
"00:05:53,360 --> 00:06:00,640","to bring on additional production help to make sure that we're, we're running as effectively and efficiently as possible.","再增加製作方面的支援是合理的，確保我們盡可能有效率地運作。"
"00:06:00,640 --> 00:06:09,500","I have some expertise from working in adventure games in the past so I think that's something they wanted to bring onto the team","我以前做過冒險遊戲，有一些相關經驗，我想這也是他們想讓我加入團隊的原因。"
"00:06:09,500 --> 00:06:12,140","to help make it go smoothly as possible.","希望能讓事情盡可能順利。"
"00:06:12,140 --> 00:06:20,102","I'm actually pulling a lot from my experiences on those games to understand how to schedule the game, scope it properly and stuff like that.","我其實大量借用以前做那些遊戲的經驗，來思考怎麼排時程、怎麼正確控管範圍等等。"
"00:06:20,180 --> 00:06:24,920","Hansen: I still have this remote deployment harness as something I'm going to have to talk to Tim about.","Hansen：我還有這個遠端部署框架要跟 Tim 談。"
"00:06:24,920 --> 00:06:27,000","I really want to push forward on that.","我真的很想把那件事往前推。"
"00:06:27,320 --> 00:06:30,157","I think it's going to be really helpful for debugging the game later on.","我覺得那對之後除錯會很有幫助。"
"00:06:30,260 --> 00:06:31,700","Franzke: I agree.","Franzke：我同意。"
"00:06:33,036 --> 00:06:35,856","Otherwise we're just going to shoot ourselves in the foot. Hansen: Yeah.","不然我們就是在搬石頭砸自己的腳。Hansen：對。"
"00:06:35,860 --> 00:06:37,200","Rice: And yeah, it's been helpful.","Rice：對，這很有幫助。"
"00:06:37,200 --> 00:06:43,295","I think it's just like , it's nice to be able to kind of hand it off to him and kind of get ahead of things a little bit.","我覺得能把一些事情交給他，讓我們稍微提前處理，真的很不錯。"
"00:06:43,295 --> 00:06:45,185","It's going to be really helpful.","這會很有幫助。"
"00:06:45,185 --> 00:06:50,680","Hansen: Developing an engine and a game at the same time, it's always been a challenge for a lot of different games.","Hansen：同時開發引擎和遊戲，對很多遊戲來說一直都是挑戰。"
"00:06:50,740 --> 00:06:56,392","You'll hear that as a common story for a lot of games where they're, you know, it's like, Limbo's a good example,","很多遊戲都有類似的故事，像《Limbo》就是很好的例子。"
"00:06:56,392 --> 00:07:00,038","where they were trying to develop the engine for Limbo, they're also trying to create the game at the same time.","他們一邊為《Limbo》開發引擎，一邊也在做遊戲本身。"
"00:07:00,038 --> 00:07:01,498","It's huge, hugely challenging.","那非常、非常有挑戰性。"
"00:07:02,028 --> 00:07:03,173","Hansen: All right. That's it.","Hansen：好，就這樣。"
"00:07:03,173 --> 00:07:03,933","Thank you very much.","非常謝謝。"
"00:07:03,940 --> 00:07:05,918","I'll start laying this out and then let's talk about maybe later.","我會先把這個整理出來，晚點我們再聊。"
"00:07:05,920 --> 00:07:08,520","Franzke: Yep. Hansen: Later next week. Thanks a lot.","Franzke：好。Hansen：下週晚一點。謝啦。"
"00:07:09,180 --> 00:07:15,699","Stamos: So that's been huge. I think that having additional gameplay programmers added to the team,","Stamos：所以這幫助很大。我覺得團隊增加了幾位 gameplay 程式設計師，"
"00:07:15,760 --> 00:07:20,020","but who have design experience, that that's probably helping.","而且他們有設計經驗，應該很有幫助。"
"00:07:20,320 --> 00:07:24,960","Rice: Yeah, we just added a handful of people to the team, kind of staffing up a bit.","Rice：對，我們剛替團隊加了幾個人，算是補了一些人手。"
"00:07:24,960 --> 00:07:29,900","And it was people that were on The Cave and that just shipped a few weeks ago.","這些人之前在做《The Cave》，那款幾週前才推出。"
"00:07:29,900 --> 00:07:33,420","[Applause] Gilbert: Well, we shipped The Cave.","[掌聲] Gilbert：嗯，我們推出了《The Cave》。"
"00:07:33,420 --> 00:07:41,200","[Cheering] Gilbert: On 742 platforms, so that's good news.","[歡呼聲] Gilbert：在 742 個平台上，所以這是好消息。"
"00:07:41,800 --> 00:07:47,860","Anyway, I just, you know, a toast to everybody and they just did an amazing job on The Cave.","總之，我想敬大家一杯，大家在《The Cave》上真的做得很棒。"
"00:07:48,280 --> 00:07:51,000","Group: Cheers!","Group：乾杯！"
"00:07:51,820 --> 00:07:54,860","And now what you have all really been waiting for, cake.","接下來才是大家真正期待的，蛋糕。"
"00:07:55,320 --> 00:07:58,260","Group: [laughs] Schafer: Scoop it up with his hands","Group：[笑聲] Schafer：用手把它挖起來。"
"00:07:58,260 --> 00:08:01,360","Put it in everyone's mouth Line up.","塞進每個人嘴裡，排隊。"
"00:08:01,540 --> 00:08:07,965","Rice: And so they just are wrapping up their final tasks and bug fixes for that And as they become available, we're just trying to figure out","Rice：所以他們正在收尾最後的工作和 bug 修正。等他們有空，我們就要想清楚"
"00:08:07,965 --> 00:08:12,804","what makes the most sense for him to be working on and right now that is Reds.","讓他們做什麼最合理，而目前答案就是 Reds。"
"00:08:12,804 --> 00:08:22,775","So we've got someone from every discipline added to the team and kind of helping to lighten people's loads and add some extra manpower to the game.","所以我們讓每個職能都有人加入團隊，幫大家分擔工作，也替遊戲增加一些人力。"
"00:08:24,260 --> 00:08:26,340","Schafer: Everyone's here, OK. Awesome.","Schafer：大家都到了，好，太棒了。"
"00:08:26,340 --> 00:08:28,300","Dailies. Film crew's back.","每日站會。攝影組回來了。"
"00:08:28,302 --> 00:08:29,367","Not that you notice.","雖然你們不一定會注意到。"
"00:08:29,367 --> 00:08:35,193","I'm sure you guys are all, for those of you who have not ever been filmed before, if you ignore them, really,","我相信你們都……如果有人以前沒被拍過，其實只要無視他們，真的。"
"00:08:35,193 --> 00:08:38,239","They'll just, they'll catch you picking your nose.","他們只會拍到你挖鼻孔。"
"00:08:38,240 --> 00:08:41,220","Rice: We're too big now. I don't know how they're going to do this.","Rice：我們現在人太多了。我不知道他們要怎麼拍。"
"00:08:41,220 --> 00:08:43,000","Schafer: I know, look how huge we are.","Schafer：我知道，看我們多龐大。"
"00:08:43,000 --> 00:08:44,900","Let's get this over with. OK.","快把這個弄完吧。好。"
"00:08:44,900 --> 00:08:50,280","Yesterday I was going to write those last three things for the Cloud Colony, but I did a whole bunch of other project review stuff.","昨天我本來要寫雲端殖民地最後那三件事，但我做了一大堆其他專案檢視。"
"00:08:50,460 --> 00:08:52,720","LeBreton: It was pretty easy to pick up on, you know.","LeBreton：其實滿容易上手的。"
"00:08:52,720 --> 00:08:56,599","Anna was teaching me a whole bunch about the systems that she wrote on the game play,","Anna 教了我很多她寫的 gameplay 系統。"
"00:08:56,600 --> 00:08:58,540","which is mainly what I've been working with.","那主要就是我一直在處理的東西。"
"00:08:58,540 --> 00:09:04,804","Just figuring out how, how dialogue, I've been, a lot of my work has been wiring up the dialogue trees, you know.","我一直在弄清楚對話怎麼運作，我很多工作都是把對話樹接起來。"
"00:09:04,804 --> 00:09:11,330","We got the writing from Tim and then we got scratch VO, so I wired that up so you can pick, ""tell me more""","我們拿到 Tim 寫的稿，還有暫用 VO，所以我把它接起來，讓你可以選「多告訴我一點」"
"00:09:11,330 --> 00:09:17,560","or ""what about this"" or ""see you later."" Thomas: I guess you're better at spotting fakes than the other birds.","或「那這個呢」或「回頭見」。Thomas：看來你比其他鳥更會認出假貨。"
"00:09:18,960 --> 00:09:21,560","Hey, can you take me here to my home?","嘿，你可以帶我回我家嗎？"
"00:09:22,220 --> 00:09:24,100","You can? Great!","可以？太好了！"
"00:09:27,360 --> 00:09:29,524","Ever seen this place? Great.","看過這個地方嗎？太好了。"
"00:09:29,524 --> 00:09:31,153","Can you take me there right now?","你現在可以帶我去嗎？"
"00:09:31,153 --> 00:09:32,755","LeBreton: I enjoy all phases of a project.","LeBreton：我喜歡專案的每個階段。"
"00:09:32,760 --> 00:09:37,459","You know, if it's a good project then it's fun to be in on the early inception where you're getting to like, you know,","如果是好專案，早期構思階段會很好玩，因為你可以，嗯，"
"00:09:37,460 --> 00:09:40,778","help really make big important creative decisions.","幫忙做出很重大、很重要的創意決策。"
"00:09:40,780 --> 00:09:44,640","It's fun to be in the middle where you're producing stuff, you know, you're building it","中期也很好玩，因為你在產出東西、把它做出來。"
"00:09:44,648 --> 00:09:49,104","and eventually hit that critical mass where it's like, yes, we have a game now; we know what we're building.","最後到達臨界點，你會覺得，對，我們現在有一款遊戲了，我們知道自己在做什麼。"
"00:09:49,104 --> 00:09:55,531","And then late in the game, if you're not, you know, if you're not stressing out too much about like, you know,","到了後期，如果你沒有太焦慮，沒有一直被那些，嗯，"
"00:09:55,546 --> 00:09:59,628","fires that you have to put out, it's really fun to like see the last few steps come together","需要滅火的事情壓垮，看著最後幾步慢慢成形真的很有趣。"
"00:09:59,628 --> 00:10:02,531","and really feel like some, like you're putting polish on something.","你會真的覺得自己在替某個東西打磨收尾。"
"00:10:02,539 --> 00:10:04,459","So all of those are cool.","所以那些階段都很酷。"
"00:10:05,326 --> 00:10:08,047","But yeah, I think we're very much in the middle.","不過對，我覺得我們現在很明顯在中期。"
"00:10:08,047 --> 00:10:10,147","We're kind of like in the early middle in this.","比較像是中期偏早的階段。"
"00:10:11,917 --> 00:10:13,440","So yeah, no.","所以，對，也不是。"
"00:10:13,440 --> 00:10:19,007","And I've worked, you know, I've, yeah, I've led stuff before but also just been in the trenches guy.","我做過很多事，也帶過東西，但也當過第一線埋頭做的人。"
"00:10:19,007 --> 00:10:26,888","So you know, depends, again, if it's a good project, then I'll enjoy, and I can contribute something substantial to it.","所以還是要看情況。如果是好專案，我就會享受，也能做出實質貢獻。"
"00:10:26,888 --> 00:10:28,928","That's all I really care about.","我在乎的其實就這樣。"
"00:10:33,180 --> 00:10:36,211","Garner: It was on budget, on time; everything was great.","Garner：預算內、準時，一切都很好。"
"00:10:36,220 --> 00:10:39,514","You're going to, you're going to go home early, no overtime.","你會早點回家，不用加班。"
"00:10:39,520 --> 00:10:44,900","Then I saw Episode 7 and I was like, aha.","然後我看了第七集，就想，啊哈。"
"00:10:47,140 --> 00:10:48,620","Just the normal stuff.","就是平常那些事。"
"00:10:48,629 --> 00:10:54,400","They were just like, would you be interested in DFA, Tim wants you on that project so bad.","他們就說，你會不會對 DFA 有興趣，Tim 超想要你加入那個專案。"
"00:10:54,760 --> 00:10:57,900","He's always talking about Dave being in on the project.","他一直在說希望 Dave 加入這個專案。"
"00:10:59,320 --> 00:11:03,766","Schafer: We got Dave Garner, famous fan of Ico and Shadow of the Colossus.","Schafer：我們找來了 Dave Garner，知名的《Ico》和《Shadow of the Colossus》粉絲。"
"00:11:05,340 --> 00:11:07,060","Garner: That shit is so awesome.","Garner：那些東西超棒的。"
"00:11:08,320 --> 00:11:09,875","Schafer: And adventure games.","Schafer：還有冒險遊戲。"
"00:11:09,880 --> 00:11:12,080","Yes, Garner's here because adventure games are not dead.","沒錯，Garner 會在這裡，是因為冒險遊戲還沒死。"
"00:11:12,080 --> 00:11:13,867","Garner: Adventure games are not dead.","Garner：冒險遊戲還沒死。"
"00:11:13,867 --> 00:11:18,313","Garner: When I came on, I initially, like the characters have so much style in them.","Garner：我加入時，一開始覺得這些角色非常有風格。"
"00:11:18,320 --> 00:11:24,111","The first thing that I thought about was like, I'm just going to like focus on animating real subtle stuff","我第一個想到的是，我要專注在那些很細微的動畫。"
"00:11:24,120 --> 00:11:27,432","and like focus on the face and like focus on the eyes.","像是臉部，還有眼睛。"
"00:11:27,440 --> 00:11:31,072","That stuff's important in like films and stuff but we don't usually do that stuff in games.","那些東西在電影裡很重要，但我們在遊戲裡通常不太做。"
"00:11:31,080 --> 00:11:33,700","But I feel like that's one of the things that we want to try to do with this one.","但我覺得這次我們想試著做到這件事。"
"00:11:34,180 --> 00:11:38,166","Garner: This is when we were experimenting with like, you know, what kind of an attitude should he have?","Garner：這是我們在實驗他應該有什麼樣態度的時候。"
"00:11:38,166 --> 00:11:44,558","Like sort of blank look on his face, that's like kind of bored because he's on the ship and getting sick of this stuff.","像是臉上有點空洞的表情，因為他在船上，對這些事有點厭煩。"
"00:11:44,921 --> 00:11:51,904","And he's got like, you know, his idles would be like, he's just like, overall he's not too stoked on all the stuff that's going on, on the ship.","他的待機動作大概就是，整體來說，他對船上發生的一切沒那麼興奮。"
"00:11:51,904 --> 00:11:57,281","But then when you start playing with him and explore, like we were saying it'll start getting really cool","可是當你開始操控他、探索的時候，就像我們說的，事情會開始變得很酷。"
"00:11:57,281 --> 00:11:58,401","when he's just going to be like, oh my God!","他會變成那種，天啊！"
"00:11:58,401 --> 00:11:59,160","This is awesome!","這太棒了！"
"00:11:59,460 --> 00:12:05,030","A lot of people aren't really going to notice that, but like, hopeful some person is like, oh yeah, that's really cool.","很多人可能不會注意到，但希望有人會覺得，喔對，這真的很酷。"
"00:12:05,030 --> 00:12:11,451","Like that boy, like I've seen him change throughout the game, which is not something not I've really done with a character in a game before.","像那個男孩，我看著他在整個遊戲裡改變，這是我以前沒怎麼在遊戲角色上做過的事。"
"00:12:11,460 --> 00:12:18,704","Is like have them go from, you know, one character type and, like actually end the hero's journey having gone through it,","就是讓他從一種角色狀態出發，真的經歷完英雄旅程後收尾。"
"00:12:18,704 --> 00:12:21,202","make, you know, an emotional journey as well.","也讓他有一段情感上的旅程。"
"00:12:21,202 --> 00:12:23,562","Which is something you see in movies, just not so much in games.","這在電影裡常看到，但遊戲裡比較少。"
"00:12:23,760 --> 00:12:24,600","Schafer: Who else got added?","Schafer：還加了誰？"
"00:12:24,600 --> 00:12:25,466","We got Lydia.","我們有 Lydia。"
"00:12:25,466 --> 00:12:26,556","We've had Lydia for a little while.","Lydia 已經加入一陣子了。"
"00:12:26,780 --> 00:12:29,211","Lydia's a great effects artist, technical artist.","Lydia 是很棒的特效美術、技術美術。"
"00:12:29,320 --> 00:12:30,934","Does a little programming on the side.","也會順手寫一點程式。"
"00:12:31,280 --> 00:12:33,780","Small teams, everyone has to do a bunch of stuff.","小團隊嘛，每個人都得做很多事。"
"00:12:33,780 --> 00:12:39,659","Choy: Generally I just go through and just try to add things wherever I can, because like with this Cloud Colony.","Choy：通常我就是到處看，能加東西的地方就盡量加，像這個雲端殖民地。"
"00:12:39,660 --> 00:12:45,869","The more, the more there's like little support ambient effects, the more alive it feels.","越多小的輔助環境特效，它就越有生命力。"
"00:12:47,520 --> 00:12:49,340","Schafer: I think this ground looks so pretty now.","Schafer：我覺得這塊地現在看起來真漂亮。"
"00:12:49,860 --> 00:12:52,180","And the little dust, and the poofs and everything.","還有那些小灰塵、噗噗的效果，全部都很棒。"
"00:12:53,880 --> 00:12:55,331","And look at that thing up there!","看上面那個東西！"
"00:12:55,340 --> 00:12:56,887","What's happening up there?","上面發生什麼事？"
"00:12:56,887 --> 00:12:58,075","Is that 3D?","那是 3D 嗎？"
"00:12:58,080 --> 00:12:59,656","Petty: Well, it's an old PlaysStation One trick.","Petty：嗯，那是老 PlayStation One 的技巧。"
"00:12:59,660 --> 00:13:02,340","We just took the texture and put it on crisscross polygons.","我們只是拿貼圖放到交叉的多邊形上。"
"00:13:02,720 --> 00:13:04,060","And just spun it around in 3D.","然後讓它在 3D 裡轉。"
"00:13:04,220 --> 00:13:05,200","Schafer: Oh now I hate it.","Schafer：喔，那我現在討厭它了。"
"00:13:05,460 --> 00:13:06,355","Now that I know.","既然我知道了。"
"00:13:06,420 --> 00:13:07,880","Cheating, now I hate it.","作弊，我現在討厭它了。"
"00:13:08,420 --> 00:13:09,520","It looks amazing.","看起來超棒。"
"00:13:09,560 --> 00:13:11,204","Melian: So here's like a new thing we're trying out.","Melian：這是我們正在嘗試的新東西。"
"00:13:11,360 --> 00:13:16,340","It's actually using a 3D, a 3D element.","它其實用了 3D，一個 3D 元素。"
"00:13:17,880 --> 00:13:18,984","And you'll see it again.","之後你還會再看到。"
"00:13:19,286 --> 00:13:21,006","So we're experimenting with that now.","所以我們現在正在試這個。"
"00:13:21,260 --> 00:13:22,436","Melian: I think so. I think that's the idea.","Melian：我想是。應該就是這個想法。"
"00:13:22,440 --> 00:13:28,415","If we can get these 3D elements working and kind of blending in there without popping out too much, I think that's the idea.","如果我們能讓這些 3D 元素運作起來，又能融進畫面、不會太突兀，我想這就是方向。"
"00:13:28,420 --> 00:13:30,600","And we'll go in and try to do that more and more.","我們會繼續進去，越做越多。"
"00:13:33,580 --> 00:13:35,000","Schafer: Whoa color!","Schafer：哇，顏色！"
"00:13:35,240 --> 00:13:36,340","Oh there's a mom!","喔，有媽媽！"
"00:13:36,700 --> 00:13:37,860","Hey, hi, mom.","嘿，嗨，媽。"
"00:13:38,580 --> 00:13:40,720","She's got hair that comes off of the crystal ball.","她的頭髮是從水晶球上長出來的。"
"00:13:41,480 --> 00:13:50,308","Peck: I guess last week was like really my first time, my first week where like I really got to spend like a lot of my time on Red's.","Peck：我想上週算是我第一次，第一週真的能把很多時間花在 Red’s 上。"
"00:13:50,308 --> 00:13:51,208","Really fun.","真的很好玩。"
"00:13:51,260 --> 00:13:57,246","Basically Lee's been working really hard getting the environment white boxed so you can actually just walk around.","基本上 Lee 一直很努力把環境做成白模，讓你真的可以到處走。"
"00:13:57,500 --> 00:14:05,780","And I'm just following behind him wiring up the basic puzzle structure as it comes in.","我就跟在他後面，把陸續進來的基本謎題結構接起來。"
"00:14:06,140 --> 00:14:09,372","Yeah, this is the first piece of color art we've got on this.","對，這是我們這部分第一張彩色美術。"
"00:14:09,380 --> 00:14:11,131","Like a rough color.","算是粗略上色。"
"00:14:11,660 --> 00:14:13,280","But still amazing.","但還是很棒。"
"00:14:13,280 --> 00:14:20,209","It really reminds me of like, you have a giant art book, like hard cover picture book in front of you","它真的讓我想到，好像你面前有一本巨大的精裝圖畫書。"
"00:14:20,209 --> 00:14:24,786","and just like turning the page and being really immersed in the art.","就像翻頁，然後完全沉浸在美術裡。"
