"Timecode","Content","Content_zh"
"00:05:08,840 --> 00:05:13,441","I want to be approaching it like we're finishing off in terms of Beta, you know.","我想用接近 Beta 的收尾方式來看待它。"
"00:05:13,441 --> 00:05:18,160","Schafer: So we're going to go, actually go through the game play and make sure we itemize all the things that need to be done.","Schafer：所以我們會實際跑過遊戲流程，確認把所有需要完成的事項都列出來。"
"00:05:18,160 --> 00:05:19,420","Franzke: That's the idea.","Franzke：就是這個想法。"
"00:05:19,420 --> 00:05:20,763","All right.","好。"
"00:05:20,763 --> 00:05:22,577","And you were, Greg is the official note taker.","而 Greg 是正式的記錄員。"
"00:05:22,580 --> 00:05:23,740","Rice: Yes. Schafer: OK.","Rice：對。Schafer：好。"
"00:05:25,000 --> 00:05:26,852","So I'm trying to solve a puzzle.","所以我正在解一個謎題。"
"00:05:26,860 --> 00:05:28,518","I'm trying to make Jessie like me.","我想讓 Jessie 喜歡我。"
"00:05:28,858 --> 00:05:30,240","Jessie doesn't like me.","Jessie 不喜歡我。"
"00:05:30,240 --> 00:05:33,580","So when you go over here and you interact with Jessie, where the hell did I go?","所以當你走到這裡跟 Jessie 互動時，我到底跑去哪了？"
"00:05:33,580 --> 00:05:34,360","There, what's that?","那裡，那是什麼？"
"00:05:34,360 --> 00:05:35,100","What was that?","剛剛那是什麼？"
"00:05:35,100 --> 00:05:37,500","Kipnis: That's if you click off the nav mesh or something like that.","Kipnis：那是你點到導航網格外面之類的地方。"
"00:05:37,500 --> 00:05:39,180","Like that, that happens.","像那樣，就會發生。"
"00:05:40,020 --> 00:05:43,220","Schafer: Her turning animation's a little much.","Schafer：她轉身的動畫有點太長了。"
"00:05:44,640 --> 00:05:46,240","Kipnis: It's a little much? Do you want it to be shorter?","Kipnis：太長嗎？你想要短一點？"
"00:05:46,240 --> 00:05:49,191","Schafer: Well, it makes it really unresponsive that she has to do that turn.","Schafer：嗯，她得做那個轉身，會讓操作變得很不靈敏。"
"00:05:50,320 --> 00:05:52,120","You kind of want her to just move right away.","你會希望她直接馬上移動。"
"00:05:52,120 --> 00:05:53,264","Rice: Play-throughs are awesome, yeah.","Rice：完整試玩很棒，對。"
"00:05:53,264 --> 00:05:56,256","'Cause it gets everybody in the same room together looking at it at the same time.","因為這能讓大家同時待在同一個房間裡一起看。"
"00:05:56,739 --> 00:06:03,561","It like nails Tim down to where like he has to like sit there and play it with everybody in a room and get directly like,","這等於把 Tim 抓來，讓他得坐在房間裡跟大家一起玩，然後直接，"
"00:06:03,561 --> 00:06:05,452","point out the things that he's not happy with.","指出他不滿意的地方。"
"00:06:05,460 --> 00:06:12,598","Because I mean, he plays it a lot and he'll send the email feedback and he'll bring things up in stand-ups and stuff.","因為他其實常常玩，也會寄 email 回饋，還會在站會之類的場合提出來。"
"00:06:12,600 --> 00:06:15,787","But it's nice to just be able to sit there and like everybody see it on the screen together","但能坐在那裡，讓大家一起在螢幕上看到，"
"00:06:15,787 --> 00:06:20,727","and like know the things that he is not happy with and that need work.","知道他不滿意、需要處理的是哪些地方，這樣很好。"
"00:06:21,200 --> 00:06:22,950","Schafer: So first I have to solve that puzzle.","Schafer：所以我得先解開那個謎題。"
"00:06:22,950 --> 00:06:24,590","So I come back here and I'm like...","所以我回到這裡，然後我就……"
"00:06:24,980 --> 00:06:31,920","[Groans] Schafer: So task for Oliver, make that crash optional.","[呻吟] Schafer：所以 Oliver 的任務是，把那個當機做成可選。"
"00:06:32,960 --> 00:06:34,940","Franzke: All right. Optional crash system.","Franzke：好。可選式當機系統。"
"00:06:35,120 --> 00:06:36,223","The game has encountered a problem.","遊戲發生問題。"
"00:06:36,223 --> 00:06:37,423","Do you want to crash now?","你現在要當機嗎？"
"00:06:37,423 --> 00:06:41,323","No. All right. Game is recovered.","不要。好。遊戲已恢復。"
"00:06:41,480 --> 00:06:49,000","[Music] Schafer: One of the hard things about making an adventure game","[音樂] Schafer：做冒險遊戲很困難的一點，"
"00:06:49,000 --> 00:06:53,940","is that the team doesn't often find the game fun when they're working on it.","是團隊在開發時通常不會覺得遊戲好玩。"
"00:06:53,940 --> 00:06:58,052","It's not like a first person shooter where even if you're working on a first person shooter, it's fun to play it.","它不像第一人稱射擊遊戲，就算你正在做第一人稱射擊遊戲，玩起來還是好玩。"
"00:06:58,060 --> 00:07:01,221","But an adventure game, you know all the solutions, all the puzzles and you know all the jokes.","但冒險遊戲，你知道所有解法、所有謎題，也知道所有笑點。"
"00:07:01,221 --> 00:07:05,021","So there's no like discovery or you know, you know, wonder or...","所以就沒有什麼探索感，或是驚奇感，或……"
"00:07:05,021 --> 00:07:08,347","It's fun to see it come together and it's fun to see that you're making something good.","看著它成形很有趣，看到自己正在做出好東西也很有趣。"
"00:07:08,540 --> 00:07:09,775","But you don't stay late.","但你不會留下來加班。"
"00:07:09,780 --> 00:07:13,440","No one's going to stay late to like play Red's after, after hours.","沒有人會下班後還留下來玩 Red’s。"
"00:07:13,440 --> 00:07:14,480","Hey, you want to play Red's?","嘿，你想玩 Red’s 嗎？"
"00:07:14,480 --> 00:07:15,600","Yeah, let's do it.","好啊，來玩。"
"00:07:15,600 --> 00:07:16,420","Let's hook it up.","接起來吧。"
"00:07:16,420 --> 00:07:17,562","'Cause like, oh, yeah, I know.","因為你會想，喔，對，我知道。"
"00:07:17,562 --> 00:07:19,182","This is the puzzle I wired up.","這是我接好的謎題。"
"00:07:21,024 --> 00:07:23,004","So and that's always been sad.","所以這一直有點令人難過。"
"00:07:23,880 --> 00:07:28,319","Schafer: OK. I'm trying to remember how to actually make games.","Schafer：好。我正在努力想起來到底要怎麼做遊戲。"
"00:07:28,320 --> 00:07:29,420","I'm trying to program.","我在試著寫程式。"
"00:07:30,260 --> 00:07:32,460","First let me get all the latest stuff.","先讓我把最新的東西都抓下來。"
"00:07:34,040 --> 00:07:35,160","It's syncing up.","正在同步。"
"00:07:35,960 --> 00:07:39,500","Now I'm going to run the game.","現在我要跑遊戲。"
"00:07:40,400 --> 00:07:41,600","Never actually done this before.","其實以前從沒做過這件事。"
"00:07:41,600 --> 00:07:42,560","This is gonna be embarrassing.","這會很丟臉。"
"00:07:42,560 --> 00:07:44,180","We should film the second time I do this.","我們應該拍我第二次做這件事。"
"00:07:44,860 --> 00:07:47,660","'Cause the second time I'll be like [makes computer noises]","因為第二次我就會像這樣：[模仿電腦聲]"
"00:07:47,660 --> 00:07:49,200","oh, this is Unix. I know this.","喔，這是 Unix。我懂。"
"00:07:49,200 --> 00:07:52,844","[computer noises] Offscreen Voice: Is that Jurassic Park?","[電腦聲] 畫外音：那是《侏羅紀公園》嗎？"
"00:07:52,844 --> 00:07:54,216","Schafer: That Jurassic Park joke.","Schafer：就是那個《侏羅紀公園》的笑話。"
"00:07:54,220 --> 00:07:56,228","Is that getting too old to make that reference?","現在還拿那個來講會不會太老梗？"
"00:07:56,228 --> 00:08:00,023","I'm hoping I can actually just enter dialogue myself into the engine.","我希望我真的可以自己把對話輸入到引擎裡。"
"00:08:00,180 --> 00:08:04,080","'Cause you know, when you, you know, for a long time from Psychonauts and Brutal Legend stuff,","因為你知道，以前從《Psychonauts》和《Brütal Legend》那些案子開始，"
"00:08:04,080 --> 00:08:09,845","I'd write dialogue and then someone like Anna or Kee or someone would have to come and implement it.","我會寫對話，然後 Anna、Kee 或其他人就得過來實作。"
"00:08:10,640 --> 00:08:12,693","But then you don't get to really like tweak it.","但那樣你就沒辦法真的微調。"
"00:08:12,700 --> 00:08:17,620","Like I like to put stuff in and then see how the timing works out and then mess with it.","我喜歡把東西放進去，看時間點效果如何，再去調整。"
"00:08:17,620 --> 00:08:22,520","And also it'd be nice while I was writing if I didn't think I was just creating a whole bunch of work for someone else to do.","而且如果我寫作時不覺得自己只是在製造一大堆工作給別人做，也會很好。"
"00:08:22,820 --> 00:08:26,479","It'd be great if I could, if I'm going to put it into Excel or if I'm going to put it into a database,","如果我反正要把它放進 Excel，或放進資料庫，"
"00:08:26,480 --> 00:08:28,180","I might as well just put it into the game.","那不如直接放進遊戲裡。"
"00:08:28,640 --> 00:08:33,458","And then I'm not creating work for, you know, that way Anna can work on something else and I can just do this.","這樣我就不會製造工作給別人，你知道，Anna 可以去做別的事，我自己做這個就好。"
"00:08:33,919 --> 00:08:38,860","And also at my age I really would like to learn something so I don't have Alzheimer's.","而且以我這個年紀，我真的很想學點東西，免得得阿茲海默症。"
"00:08:39,159 --> 00:08:39,959","But I think it's too late.","但我覺得太晚了。"
"00:08:39,960 --> 00:08:42,464","I think I have it 'cause I can't figure out at all what's happening.","我覺得我已經有了，因為我完全搞不懂現在發生什麼事。"
"00:08:42,720 --> 00:08:44,420","How do I open this scene?","我要怎麼打開這個場景？"
"00:08:45,820 --> 00:08:46,560","How do I open?","我要怎麼開？"
"00:08:46,560 --> 00:08:47,840","Open in project?","在專案中開啟？"
"00:08:49,860 --> 00:08:51,500","That's a bunch of things.","那是一堆東西。"
"00:08:52,860 --> 00:08:54,680","Can you believe I have a CS degree?","你能相信我有資工學位嗎？"
"00:08:56,780 --> 00:08:58,020","Class of '89.","1989 年畢業班。"
"00:08:58,300 --> 00:08:59,100","Voice.","Voice。"
"00:08:59,380 --> 00:09:01,840","X vertical Font.","X vertical Font。"
"00:09:03,200 --> 00:09:04,140","Where's the dialogue?","對話在哪裡？"
"00:09:05,500 --> 00:09:07,420","Where's your dialogue?","你的對話在哪？"
"00:09:08,100 --> 00:09:09,634","I'm going to go ask her really quick.","我馬上去問她。"
"00:09:09,860 --> 00:09:11,020","I'll be right back.","我很快回來。"
"00:09:12,020 --> 00:09:14,300","Schafer: And then I'll totally be able to program this entire game myself.","Schafer：然後我就完全可以自己寫完整款遊戲了。"
"00:09:18,660 --> 00:09:19,680","I got it.","我懂了。"
"00:09:21,880 --> 00:09:23,160","I totally had it all figured out.","我完全都搞清楚了。"
"00:09:25,200 --> 00:09:25,700","Wait...","等等……"
"00:09:27,800 --> 00:09:29,780","This looks totally different than on her computer.","這跟她電腦上的看起來完全不一樣。"
"00:09:30,340 --> 00:09:32,380","Why did she set me up like this?","她為什麼要這樣整我？"
"00:09:33,000 --> 00:09:34,400","She totally lied to me.","她根本騙了我。"
"00:09:40,220 --> 00:09:42,740","I'm going to have to go back there and ask her again.","我得回去再問她一次。"
"00:09:42,740 --> 00:09:43,600","Ugh.","唉。"
"00:09:45,740 --> 00:09:50,020","Schafer: Like in theory, me being able to program my own dialogue in the game would save time.","Schafer：理論上，如果我能自己把對話實作進遊戲，應該會省時間。"
"00:09:50,900 --> 00:09:52,420","It's not there quite yet.","但現在還沒到那個程度。"
"00:09:55,185 --> 00:10:00,320","See, I'm taking up Anna's time but it's going to save her time later, when I can program the entire game myself.","你看，我現在佔用了 Anna 的時間，但等我能自己寫完整款遊戲時，就會幫她省時間。"
"00:10:00,800 --> 00:10:03,180","Let's see if I remember anything that Anna showed me.","看看我還記不記得 Anna 教我的東西。"
"00:10:04,600 --> 00:10:06,860","I don't remember anything that Anna showed me.","我完全不記得 Anna 教了我什麼。"
"00:10:07,200 --> 00:10:11,100","It's annoying because I did touch stuff and now I don't know if I touched something.","很煩，因為我有動過東西，現在不知道自己到底碰了什麼。"
"00:10:11,620 --> 00:10:14,000","I pretty much reverted everything I touched.","我差不多把碰過的東西都復原了。"
"00:10:15,120 --> 00:10:16,520","Schafer: So embarrassing.","Schafer：太丟臉了。"
"00:10:17,560 --> 00:10:19,120","Schafer: I got it. I'm in.","Schafer：我懂了。我進去了。"
"00:10:20,014 --> 00:10:21,215","I've hacked the mainframe.","我駭進主機了。"
"00:10:21,215 --> 00:10:26,595","I'm totally, I'm seeing all the beauty that is Red's simultaneously at once.","我一次看到了 Red’s 全部的美好。"
"00:10:29,560 --> 00:10:31,600","Well, that's a day's work. Done.","好，這就是一天的工作。完成。"
"00:10:33,204 --> 00:10:36,269","Schafer: But there's this pressure to, we got to meet the milestone.","Schafer：但現在有壓力，我們得達成這個里程碑。"
"00:10:36,269 --> 00:10:37,429","I just got to get all this writing done.","我得把這些文字全都寫完。"
"00:10:37,429 --> 00:10:39,549","I can't be messing around with like this stuff.","我不能再搞這些東西。"
"00:10:39,549 --> 00:10:46,738","So I changed gears and just focus on getting all the dialogue done and it means that Anna has to spend a lot of time implementing it,","所以我轉換方向，專心把所有對話寫完，這也代表 Anna 得花很多時間實作，"
"00:10:49,144 --> 00:10:57,988","but the question is will there be a point where I can actually, you know, get up and running enough on the programming to make that efficient?","但問題是，會不會有一天我程式那邊真的能上手到足夠有效率？"
"00:10:59,120 --> 00:11:00,020","I don't know.","我不知道。"
"00:11:03,440 --> 00:11:09,820","Kipnis: There's just a lot more content, I think, in these, in Cloud Colony than there has been in the other stuff that we've had.","Kipnis：我覺得 Cloud Colony 裡的內容，比我們之前做過的其他東西多很多。"
"00:11:10,400 --> 00:11:13,460","And it's a lot of work to get it all implemented.","而且要把它全部實作出來是很大的工作量。"
"00:11:14,239 --> 00:11:17,019","Crook: I don't know. It'll be all right.","Crook：不知道。會沒事的。"
"00:11:17,380 --> 00:11:21,428","It'll be OK. It's always this way.","會沒事的。一直都是這樣。"
"00:11:21,860 --> 00:11:30,485","Ryken: It's, I think back the first game that I worked on was Brutal Legend and that was, that was my concept for what, you know, games are like, you know.","Ryken：我回想自己參與的第一款遊戲是《Brütal Legend》，那時那就是我對遊戲開發的概念。"
"00:11:30,485 --> 00:11:33,485","And in this one it's like, it's not going to take four and a half years?","而這次就像，這不會花四年半吧？"
"00:11:34,040 --> 00:11:35,880","Sounds like a good game for me.","聽起來很適合我。"
"00:11:37,680 --> 00:11:43,694","But yeah, there's a lot of iteration in the beginning and then you find, you get closer to the spirit of the game","不過對，一開始會有很多反覆修改，然後你會發現自己越來越接近遊戲的精神，"
"00:11:43,700 --> 00:11:52,433","and I feel like when the game starts gelling together, kind of like the way just recently the girl got a shadow.","我覺得當遊戲開始成形，就像最近那個女孩有了影子。"
"00:11:52,440 --> 00:11:58,960","And I was like happier than high hell that Just the smallest little thing goes into the game and it,","我當時超級開心，因為只要最小的一點東西放進遊戲裡，"
"00:12:00,060 --> 00:12:04,644","it's no longer just this, this animated stick figure walking around.","它就不再只是走來走去的會動火柴人。"
"00:12:04,644 --> 00:12:11,972","It's gelling it together and it gets exciting, it gets exciting because like those things are going to be there as we're carving out","它會讓整個東西開始成形，也會讓人興奮，因為那些東西會一直在那裡，當我們慢慢刻出"
"00:12:12,340 --> 00:12:16,400","those little connectors to the world that you're walking in, you know.","你正在走的世界裡那些小連結時。"
"00:12:17,307 --> 00:12:23,127","They're going to be there when we start on new areas already and you're going to have a feel for walking through the spaces","等我們開始做新區域時，它們就已經在那裡，你也會對穿過那些空間有感覺，"
"00:12:23,680 --> 00:12:24,720","and it's really cool.","那真的很酷。"
"00:12:24,720 --> 00:12:25,805","Schafer: Look at that sinking!","Schafer：看她陷下去了！"
"00:12:25,805 --> 00:12:26,969","That's awesome.","太棒了。"
"00:12:26,969 --> 00:12:28,045","I can't save her!","我救不了她！"
"00:12:28,045 --> 00:12:29,816","I can't save her, I can't save her! Get up!","我救不了她，我救不了她！起來！"
"00:12:29,820 --> 00:12:30,720","Oh my God, I've had this dream.","天啊，我做過這個夢。"
"00:12:30,960 --> 00:12:34,113","Schafer: No, I get more excited about this game every day because as it starts to come together,","Schafer：不，我每天都對這款遊戲更興奮，因為它開始成形，"
"00:12:34,940 --> 00:12:39,298","because we started from just scratch, it's cool to actually see it become real, you know.","因為我們是從零開始，所以真的看到它變成真實的東西很酷。"
"00:12:39,538 --> 00:12:45,694","Because of the framerate I can't click anywhere Schafer: But I think the game is looking a lot better,","因為影格率的關係，我哪裡都點不了。Schafer：但我覺得遊戲看起來好多了，"
"00:12:45,700 --> 00:12:46,914","the characters are really pretty.","角色真的很漂亮。"
"00:12:47,160 --> 00:12:49,340","The backgrounds are getting better and better looking.","背景也越來越好看。"
"00:12:49,340 --> 00:12:52,401","And you know, we're starting to see the basic interface working now.","而且你知道，我們開始看到基本介面能運作了。"
"00:12:53,140 --> 00:12:57,425","And with music in, you know, it's starting to really feel like a real adventure game.","再加上音樂，你知道，它開始真的像一款真正的冒險遊戲。"
"00:12:57,860 --> 00:13:02,860","Ryken: And I was just doing the flat paint over on the art that we had that Lee did, sent out.","Ryken：我剛才是在 Lee 做好、傳出來的美術稿上做平塗。"
"00:13:04,300 --> 00:13:05,553","Schafer: All right, everybody.","Schafer：好，各位。"
"00:13:05,560 --> 00:13:06,500","Let us break.","我們休息吧。"
"00:13:06,940 --> 00:13:08,680","And let us do this again next week.","下週再來一次。"
"00:13:11,240 --> 00:13:17,433","Stapley: So yesterday I was just sort of going through and painting a bunch of the scenes files.","Stapley：昨天我大概就是一路處理，畫了一堆場景檔。"
"00:13:17,440 --> 00:13:22,684","And now I'm just addressing all that feedback from the walk-through, play-through.","現在我在處理走查、完整試玩後收到的所有回饋。"
"00:13:22,684 --> 00:13:26,730","Ryken: Yesterday I was drawing hands for the girl and then I got sick of drawing hands for the girl.","Ryken：昨天我在畫女孩的手，後來畫到很煩。"
"00:13:26,730 --> 00:13:28,950","So I stopped drawing hands for the girl.","所以我就不畫女孩的手了。"
"00:13:29,560 --> 00:13:30,440","Hands are the worst!","手最討厭了！"
"00:13:30,440 --> 00:13:32,254","Why does anybody want to do hands?","為什麼會有人想畫手？"
"00:13:32,260 --> 00:13:33,460","Petty: So now she has hooks?","Petty：所以她現在裝鉤子了？"
"00:13:33,460 --> 00:13:36,826","Ryken: Yeah. She's always going like this.","Ryken：對。她就一直這樣。"
"00:13:37,440 --> 00:13:44,180","Fietzek: And yesterday I did some last final changes on the forum post, which is online now.","Fietzek：昨天我對論壇貼文做了最後幾個修改，現在已經上線了。"
"00:13:44,640 --> 00:13:49,940","So also, this is my last stand-up, which is so sad.","所以這也是我最後一次站會，真的好難過。"
"00:13:50,720 --> 00:13:58,860","And yeah. You know, like I, yeah, I want to say a tiny bit.","然後，對。你知道，我，對，我想稍微說幾句。"
"00:13:58,869 --> 00:14:03,569","I'm not so good at this, but just a big thank you to all of you guys.","我不太擅長這個，但真的非常謝謝大家。"
"00:14:03,569 --> 00:14:06,549","It's been an amazing three months.","這三個月非常棒。"
"00:14:07,300 --> 00:14:11,020","You guys are all amazing and amazing people.","你們都超棒，也都是很棒的人。"
"00:14:11,400 --> 00:14:20,560","I'm so thankful for that internship and I did a group picture of us.","我很感謝這次實習，也畫了一張我們的團體圖。"
"00:14:20,620 --> 00:14:22,040","Kipnis: Awww!","Kipnis：喔！"
"00:14:22,040 --> 00:14:24,040","Franzke: That's awesome.","Franzke：太棒了。"
"00:14:24,040 --> 00:14:29,740","[Laughter] Everyone on the team, including you guys.","[笑聲] 團隊裡的每個人，包括你們。"
"00:14:29,740 --> 00:14:31,940","Kipnis: Aww dude, thanks a lot. Bagel: Lets just scan that in.","Kipnis：哇，老兄，太謝謝了。Bagel：我們直接把它掃描進去吧。"
"00:14:33,180 --> 00:14:35,400","Fietzek: I'll send it around.","Fietzek：我會寄給大家。"
"00:14:39,780 --> 00:14:41,300","Kipnis: Should we make it poster size?","Kipnis：要不要做成海報尺寸？"
"00:14:43,260 --> 00:14:44,320","Fietzek: It should be big enough.","Fietzek：應該夠大了。"
"00:14:44,320 --> 00:14:45,160","Petty: Thank you, Marius.","Petty：謝謝你，Marius。"
"00:14:45,160 --> 00:14:46,255","Thank you for all your hard work here.","謝謝你在這裡付出的所有努力。"
"00:14:46,260 --> 00:14:47,940","It's been awesome having you here.","有你在真的很棒。"
"00:14:47,940 --> 00:14:55,560","[Applause] Schafer: I thought we might be able to convince Marius to stay","[掌聲] Schafer：我本來以為我們也許能說服 Marius 留下來，"
"00:14:55,560 --> 00:15:01,510","because we would have had to just derail his education as I said, but there was, I was not expecting the real reason","因為如我所說，我們大概只需要毀掉他的學業，但我沒想到真正的理由，"
