"Timecode","Content","Content_zh"
"00:01:45,529 --> 00:01:47,657","Schafer: I pulled this handle, oh, that's right.","Schafer：我拉了這個把手，喔，對。"
"00:01:47,657 --> 00:01:49,968","This doesn't work until I do this.","要先這樣做，這個才會動。"
"00:01:49,968 --> 00:01:52,188","That's what a lot of adventure game playing is like.","很多冒險遊戲玩起來就是這樣。"
"00:01:52,188 --> 00:01:54,622","You're like, oh, this doesn't, why doesn't this work?","你會想，喔，這不行，為什麼不能用？"
"00:01:54,622 --> 00:01:56,166","Oh, I need this gear first.","喔，我得先拿到這個齒輪。"
"00:01:56,166 --> 00:01:57,984","I need to get the gear on the sprocket.","我得把齒輪裝到鏈輪上。"
"00:01:57,984 --> 00:01:59,710","And so they're, they move at a slower pace.","所以這類遊戲的節奏比較慢。"
"00:01:59,710 --> 00:02:01,775","And some people really like that.","有些人很喜歡這樣。"
"00:02:01,775 --> 00:02:10,126","But it also means they're not exactly as attention-getting and as visceral and maybe as a big block buster action game.","但這也表示，它們不像大型賣座動作遊戲那麼抓人、那麼直覺刺激。"
"00:02:10,126 --> 00:02:14,565","And it led us to this point now where it's really hard to get one of these games made these days,","所以到了今天，要做出這類遊戲真的很難，"
"00:02:14,565 --> 00:02:17,308","or at least get funding for it from a publisher.","至少很難從發行商那裡拿到資金。"
"00:02:17,308 --> 00:02:20,513","Shahani: Before getting into all that, what put you on the map?","Shahani：在談那些之前，是什麼讓你成名的？"
"00:02:20,513 --> 00:02:24,919","Like, just describe the game that got you into game famous.","就是描述一下讓你在遊戲圈出名的那款遊戲。"
"00:02:24,919 --> 00:02:26,615","Schafer: Game famous.","Schafer：遊戲圈出名。"
"00:02:26,615 --> 00:02:30,807","You know, we just, each game we made in the '90s, we got a little more recognition for it.","你知道，我們 90 年代每做一款遊戲，名氣就多一點。"
"00:02:30,807 --> 00:02:34,995","And we were always pretty savvy about getting our names on the box, you know, so we're, hey.","而且我們一直很懂得把自己的名字放到盒子上，你知道，就像，嘿。"
"00:02:34,995 --> 00:02:39,305","You know, you have to kind of act like you're famous before you're famous.","你知道，在真的出名前，你得先表現得像自己很紅。"
"00:02:41,800 --> 00:02:42,520","That sounds funny.","這聽起來很好笑。"
"00:02:42,660 --> 00:02:45,280","I learned that from an interview with David Lee Roth about Van Halen.","這是我從 David Lee Roth 談 Van Halen 的訪談裡學到的。"
"00:02:45,287 --> 00:02:47,230","Like we always acted like we were hot shit.","就像我們一直裝得自己很了不起。"
"00:02:47,230 --> 00:02:51,145","We had a big hit, Full Throttle, it's called Full Throttle and it sold a million copies","我們有一款大賣的遊戲《Full Throttle》，它賣了一百萬套，"
"00:02:51,145 --> 00:02:54,257","and that was really big for those PC graphic adventures.","對當時的 PC 圖像冒險遊戲來說非常厲害。"
"00:02:54,257 --> 00:02:58,941","And then I made a game called Grim Fandango and that won Game of the Year with Game Spot","後來我做了一款叫《Grim Fandango》的遊戲，拿了 GameSpot 的年度遊戲，"
"00:02:58,941 --> 00:03:01,347","and that was the big thing that helped a lot.","那件事幫了很大的忙。"
"00:03:01,347 --> 00:03:05,978","Grim Fandango is set in the Land of the Dead, yeah.","《Grim Fandango》的背景是亡者之地，對。"
"00:03:05,978 --> 00:03:12,050","And it was, it sold about half a million units and it was seen as not being commercially successful.","它賣了大約五十萬套，但被認為商業上不算成功。"
"00:03:12,050 --> 00:03:14,792","And it was one of the reasons that adventure games died.","這也是冒險遊戲沒落的原因之一。"
"00:03:14,792 --> 00:03:19,468","I mean, I heard a friend of mine, who worked in another game company, saying we tried to get an adventure game made","我是說，我聽一個在別家遊戲公司工作的朋友說，他們想做一款冒險遊戲，"
"00:03:19,468 --> 00:03:23,350","and they said, well look, you know, Grim Fandango didn't do that well.","結果對方說，你看，《Grim Fandango》賣得也沒那麼好。"
"00:03:23,350 --> 00:03:26,493","So obviously, you know, it was a good game, it won Game of the Year.","所以很明顯，那是款好遊戲，還拿了年度遊戲。"
"00:03:26,493 --> 00:03:31,610","And if Game of the Year can't sell, you know, as many copies as it needs to, then maybe that genre's dead.","如果年度遊戲都賣不到該有的數量，那也許這個類型已經死了。"
"00:03:31,610 --> 00:03:37,750","So I feel some responsibility to make a good game and make it do well.","所以我覺得自己有責任做出一款好遊戲，還要讓它賣得好。"
"00:03:39,020 --> 00:03:40,180","Rice: He's been excited about it.","Rice：他一直對這件事很興奮。"
"00:03:40,180 --> 00:03:46,947","I mean, he's wanted to return to adventure games for a while and it's just been a matter of not knowing how to make that happen.","我是說，他想回去做冒險遊戲已經一陣子了，只是不知道該怎麼成事。"
"00:03:46,947 --> 00:03:53,756","Schafer: But fans are always saying they would want, they want one, but a publisher would say, we can't make money doing those.","Schafer：可是粉絲總是說他們想要，想要一款，但發行商會說，我們做那種遊戲賺不到錢。"
"00:03:53,756 --> 00:04:00,773","So something like Kickstarter shows up, which is this crowd sourcing website, where everybody can back a project.","然後 Kickstarter 這種群眾募資網站出現了，每個人都可以贊助一個專案。"
"00:04:00,773 --> 00:04:06,310","You pitch your project and you get backers and then if you meet your goals, you get the money and you build your project.","你提出專案，找到贊助者，如果達成目標，就拿到錢去做專案。"
"00:04:06,310 --> 00:04:10,468","Doing an adventure game is interesting, because it's the only, like the only way you could do that,","做冒險遊戲很有意思，因為這大概是唯一能這麼做的方式，"
"00:04:10,468 --> 00:04:14,319","letting the fans like, kind of put their money where their mouth is.","讓粉絲真的掏錢證明自己說到做到。"
"00:04:14,319 --> 00:04:15,738","Is it that? Wait a second.","是這樣講嗎？等一下。"
"00:04:15,738 --> 00:04:17,219","Did I get that backwards? Yeah.","我是不是講反了？對。"
"00:04:17,219 --> 00:04:18,267","Host: No, you're right. Yeah.","主持人：沒有，你講對了。對。"
"00:04:18,267 --> 00:04:21,476","Some loud mouth fan, no, I don't want to buy Trenched, but what about an adventure game?","某個大嘴巴粉絲說，不，我不想買《Trenched》，冒險遊戲呢？"
"00:04:21,476 --> 00:04:23,541","Schafer: Exactly.","Schafer：沒錯。"
"00:04:23,541 --> 00:04:24,837","Shahani: Explain your Kickstarter campaign.","Shahani：說明一下你的 Kickstarter 募資專案。"
"00:04:24,837 --> 00:04:26,596","What have you just done?","你們剛做了什麼？"
"00:04:26,596 --> 00:04:29,676","Schafer: Yeah. What have we done?","Schafer：對。我們做了什麼？"
"00:04:29,676 --> 00:04:31,835","Schafer: Oh, sorry. I didn't see you there.","Schafer：喔，抱歉。我沒看到你在那裡。"
"00:04:31,835 --> 00:04:35,184","You caught me indulging in one of my many impressive hobbies.","你撞見我正在享受眾多厲害嗜好之一。"
"00:04:35,184 --> 00:04:36,727","I'm Tim Schafer.","我是 Tim Schafer。"
"00:04:36,727 --> 00:04:39,223","Schafer: And so we put a pitch video up where we said we want to make a game.","Schafer：所以我們放了一支提案影片，說我們想做一款遊戲。"
"00:04:39,223 --> 00:04:44,402","And the idea was, what if we made one of these adventure games that most publishers don't want to fund these days?","想法是，如果我們做一款現在多數發行商不想出錢的冒險遊戲，會怎麼樣？"
"00:04:44,402 --> 00:04:47,380","And one of my favorite types of games to make is adventure games.","而冒險遊戲是我最喜歡做的遊戲類型之一。"
"00:04:47,380 --> 00:04:51,851","But these days, it seems like adventure games are almost a bit of a lost art form.","可是這年頭，冒險遊戲幾乎像是一種失傳的藝術。"
"00:04:51,851 --> 00:04:56,339","They exist in our dreams and our memories and in Germany.","它們存在於我們的夢裡、記憶裡，還有德國。"
"00:04:56,339 --> 00:05:00,872","Schafer: Maybe that would get people excited about getting a chance to do something that couldn't be funded any other way.","Schafer：也許這會讓大家興奮，因為有機會做一件用其他方式拿不到資金的事。"
"00:05:00,872 --> 00:05:02,168","Schafer: It's perfect.","Schafer：太完美了。"
"00:05:02,168 --> 00:05:03,863","We got the perfect team here at Double Fine to make it.","Double Fine 這裡有最適合做這件事的團隊。"
"00:05:03,863 --> 00:05:06,386","We got the inventor of the genre here, Ron Gilbert.","我們這裡還有這個類型的發明者 Ron Gilbert。"
"00:05:06,386 --> 00:05:08,668","Oh, look! There he is right now.","喔，你看！他剛好在那裡。"
"00:05:08,668 --> 00:05:11,438","Maybe he'll help us.","也許他會幫我們。"
"00:05:12,960 --> 00:05:13,920","He'll help us.","他會幫我們的。"
"00:05:13,969 --> 00:05:18,686","Gilbert: You know, we've always talked about wanting to do, you know, more classic adventure stuff.","Gilbert：你知道，我們一直在聊，想做更多經典冒險遊戲的東西。"
"00:05:18,686 --> 00:05:24,665","And so doing the Kickstarter thing, it's like, yeah, that sounds, I mean, that sounds really like an interesting idea.","所以做 Kickstarter 這件事，就覺得，對，聽起來，我是說，聽起來真的很有趣。"
"00:05:24,665 --> 00:05:29,210","I think we were both very skeptical about the amount of money.","我想我們兩個都很懷疑能籌到那麼多錢。"
"00:05:29,210 --> 00:05:34,327","Schafer: So, we are asking for this much to make the game and this much to film it.","Schafer：所以，我們要這麼多錢做遊戲，這麼多錢拍紀錄片。"
"00:05:34,327 --> 00:05:38,079","And that may seem like a lot of money, but it's really not that much for a game budget these days.","這看起來也許很多，但以現在的遊戲預算來說真的不算多。"
"00:05:38,079 --> 00:05:39,683","It's pretty small, actually.","其實還滿小的。"
"00:05:39,683 --> 00:05:43,496","Schafer: And I just never thought you could get the kind of money that would actually pay for a whole game budget.","Schafer：我從沒想過真的能籌到足以支付整款遊戲預算的錢。"
"00:05:43,496 --> 00:05:45,715","Schafer: Hello, potential backers.","Schafer：各位潛在贊助者，大家好。"
"00:05:45,715 --> 00:05:47,166","I could do all three options.","三個版本我都可以演。"
"00:05:47,166 --> 00:05:49,724","Thank you for donating well over the amount we asked for.","謝謝你們捐了遠超過我們要求的金額。"
"00:05:49,724 --> 00:05:50,989","That's so great.","真的太棒了。"
"00:05:50,989 --> 00:05:53,085","We have too much money now.","我們現在錢太多了。"
"00:05:53,085 --> 00:05:54,288","Damn you!","可惡啊你們！"
"00:05:54,288 --> 00:05:56,755","Why haven't anyone given us any money?","為什麼都沒有人給我們錢？"
"00:05:56,755 --> 00:05:58,297","I'm so sad.","我好難過。"
"00:05:58,297 --> 00:06:00,733","That doesn't seem believable.","這聽起來不太可信。"
"00:06:00,733 --> 00:06:02,265","Yeah, we're not going to use that one.","對，我們不會用那個。"
"00:06:02,265 --> 00:06:03,684","Or just moderately, hello.","或是普通一點，哈囉。"
"00:06:03,684 --> 00:06:07,013","Thank you for dedicating the appropriate amount of...","謝謝你們投入適當數量的……"
"00:06:07,013 --> 00:06:11,514","Schafer: Because the previous projects in Kickstarter had only been, I don't know what the maximum was before then,","Schafer：因為 Kickstarter 之前的專案只有，我不知道當時最高是多少，"
"00:06:11,514 --> 00:06:13,796","but it looked like they're like forty grand.","但看起來大概是四萬美元。"
"00:06:13,796 --> 00:06:17,494","You know, I mean, we're used to making projects that were like, you know, Brütal.","你知道，我們習慣做的專案像是《Brütal Legend》。"
"00:06:17,494 --> 00:06:19,990","Like 20 million dollars and these smaller games, like two million.","那種兩千萬美元的，還有比較小的遊戲，大概兩百萬。"
"00:06:19,990 --> 00:06:22,733","It was like, no way you can get two million from Kickstarter.","所以就覺得，不可能從 Kickstarter 籌到兩百萬吧。"
"00:06:22,733 --> 00:06:24,031","Could you?","可以嗎？"
"00:06:24,031 --> 00:06:27,238","Schafer: I hope this works out, because it is kind of, that enough people got together,","Schafer：我希望這會成功，因為某種程度上，如果有夠多人聚在一起，"
"00:06:27,238 --> 00:06:29,334","are they going to actually make a game like this happen?","他們真的能讓這樣的遊戲成真嗎？"
"00:06:29,334 --> 00:06:34,760","A game like, that we haven't really been able to make happen for business reasons for like, many, many years.","這種我們因為商業因素，很多很多年來都做不成的遊戲。"
"00:06:34,760 --> 00:06:37,934","Gilbert: Or we'll just prove all those publishers right.","Gilbert：不然我們就只是證明那些發行商都是對的。"
"00:06:37,934 --> 00:06:41,784","Schafer: Or we'll just prove them all right.","Schafer：不然我們就只是證明他們都是對的。"
"00:07:03,980 --> 00:07:08,247","Schafer: No, I mean nothing I had done before prepared me for what it's like to work with publishers.","Schafer：不，我是說，我以前做過的事，沒有一件能讓我準備好面對跟發行商合作是什麼感覺。"
"00:07:08,247 --> 00:07:14,259","Rice: When you're working with a publisher, a lot of times they get involved with design decisions.","Rice：跟發行商合作時，他們很多時候會介入設計決策。"
"00:07:14,259 --> 00:07:16,816","And you have to make compromises.","你就得做出妥協。"
"00:07:16,816 --> 00:07:23,229","Gilbert: You know, if a publisher is out there, from the outside kind of poking in and making you do things.","Gilbert：你知道，如果發行商在外面，從外部一直插手，要你做這做那。"
"00:07:23,229 --> 00:07:26,219","You know, that's where I think things can kind of come off the rails.","我覺得事情就是從那裡開始有點失控。"
"00:07:26,219 --> 00:07:31,398","Schafer: And the way it felt, I don't know if this makes any sense, but my head, like the creative process of making a game was like,","Schafer：那種感覺，我不知道這樣講有沒有道理，但在我腦中，做遊戲的創作過程就像，"
"00:07:31,398 --> 00:07:36,886","you look at a field of floating, multi-colored dots, drifting slowly to the ground.","你看著一整片漂浮的彩色點點，慢慢飄向地面。"
"00:07:36,886 --> 00:07:40,587","And eventually when they hit the ground, they're going to make like a painting on the floor.","最後它們落到地上時，會在地板上形成一幅畫。"
"00:07:40,587 --> 00:07:43,146","But you've got to kind of like move them around, give them the right and see.","但你得稍微移動它們，把它們放到對的位置，看看會怎樣。"
"00:07:43,146 --> 00:07:50,081","And then as they fall, you start to see where you need more color and you move them around and slowly they settle and you just add a sound.","然後它們落下時，你開始看出哪裡需要更多顏色，就把它們移一移，慢慢讓它們定下來，再加上一點聲音。"
"00:07:50,081 --> 00:07:51,376","And then you're done.","然後就完成了。"
"00:07:51,376 --> 00:07:54,212","So it'd be like, Tim, what do you do with that green dot?","所以就會變成，Tim，那個綠點你要怎麼處理？"
"00:07:54,212 --> 00:07:55,632","Phew, I can't tell you.","呼，我沒辦法告訴你。"
"00:07:55,632 --> 00:07:57,083","You're like, ok, that dot?","對方就說，好，那個點呢？"
"00:07:57,083 --> 00:07:58,131","Can we just nail that down here.","我們能不能先把它釘在這裡？"
"00:07:58,131 --> 00:07:59,151","Can we just say what that's going to be?","能不能先說那會是什麼？"
"00:07:59,151 --> 00:08:00,200","And you're like, no.","你就說，不行。"
"00:08:00,200 --> 00:08:01,558","So let's just say where all the red dots are going to be, ok.","那我們先決定所有紅點要在哪裡，好嗎？"
"00:08:01,558 --> 00:08:02,823","Could you just nail all the red dots down?","你能不能把所有紅點都釘住？"
"00:08:02,823 --> 00:08:03,996","Like, no!","我就說，不行！"
"00:08:03,996 --> 00:08:08,283","How about if we just start on this edge and we just take all the dots, like this and just nail all those dots.","那不然我們從這邊開始，把所有像這樣的點都拿來，然後全釘住怎麼樣？"
"00:08:08,283 --> 00:08:09,546","No!","不行！"
"00:08:09,546 --> 00:08:15,374","Rice: Yeah. The games industry as a whole, I think, is in a really weird spot where it's like we're,","Rice：對。我覺得整個遊戲產業現在處在很奇怪的位置，就像我們，"
"00:08:15,374 --> 00:08:19,257","like the film industry used to be way back in the day.","有點像很久以前的電影產業。"
"00:08:19,257 --> 00:08:21,909","Where the publishers are running mostly everything.","當時發行商幾乎掌控一切。"
"00:08:21,909 --> 00:08:26,410","That's kind of how it was for a long time and it's only now that people are starting to like","長期以來差不多都是那樣，直到現在人們才開始，"
"00:08:26,410 --> 00:08:29,175","seek out the creators of the games.","去找出遊戲的創作者。"
"00:08:29,175 --> 00:08:34,046","That people who are making the game and try to actually support those people and lift them up a bit.","找出那些真正做遊戲的人，試著支持他們，把他們往上推一點。"
"00:08:34,046 --> 00:08:38,197","Young Man: Because Tim Schafer has consistently put out quality games.","年輕男子：因為 Tim Schafer 一直都在推出高品質的遊戲。"
"00:08:38,197 --> 00:08:42,296","Man: Games that have very large and dedicated followings.","男子：那些遊戲都有非常龐大又死忠的粉絲。"
"00:08:42,296 --> 00:08:46,303","Man: People would probably pay him just to spit on their screen.","男子：大家可能連他朝螢幕吐口水都願意付錢。"
"00:08:46,303 --> 00:08:48,215","Young Man: And we do appreciate that.","年輕男子：我們也真的很感謝。"
"00:08:48,215 --> 00:08:51,020","We show our appreciation by doing what we've done.","我們用我們做的事來表達感謝。"
"00:08:51,020 --> 00:08:55,243","By giving them the funding for this game in eight hours.","也就是在八小時內給他們這款遊戲的資金。"
"00:08:55,243 --> 00:08:58,449","Rice: The whole like past month has been like a complete blur.","Rice：過去這一個月整個像一團模糊。"
"00:08:58,449 --> 00:09:00,854","It's gone so quick.","過得太快了。"
"00:09:00,854 --> 00:09:05,447","But, yeah, we were in Vegas for DICE the day that we launched.","不過，對，我們上線那天人在 Vegas 參加 DICE。"
"00:09:05,447 --> 00:09:08,960","Schafer: And we'd had a hard month, because we had a game cancel.","Schafer：我們那個月很難熬，因為有一款遊戲被取消。"
"00:09:08,960 --> 00:09:13,616","The whole team, we're trying to figure out whether we could swing having this team stay on","整個團隊都在想，我們能不能撐住，讓這個團隊留下來，"
"00:09:13,616 --> 00:09:17,006","or do we have to let go of twelve people to keep the company afloat?","還是得裁掉十二個人，才能讓公司撐下去？"
"00:09:17,006 --> 00:09:20,078","We've never laid off anyone for money before.","我們以前從來沒有因為錢裁過人。"
"00:09:20,078 --> 00:09:26,772","So we were, and even besides the financial concerns, it was just such a, it doesn't feel like you're winning when you have a game canceled.","所以我們當時，除了財務上的擔憂之外，遊戲被取消真的讓人覺得自己一點都不像贏家。"
"00:09:26,772 --> 00:09:30,532","You feel like it's a big, you know, you've lost.","你會覺得那是一場很大的，怎麼說，你輸了。"
"00:09:30,532 --> 00:09:33,677","Schafer: I'm about to launch our first Kickstarter project.","Schafer：我要推出我們第一個 Kickstarter 專案了。"
"00:09:33,677 --> 00:09:38,456","Rice: It kind of just all came together right when we were out there and we had a bit of time before a meeting and we're like,","Rice：事情剛好就在我們人在那邊、會議前有點時間時湊在一起，我們就想，"
"00:09:38,456 --> 00:09:39,907","we could launch this today.","今天就可以上線。"
"00:09:39,907 --> 00:09:42,928","Schafer: Yeah, I did have to like decide, well, we'll launch our Kickstarter.","Schafer：對，我確實得決定，好吧，我們要上線 Kickstarter。"
"00:09:42,928 --> 00:09:45,394","That, for time, we're like I guess $200,000.","那時候我們想，大概二十萬美元吧。"
"00:09:45,394 --> 00:09:47,305","We could make something for $200,000.","我們可以用二十萬美元做出點東西。"
"00:09:47,305 --> 00:09:51,159","And I had to accept it, I might only get $200,000, right?","而我得接受一件事：也許我只會拿到二十萬美元，對吧？"
"00:09:51,159 --> 00:09:54,550","And then when I was nervous about it, so I upped it to three, right.","後來我有點緊張，所以把目標拉到三十萬，對。"
"00:09:54,550 --> 00:09:58,002","And so it was like, yeah, we can make something for $300,000.","所以就變成，對，我們可以用三十萬美元做出東西。"
"00:09:58,002 --> 00:09:59,389","Because we could.","因為我們做得到。"
"00:09:59,389 --> 00:10:03,645","You know, we'd been talking about iPhone games recently and it's like three people for six months or something like that.","你知道，我們最近一直在聊 iPhone 遊戲，像是三個人做六個月之類的。"
"00:10:03,645 --> 00:10:05,435","Yeah, we could make something with three people and six months.","對，三個人、六個月，我們可以做出點東西。"
"00:10:05,435 --> 00:10:11,581","It would look like a flash game or it'd look like an iPhone game, but it would technically be a game.","它看起來會像 Flash 遊戲，或像 iPhone 遊戲，但技術上仍然是一款遊戲。"
"00:10:11,581 --> 00:10:13,811","By all scientific definitions.","按照所有科學定義來說。"
"00:10:13,811 --> 00:10:16,890","Schafer: I'm nervous.","Schafer：我好緊張。"
"00:10:17,840 --> 00:10:18,400","Launch.","上線。"
"00:10:22,040 --> 00:10:23,220","Review, i'll have to review it.","審核，我得先審核一下。"
"00:10:23,500 --> 00:10:27,140","Rice: Oh, man. That was such a letdown!","Rice：喔，天啊。這也太掃興了！"
"00:10:27,150 --> 00:10:29,339","Schafer: OK. No, no, that's just fine print.","Schafer：好。沒事，沒事，只是小字條款。"
"00:10:29,339 --> 00:10:32,329","It's just that I never read these things.","只是我從來不看這些東西。"
"00:10:32,329 --> 00:10:33,471","Should I do it?","我要按嗎？"
"00:10:33,471 --> 00:10:34,736","Rice: Yeah, do it.","Rice：對，按吧。"
"00:10:34,736 --> 00:10:36,464","Schafer: It couldn't hurt, right?","Schafer：應該不會怎樣吧？"
"00:10:36,464 --> 00:10:38,067","Rice: It could, but we're not going to let it.","Rice：可能會，但我們不會讓它出事。"
"00:10:38,067 --> 00:10:41,025","Schafer: Whoo!","Schafer：嗚！"
"00:10:41,500 --> 00:10:45,374","Rice: I remember like as soon as we hit it up and we refresh, it was like at $30.","Rice：我記得我們一按下去、刷新頁面，就已經有 30 美元了。"
"00:10:45,374 --> 00:10:47,910","We're like, holy crap! There's already $30.","我們就想，哇靠！已經有 30 美元了。"
"00:10:47,910 --> 00:10:50,409","Schafer: I think I'm going to look at how much, I don't care about money.","Schafer：我想看一下有多少，我才不在乎錢。"
"00:10:50,409 --> 00:10:55,405","I'm not going to look. I'm going to look, just one second.","我不看。我要看一下，等我一秒。"
"00:10:55,405 --> 00:10:57,688","Rice: What are we at?","Rice：現在到多少了？"
"00:10:57,688 --> 00:10:59,911","OK, so we posted this, what? Two hours ago, right?","好，所以我們發布這個，多久？兩小時前，對吧？"
"00:10:59,911 --> 00:11:01,504","Schafer: Two hours ago.","Schafer：兩小時前。"
"00:11:01,504 --> 00:11:03,756","We launched our Kickstarter project two hours ago.","我們兩小時前上線了 Kickstarter 專案。"
"00:11:03,756 --> 00:11:07,889","$106,000 in 56.","56 分鐘內 106,000 美元。"
"00:11:07,889 --> 00:11:10,848","A hundred and six, I can't count so high.","十萬六，我數不了那麼高。"
"00:11:10,848 --> 00:11:12,976","It's such a high number, that's crazy.","數字太高了，太瘋狂了。"
"00:11:12,976 --> 00:11:14,918","It's too much money.","錢太多了。"
"00:11:14,918 --> 00:11:19,637","Rice: Yeah. So when we hit a million, that was definitely like, that was the day after.","Rice：對。所以我們破一百萬時，那絕對是，應該是隔天。"
"00:11:19,637 --> 00:11:21,427","One day after we launched, right?","上線後一天，對吧？"
"00:11:21,427 --> 00:11:22,783","Rice: What are we at?","Rice：現在多少了？"
"00:11:22,783 --> 00:11:25,304","Schafer: I want to just say I love you guys and not for the money.","Schafer：我只想說我愛你們，而且不是為了錢。"
"00:11:25,304 --> 00:11:27,121","Offscreen: 999,700!","畫外音：999,700！"
"00:11:28,600 --> 00:11:31,040","Muir: Oh my god, they're counting down to a refresh.","Muir：天啊，他們在倒數刷新。"
"00:11:31,589 --> 00:11:32,529","F5!","F5！"
"00:11:39,560 --> 00:11:40,840","Muir: Oh my God! It's so exciting.","Muir：天啊！太刺激了。"
"00:11:40,957 --> 00:11:43,360","Rice: What's the number?","Rice：數字是多少？"
"00:11:43,680 --> 00:11:46,780","Offscreen: Refresh! Refresh!","畫外音：刷新！刷新！"
"00:11:47,040 --> 00:11:48,615","Min: The internet has crashed.","Min：網路掛了。"
"00:11:48,960 --> 00:11:50,840","No!","不要！"
"00:11:51,360 --> 00:11:52,700","Min: The internet has crashed.","Min：網路掛了。"
"00:11:53,699 --> 00:11:54,979","Rice: And what? No!","Rice：什麼？不要！"
"00:11:56,520 --> 00:11:57,560","Schafer: Where's my phone?","Schafer：我的手機在哪？"
"00:11:57,820 --> 00:11:59,080","Muir: The Internet's crashed.","Muir：網路掛了。"
"00:11:59,960 --> 00:12:04,614","[Offscreen Yelling] [Distortion]","[畫外叫喊聲] [失真聲]"
"00:12:05,740 --> 00:12:07,180","I think they all died. They're dying!","我覺得他們都死了。他們快死了！"
"00:12:11,300 --> 00:12:12,860","Are you guys ok? What happened?","你們還好嗎？發生什麼事？"
"00:12:14,610 --> 00:12:16,677","Oh, they're being crushed. It's horrible.","喔，他們被壓扁了。太可怕了。"
"00:12:16,677 --> 00:12:19,737","Muir: Oh, no! No!","Muir：喔，不！不要！"
"00:12:21,640 --> 00:12:22,480","What happened?","發生什麼事？"
"00:12:23,040 --> 00:12:27,580","[Distortion] Muir: It's a million dollars!","[失真聲] Muir：一百萬美元！"
"00:12:27,611 --> 00:12:28,233","Rice: Is it?","Rice：真的嗎？"
"00:12:28,233 --> 00:12:29,973","Muir: That's what a million dollars sounds like.","Muir：一百萬美元聽起來就是這樣。"
"00:12:30,440 --> 00:12:32,080","Offscreen: What do you mean it crashed?","畫外音：你說掛了是什麼意思？"
"00:12:32,820 --> 00:12:34,100","Offscreen: Kickstarter crashed.","畫外音：Kickstarter 掛了。"
"00:12:37,520 --> 00:12:39,000","Muir: Kickstarter crashed!","Muir：Kickstarter 掛了！"
"00:12:39,390 --> 00:12:40,790","Schafer: No.","Schafer：不要。"
"00:12:40,960 --> 00:12:52,720","[Offscreen yelling] Rice: Yeah, that was definitely one of the high points,","[畫外叫喊聲] Rice：對，那絕對是最高點之一，"
"00:12:52,866 --> 00:12:56,318","where it was like, holy crap -- This is a huge thing.","當時就覺得，哇靠，這是件大事。"
"00:12:56,318 --> 00:12:58,476","Muir: Whoo! A million in 24 hours.","Muir：嗚！24 小時內一百萬。"
"00:12:58,476 --> 00:13:00,853","Tim Schafer, you just made a million dollars in 24 hours!","Tim Schafer，你剛在 24 小時內賺到一百萬美元！"
"00:13:00,853 --> 00:13:03,442","What do you, what are you doing?","你要，你現在要做什麼？"
"00:13:03,442 --> 00:13:05,355","Schafer: Yeah! I got to make a game.","Schafer：對！我得做遊戲了。"
"00:13:05,355 --> 00:13:10,448","Newscaster: Over the last few days, Tim Schafer from Double Fine took crowd funding site, Kickstarter to fund his next game.","新聞主播：過去幾天，Double Fine 的 Tim Schafer 利用群眾募資網站 Kickstarter 為他的下一款遊戲籌資。"
