"Timecode","Content","Content_zh"
"00:05:19,421 --> 00:05:21,801","That's, it's called a ""surprise"" party.","這就是所謂的「驚喜」派對。"
"00:05:23,360 --> 00:05:27,500","I said don't give too many spoilers out and he goes, he's like I get paid by the word.","我說別爆太多劇透，結果他說他是按字數收錢的。"
"00:05:28,040 --> 00:05:29,078","Offscreen Voice: Is that what he said?","畫外音：他是這麼說的嗎？"
"00:05:29,620 --> 00:05:30,577","Schafer: No.","Schafer：不。"
"00:05:30,580 --> 00:05:32,380","I'm like, we gotta fill this stuff with something.","我就想，我們總得拿些東西來填滿這些篇幅。"
"00:05:33,300 --> 00:05:37,140","Double Fine still has work to do but if Broken Age stays the course, we'll all in for a treat.","Double Fine 還有很多工作要做，但如果《Broken Age》能照這樣走下去，我們就有好戲看了。"
"00:05:41,420 --> 00:05:42,400","I'd buy that.","這個我買單。"
"00:05:43,200 --> 00:05:44,280","I'm going to buy that game.","我要買那款遊戲。"
"00:05:46,240 --> 00:05:51,145","Oh, everything after that last, after that first announcement trailer and the game forum thing was all positive,","喔，第一次公開預告和 Game Informer 那件事之後，所有反應都很正面。"
"00:05:51,145 --> 00:05:54,465","I think we got a lot of just excitement out there.","我覺得外界真的很興奮。"
"00:05:54,940 --> 00:05:58,680","I stayed away from any mean forum comments or YouTube comments.","我有避開那些惡意的論壇留言或 YouTube 留言。"
"00:05:58,760 --> 00:05:59,840","I didn't' see too many of those.","我沒看到太多那種留言。"
"00:06:01,420 --> 00:06:02,617","It was all great.","一切都很棒。"
"00:06:02,620 --> 00:06:04,560","It was all great, I think for people to see it.","我覺得讓大家看到它，整體都很棒。"
"00:06:11,840 --> 00:06:14,969","Schafer: OK. Exciting.","Schafer：好，令人振奮。"
"00:06:14,969 --> 00:06:16,309","Now back to work.","現在回去工作吧。"
"00:06:16,740 --> 00:06:18,522","And we're done with all that marketing stuff.","那些行銷宣傳的事情都告一段落了。"
"00:06:18,522 --> 00:06:22,942","Now we're back to full-time working on the game content, which is exciting.","現在可以全職回來做遊戲內容，這很令人期待。"
"00:06:23,620 --> 00:06:36,477","[Music] Offscreen Voice: Are you excited to play the game?","[音樂] 畫外音：你會期待玩到這款遊戲嗎？"
"00:06:36,477 --> 00:06:42,120","Schafer: I've seen sneak peeks from the office and I'm super-excited about some beautiful stuff that I saw, some fancy polished things.","Schafer：我在辦公室偷看過一些東西，看到那些漂亮又精緻的內容，讓我超期待。"
"00:06:42,120 --> 00:06:43,771","I cannot wait to play it.","我等不及要玩了。"
"00:06:44,040 --> 00:06:45,860","Ryken: I mean we're getting more and more color every day.","Ryken：我是說，我們每天都有越來越多色彩。"
"00:06:46,340 --> 00:06:50,651","It's so fun to go from like that black and white one and then just like start, you know,","從那種黑白版本開始，然後慢慢加東西，真的很好玩。"
"00:06:50,660 --> 00:06:54,235","doing a few things in Photoshop and then you do an export and it's like, whoosh.","在 Photoshop 裡做幾個調整，匯出之後就像「咻」一下。"
"00:06:54,240 --> 00:06:58,860","And just like it starts feeling like a real, real vibe to the scene.","場景就開始真的有那種氣氛了。"
"00:07:05,600 --> 00:07:07,980","Schafer: Look at that awesome ladder work.","Schafer：看那個超棒的梯子動作。"
"00:07:08,500 --> 00:07:09,220","Do that again.","再來一次。"
"00:07:21,400 --> 00:07:23,100","It just seemed like a whole different game.","感覺就像完全不同的遊戲。"
"00:07:23,100 --> 00:07:25,540","Schafer: Like everything was super polished, all the doors open, close.","Schafer：一切都超精緻，所有門都會開關。"
"00:07:25,540 --> 00:07:28,628","You go in through them and sound effects happen and the effects were all in.","你走進去會有音效，特效也都放進去了。"
"00:07:28,628 --> 00:07:29,508","And it was amazing.","太神奇了。"
"00:07:29,508 --> 00:07:32,328","Like it really was very heartening.","真的很令人振奮。"
"00:07:32,328 --> 00:07:35,003","Like I got, I started to get excited about the final product of the game.","我開始對遊戲最後完成的樣子感到興奮。"
"00:07:35,003 --> 00:07:38,559","Like I always get excited about the progress, but seeing that, I was like oh, man.","我一直都會為進度感到興奮，但看到那個時，我真的覺得，天啊。"
"00:07:38,560 --> 00:07:44,786","When people actually see this and get this as final adventure game that they bought and paid, you know, paid money for","等玩家真的看到這個，拿到他們花錢買下的最終冒險遊戲時，"
"00:07:44,786 --> 00:07:46,433","and are playing, they're going to love this.","他們玩起來一定會喜歡。"
"00:07:46,440 --> 00:07:47,420","Which is great.","這很棒。"
"00:07:48,520 --> 00:07:51,983","'Cause up until then you're just happy like oh, his head doesn't pop off anymore.","因為在那之前，你只會因為「喔，他的頭不會再彈掉了」而高興。"
"00:07:51,983 --> 00:07:54,621","Oh man, the pixels are on the screen, this is amazing.","天啊，像素出現在螢幕上了，太神奇了。"
"00:07:54,621 --> 00:07:57,521","But there it's actually starting to look like a kind of fancy game.","但現在它真的開始像一款精緻的遊戲了。"
"00:07:57,800 --> 00:07:58,780","It's looking all fancy.","看起來好漂亮。"
"00:08:00,420 --> 00:08:03,160","Peck: Yeah. Actually the spaceship's coming along quite a bit.","Peck：對，其實太空船已經進展很多了。"
"00:08:03,160 --> 00:08:05,015","Pretty impressed with it every time.","每次看都很佩服。"
"00:08:05,580 --> 00:08:08,760","It's gotten really far, really fast so it's been really fun.","它很快就推進到很後面，所以做起來很有趣。"
"00:08:09,700 --> 00:08:13,785","Franzke: This is temporary still, but if we go into this room, it actually looks pretty cool.","Franzke：這還是暫時的，但如果我們走進這個房間，其實看起來很酷。"
"00:08:13,785 --> 00:08:20,025","So again, you have a sweet reflection on the ground and if you look at the door, obviously once it opens,","你可以看到地板上很漂亮的倒影。再看門，當它打開時，"
"00:08:20,025 --> 00:08:22,934","actually that, like that reflects properly, too.","那個也會正確反射。"
"00:08:22,940 --> 00:08:28,262","And you have like areas that, you know, are kind of more dirty now so they kind of block the reflection a bit more","有些區域現在比較髒，所以會多擋掉一點反射。"
"00:08:28,262 --> 00:08:31,367","and there's like stuff that's completely opaque like a carpet.","還有一些完全不透明的東西，像地毯。"
"00:08:31,367 --> 00:08:33,607","And that also blocks the reflections.","那也會遮住反射。"
"00:08:33,980 --> 00:08:37,860","It works pretty well so I'm quite happy with how that turned out.","效果很好，所以我對結果很滿意。"
"00:08:37,860 --> 00:08:39,400","And it' pretty cheap.","而且效能成本很低。"
"00:08:39,940 --> 00:08:47,336","So you know, these days in games on a console, usually what you would do, you would basically, you render the entire image into a texture","現在主機遊戲通常會把整個畫面算成一張貼圖，"
"00:08:47,340 --> 00:08:54,320","and then you can just like, basically use the texture to calculate those kind of reflection effects.","再用那張貼圖去計算這類反射效果。"
"00:08:54,920 --> 00:09:00,610","On mobile devices doing that is really, really expensive, so we said we can't do it like that.","但在行動裝置上這樣做成本非常高，所以我們說不能那樣做。"
"00:09:01,580 --> 00:09:04,520","So we're basically investigating different approaches of doing that.","所以我們基本上在研究不同做法。"
"00:09:05,700 --> 00:09:13,068","And what we are doing now here is actually only, is using a super-old trick that very often we use during PlayStation One and PlayStation 2 times.","我們現在用的其實是超老派的技巧，在 PlayStation 1 和 PlayStation 2 時代很常用。"
"00:09:13,560 --> 00:09:18,220","Where we take the geometry and we flip it and we render the geometry again.","就是把幾何物件翻過來，再重新渲染一次。"
"00:09:18,747 --> 00:09:21,387","And it gives the impression like something is being reflected.","它會讓人覺得好像有東西被反射了。"
"00:09:21,938 --> 00:09:25,063","So yeah, it's all just smoke and mirrors.","所以對，這全都是障眼法。"
"00:09:25,063 --> 00:09:26,323","Smoke and mirrors.","障眼法。"
"00:09:26,380 --> 00:09:30,157","Petty: So it lets us sort of get a variety of surfaces where you can sort of see like some of the light coming down here.","Petty：所以它讓我們可以做出不同表面的效果，像這裡你可以看到一些光灑下來。"
"00:09:30,160 --> 00:09:31,640","That's, I just painted that in.","那是我直接畫進去的。"
"00:09:31,640 --> 00:09:33,220","It looks like the light was stretching out there.","看起來像光從那邊延伸過來。"
"00:09:33,940 --> 00:09:35,014","It's all fake.","全都是假的。"
"00:09:35,020 --> 00:09:37,245","You can see our lighting system in action here, too, actually.","其實你也能在這裡看到我們的照明系統運作。"
"00:09:37,245 --> 00:09:43,100","Is that, you know, he kind of gets into this dark area and he gets darker, but I've been going through doing lighting on all these scenes","你看，他走進比較暗的區域就會變暗。我一直在替這些場景打光，"
"00:09:43,100 --> 00:09:47,221","as we've been painting them, so he's gets a sort of orange, subtle orange rim light coming in off this area.","我們畫這些場景時，我也一直在打光，所以這一區會投來一點微妙的橘色邊光。"
"00:09:47,221 --> 00:09:50,341","You can sort of see it, I can zoom in here a little bit.","你可以看到，我可以放大一點這裡。"
"00:09:50,840 --> 00:09:58,950","And you can kind of see this subtle orange stuff here on his shoulders and that goes away as he walks away from the source.","你可以看到他肩膀上有一點細微的橘色光，離開光源後就消失了。"
"00:09:58,950 --> 00:10:00,490","You can see here it's entirely gone.","你可以看到它完全消失了。"
"00:10:00,860 --> 00:10:06,188","And just as a demonstration of how powerful this lighting is, this is what he looks like in the scene with no lighting.","為了展示打光有多重要，這是場景完全沒有打光時他的樣子。"
"00:10:06,360 --> 00:10:11,260","So even the smallest amount of color and grading helps him sit in the scene.","所以就算只是很少的色彩和調色，也能讓他更融入場景。"
"00:10:11,260 --> 00:10:17,238","And since we have such a diverse set of environments, people can go in, it was really important, you know.","我們的環境變化很多，玩家又會走進去，所以這點真的很重要。"
"00:10:17,240 --> 00:10:27,864","I think lighting is one of those, it's always one of the best tools in any game, to sculpt the game play and influence the player in a non-heavy handed way.","我覺得打光一直是遊戲裡最好的工具之一，可以塑造玩法，也能用不強硬的方式影響玩家。"
"00:10:28,260 --> 00:10:32,049","So it's actually a really powerful tool that I think a lot of people don't spend enough time with.","所以它其實是很強大的工具，我覺得很多人花在上面的時間不夠。"
"00:10:32,049 --> 00:10:39,840","And lighting's always been one of my focuses, just because I, as an art director, it's one of the easiest things to go in later and both address game play issues","打光一直是我很重視的事，因為身為美術總監，這是後期最容易進去調整的東西之一，既能處理玩法問題，"
"00:10:39,840 --> 00:10:44,945","but also just mood issues, you know, to kind of push and pull it, to get it closer to where the story's going.","也能調整氣氛，讓它更接近故事要去的方向。"
"00:10:45,720 --> 00:10:50,398","Franzke: Lydia did all this sweet like teleporter effects, which just look pretty sweet.","Franzke：Lydia 做了這些很棒的傳送器特效，看起來真的很酷。"
"00:10:50,460 --> 00:10:57,919","Like every week, I'd look at the game like all the teleporter effect again awesome, just absolutely amazing.","我每週看遊戲時，都會覺得傳送器特效又更棒了，真的很驚人。"
"00:10:58,920 --> 00:11:04,120","Choy: A lot of times for ambient effects people, like usually I'm the only person thinking about it,","Choy：很多時候，環境特效這塊通常只有我一個人在想，"
"00:11:04,320 --> 00:11:07,200","what can, how we can make the scene less static.","就是要怎麼讓場景不要那麼靜態。"
"00:11:07,200 --> 00:11:11,300","So I think it usually surprises people, which is fun.","所以我覺得它常常會讓大家驚喜，這很好玩。"
"00:11:12,920 --> 00:11:19,301","Yeah, so this one was cool because I asked the artists to, like they, they often paint in lighting.","對，這個很酷，因為美術常常會把光直接畫進去，"
"00:11:20,260 --> 00:11:27,610","But I let, asked them to keep it on a separate layer in Photoshop so I could like break it out and animate it with effects.","但我請他們在 Photoshop 裡把它放在獨立圖層，這樣我就能拆出來，加上特效動畫。"
"00:11:27,610 --> 00:11:33,450","Because before these were just like static and part of the scene layer.","因為以前那些都只是靜態的，直接在場景圖層裡。"
"00:11:37,120 --> 00:11:38,400","Schmitz: This is 3D?","Schmitz：這是 3D 嗎？"
"00:11:39,142 --> 00:11:43,942","Crook: Yeah, so it's like, it's like, it's kind of fake-o.","Crook：對，所以它算是，有點假假的 3D。"
"00:11:43,942 --> 00:11:45,542","Why, why is it not?","為什麼，為什麼不算？"
"00:11:47,400 --> 00:11:49,541","Schmitz: This is all red back here.","Schmitz：後面這裡全都是紅色。"
"00:11:49,880 --> 00:11:56,147","So basically like the whole UI is like these panels, there's like the settings.","基本上整個 UI 都是這些面板，還有設定之類的東西。"
"00:11:56,147 --> 00:12:00,550","And you can like make levels and we did all these icons and stuff.","你可以製作關卡，我們也做了這些圖示等等。"
"00:12:00,834 --> 00:12:03,354","It was like a lot of design stuff.","有很多設計工作。"
"00:12:03,360 --> 00:12:04,626","It took forever.","花了超久。"
"00:12:04,839 --> 00:12:06,261","Garner: Really, that's cool.","Garner：真的，那很酷。"
"00:12:06,261 --> 00:12:07,829","That is a hefty line job.","這線條工程很紮實。"
"00:12:07,829 --> 00:12:09,129","Schmitz: Yeah, it was huge.","Schmitz：對，量很大。"
"00:12:09,129 --> 00:12:12,089","Rice: And Corey is kind of like a friend of a friend.","Rice：Corey 算是朋友的朋友。"
"00:12:12,800 --> 00:12:17,139","I've a lot of kind of mutual friends with him and I'd seen his stuff and I always liked his stuff","我跟他有很多共同朋友，也看過他的作品，一直都很喜歡。"
"00:12:17,140 --> 00:12:20,675","and that it's really simple and kind of retro, but new.","而且很簡單，有點復古，但又很新。"
"00:12:20,945 --> 00:12:23,192","And just really slick and clean.","也很俐落、乾淨。"
"00:12:23,192 --> 00:12:28,428","And so it seemed like it would be a good fit and he'll be on the project for a month or two.","所以感覺他會很適合，而且他會加入這個專案一兩個月。"
"00:12:28,428 --> 00:12:35,996","And kicking off recently we just had our first meeting with him and he'll be checking in some UI stuff.","最近剛開始，我們才跟他開了第一次會，他會提交一些 UI 的東西。"
"00:12:36,280 --> 00:12:39,580","Schmitz: Yeah, I kind of like the handcrafted-ness of the game.","Schmitz：對，我滿喜歡這款遊戲的手作感。"
"00:12:39,580 --> 00:12:45,941","That's something that I would want to have present in the UI if it's possible, it'd be cool.","如果可以，我希望 UI 也能有那種感覺，那會很酷。"
"00:12:45,941 --> 00:12:50,356","Petty: Yeah, and I think that's probably the biggest way to connect it with the other visuals without having,","Petty：對，我覺得那可能是讓它和其他視覺連在一起的最好方法，"
"00:12:50,360 --> 00:12:52,582","without like just, you know, oh, it's painted, too, you know.","又不會只是變成「喔，它也是畫出來的」那樣。"
"00:12:52,940 --> 00:12:57,644","Rice: If it comes to the point where you have like a really strong vision of what you want your stuff to look like","Rice：如果你對自己的東西該長什麼樣子有很強烈的想法，"
"00:12:57,644 --> 00:13:00,224","and it doesn't fit as much with the stuff that exists.","而它跟現有的東西沒那麼搭。"
"00:13:00,224 --> 00:13:02,831","Schafer: Nothing is untouchable, remember that.","Schafer：沒有什麼是不能動的，記住這點。"
"00:13:02,840 --> 00:13:05,400","Lee's going to bring that up again, but it's going to mean something different.","Lee 之後會再提到這句，但意思會不太一樣。"
"00:13:07,720 --> 00:13:09,120","Lee: That's more a Greg comment.","Lee：那比較像 Greg 會說的話。"
"00:13:09,120 --> 00:13:10,968","Schafer: That's more of a, I don't know.","Schafer：這更像是一個，我不知道。"
"00:13:10,968 --> 00:13:11,808","Rice: That's a Lee comment.","Rice：這是 Lee 會說的話。"
"00:13:11,808 --> 00:13:13,503","Rice: You mean Lee towards Greg.","Rice：你是說 Lee 對 Greg 說嗎？"
"00:13:14,700 --> 00:13:18,140","Schafer: Unsolicited backrubs. Double Fine Nights.","Schafer：沒人要求的背部按摩。Double Fine 之夜。"
"00:13:22,780 --> 00:13:24,747","Petty: I mean I think we made good progress.","Petty：我的意思是，我想我們取得了很大的進展。"
"00:13:24,760 --> 00:13:27,304","I don't think, I don't think you can be unhappy with the look that we have.","我不覺得大家會對現在的視覺不滿意。"
"00:13:27,304 --> 00:13:28,988","I, of course, always want to take it further.","當然，我總是想更進一步。"
"00:13:28,988 --> 00:13:35,721","I still think we're not pushing parallax and multi-planning enough, you know, but I think that we have everything we need for that.","我還是覺得視差和多層景深還推得不夠，但我想我們已經有需要的素材了。"
"00:13:35,721 --> 00:13:40,240","It's really just a matter of getting in further and find the right place to do those.","只是要再深入一點，找到適合做這些的地方。"
"00:13:40,880 --> 00:13:47,945","And then there's a lot, I think once we get real voice acting and see final animation, some of the great effects work Lydia's been doing","還有很多東西。我想等真正的配音進來、看到最終動畫，以及 Lydia 做的那些很棒的特效後，"
"00:13:47,945 --> 00:13:51,746","You see all those things together, hopefully they'll, goes to where it needs to be.","把這些放在一起看，希望它就會到達該有的水準。"
"00:13:53,120 --> 00:13:56,298","Schafer: OK. Are we going to get, are we going to get fog on his helmet?","Schafer：好，我們會在他的頭盔上加霧氣嗎？"
"00:13:56,300 --> 00:13:57,603","Is that a thing?","會有那個嗎？"
"00:13:57,603 --> 00:13:58,463","Rice: Get what?","Rice：得到什麼？"
"00:13:58,463 --> 00:14:01,056","Schafer: When he's breathing, hah!","Schafer：就是他呼吸時，哈！"
"00:14:01,060 --> 00:14:02,283","Did we talk about that last time?","我們上次談過嗎？"
"00:14:02,283 --> 00:14:05,426","I thought we talked about that, like getting steam on the inside of his helmet?","我記得我們聊過，像是在他的頭盔內側加霧氣？"
"00:14:06,980 --> 00:14:08,040","Yeah, that'd be cool.","是啊，那會很酷。"
"00:14:11,800 --> 00:14:14,859","And there's something missing with the irises, missing on his feet, is that?","虹膜是不是少了什麼？腳上也少了東西，是嗎？"
"00:14:14,860 --> 00:14:16,320","Yeah. Offscreen Voice: Yeah.","對。畫外音：對。"
"00:14:17,300 --> 00:14:20,840","Schafer: After this I guess they're working on the intro to the girl's world.","Schafer：接下來我猜他們在做女孩世界的開場。"
"00:14:21,520 --> 00:14:23,672","The girl's called Vella, by the way, yeah.","順帶一提，那個女孩叫 Vella。"
"00:14:23,680 --> 00:14:25,060","Short for Veluria.","是 Veluria 的簡稱。"
"00:14:25,760 --> 00:14:27,058","They have names, yeah.","對，他們有名字了。"
"00:14:27,060 --> 00:14:28,220","Vella and Shay.","Vella 和 Shay。"
"00:14:29,100 --> 00:14:30,993","The girl's named Vella; it's short for Veluria.","女孩叫 Vella，是 Veluria 的簡稱。"
"00:14:31,000 --> 00:14:33,480","Her sister's named Rocky, which is short for Raquel.","她妹妹叫 Rocky，是 Raquel 的簡稱。"
"00:14:34,200 --> 00:14:38,545","I wrote all the dialogue for the intro to her world and named all her parents, stuff like that.","我寫了她那個世界開場的所有對話，也替她爸媽之類的人取了名字。"
"00:14:39,820 --> 00:14:41,813","Ryken: That's going to be fun.","Ryken：那會很好玩。"
"00:14:42,203 --> 00:14:47,648","It's funny because it's like you work on the Cloud Colony for so long and you're like, clouds, clouds everywhere!","很好笑，因為你在雲端聚落做了那麼久，就會覺得：到處都是雲！"
"00:14:47,648 --> 00:14:50,408","And it's fun at first, and then you're just like, I'm sick of clouds.","一開始很好玩，後來就會覺得：我受夠雲了。"
