"Timecode","Content","Content_zh"
"00:03:21,180 --> 00:03:22,440","Schafer: People clapping over there. Gardner: Awesome.","Schafer：那邊的人鼓掌。Gardner：太棒了。"
"00:03:23,500 --> 00:03:24,768","Schafer: And this scene where nothing is happening...","Schafer：然後這個什麼都沒發生的場景……"
"00:03:24,768 --> 00:03:26,858","Gardner: This is the one where the laser is shooting at her.","Gardner：這就是雷射照在她身上的那段。"
"00:03:26,860 --> 00:03:29,830","So actually this one would be cool if the laser's on her...","所以如果這裡雷射照著她，其實會很酷……"
"00:03:29,830 --> 00:03:32,546","Schafer: But it could be, that could be when these two other maidens are saying this.","Schafer：但也可能是另外兩個少女說這句的時候。"
"00:03:32,546 --> 00:03:35,284","Like she's already said, see, he's drawn to this flame like a giant moth.","像是她已經說過：「看，他像巨蛾一樣被這團火吸引。」"
"00:03:35,284 --> 00:03:40,440","And you could have this moment of suspense before he eats her, where they're saying, offscreen, kind of quieter.","在他吃掉她之前，可以有一段懸念，她們在畫外比較小聲地說。"
"00:03:40,440 --> 00:03:41,602","Wait, no way. Please, no.","等等，不會吧。拜託不要。"
"00:03:41,602 --> 00:03:42,971","He's going to eat me.","他要吃掉我了。"
"00:03:42,980 --> 00:03:43,480","Gardner: Yeah.","Gardner：對。"
"00:03:44,440 --> 00:03:48,346","Schafer: And the team is kind of working on finalizing the first half to get that to go out.","Schafer：團隊正在把前半部收尾，好讓它能推出。"
"00:03:48,680 --> 00:03:56,431","And so I'm kind of in this mode of a little, it's panic but it's in a good way because you see the clear delineation","所以我現在有點進入某種狀態，有點恐慌，但算是好的恐慌，因為你很清楚看得到"
"00:03:56,440 --> 00:03:57,880","of how much more time you have.","自己還剩多少時間。"
"00:03:58,120 --> 00:04:01,088","And that's all you get to work on and it'll be taken out of your hands when it's done.","你能做的就只有這些，完成後它就會從你手上交出去。"
"00:04:01,500 --> 00:04:05,520","So you really have to prioritize when you look at everything, 'cause you could, you could mess with everything in the game","所以看著所有事情時，真的得排優先順序，因為你可以把遊戲裡每個地方"
"00:04:05,520 --> 00:04:07,370","and just dink around with it and polish it and do all this stuff.","都拿來改來改去、打磨，做一堆事。"
"00:04:07,660 --> 00:04:12,200","But if you can only do like out of the 50 things you could think of doing, you only can do ten of them, then you're like OK,","但如果你想到 50 件事，最後只能做 10 件，你就會想，好，"
"00:04:12,200 --> 00:04:14,480","I got to fix the ten most important things to do.","我得修最重要的那 10 件事。"
"00:04:14,800 --> 00:04:18,907","And that's nice in the way that it gets you to really focus on what's important about the game.","這點很好，因為它會逼你專注在遊戲真正重要的地方。"
"00:04:18,980 --> 00:04:22,900","So I'm in that mode of like thinking, if I can only do ten more things to make the game great, what can I do?","所以我現在就在想，如果我只能再做 10 件事讓遊戲變好，我能做什麼？"
"00:04:23,420 --> 00:04:27,420","Petty: I think we're going to repaint those maidens' faces anyways, but you know, at this point if Bagel","Petty：我想那些少女的臉反正都會重畫，但到這個階段，如果 Bagel"
"00:04:27,420 --> 00:04:30,820","and I were to list all the things we want to repaint, it'd be the entire game, every character and we obviously can't do that.","和我要列出所有想重畫的東西，那會是整款遊戲、每個角色，而我們顯然做不到。"
"00:04:30,820 --> 00:04:35,508","So if like there's one that's featured prominently like that candle maiden, then we should for sure hit it.","所以如果有誰很顯眼，像那個蠟燭少女，那我們一定要處理。"
"00:04:35,508 --> 00:04:38,266","But if we're not going to cut in close to the rose maiden, then I don't, probably don't want to touch it.","但如果不會切到玫瑰少女的近景，我大概就不想碰。"
"00:04:38,266 --> 00:04:42,089","At least it'll be lower in priority. Schafer: Cool? Exciting.","至少它的優先度會比較低。Schafer：酷吧？很令人興奮。"
"00:04:42,440 --> 00:04:43,201","Petty: It's cool.","Petty：很酷。"
"00:04:43,201 --> 00:04:46,305","I think it's really going to help to get that thing in there and get all those little bits polished.","我覺得把那個加進去、把那些小細節都打磨好，真的會很有幫助。"
"00:04:46,640 --> 00:04:49,480","It should really hopefully give Mog Chothra some actual weight.","希望真的能讓 Mog Chothra 更有存在感。"
"00:04:50,540 --> 00:04:51,120","Stapley: Thanks, guys.","Stapley：謝了，各位。"
"00:04:56,320 --> 00:04:57,360","Gardner: Easy peasy.","Gardner：小菜一碟。"
"00:04:59,300 --> 00:05:07,103","Stapley: Yeah, now we're going to like polish, like tons of draw overs and tons of notes and tons of things just to change.","Stapley：對，現在我們要開始打磨，在圖上改畫一堆東西、寫一堆註記，還有一堆要調的地方。"
"00:05:07,103 --> 00:05:08,083","And yeah.","對。"
"00:05:08,960 --> 00:05:10,300","Like all the art's in there.","所有美術都已經放進去了。"
"00:05:10,940 --> 00:05:14,140","And now we just have to like push it and pull it to make it more awesome.","現在只要再推一推、拉一拉，讓它更棒。"
"00:05:15,740 --> 00:05:20,848","Stapley: Is it weird having him in the middle, is it bad for the game play to kind of like have him in the middle of the scene?","Stapley：把他放在中間很怪嗎？從遊戲性來看，讓他待在場景中間會不好嗎？"
"00:05:20,848 --> 00:05:22,424","Petty: He's off to the side, what do you mean?","Petty：他在旁邊啊，你是什麼意思？"
"00:05:22,424 --> 00:05:29,000","Stapley: I mean like, I don't know, it is just because of this, I mean it's like I'm looking over here all the time.","Stapley：我的意思是，我不知道，可能只是因為這樣，我一直會看這邊。"
"00:05:29,440 --> 00:05:33,260","I mean, I know we could put this foreground shit in there, but it'd still be like, errr.","我是說，我知道我們可以放一些前景的東西進去，但還是會有點，呃。"
"00:05:34,280 --> 00:05:36,640","Like if he was just taking up the whole screen...","如果他直接佔滿整個螢幕……"
"00:05:37,260 --> 00:05:38,604","Petty: I don't think that would look so good.","Petty：我不覺得那樣會好看。"
"00:05:38,604 --> 00:05:40,884","You're going to be staring at like no depth or fidelity.","你會一直盯著一個沒什麼深度或細節的東西。"
"00:05:41,220 --> 00:05:43,353","Stapley: Yeah, I kind of like that, I don't know.","Stapley：對，我有點喜歡那樣，我也不知道。"
"00:05:43,360 --> 00:05:44,920","Stapley: Oh yeah, totally, totally.","Stapley：喔對，完全，完全。"
"00:05:45,160 --> 00:05:48,180","I think there's a thing with, just consistency.","我覺得問題在於一致性。"
"00:05:49,140 --> 00:05:54,106","Making it look like it's a cohesive piece, you know.","讓它看起來像是一個整體。"
"00:05:54,106 --> 00:06:01,864","There's a lot of things that you can tell who painted what and I don't know I'm bothered by that, or if anybody cares about that,","很多地方一看就知道是誰畫的，我不知道這是不是讓我困擾，或有沒有人在乎，"
"00:06:01,864 --> 00:06:06,581","but yeah, that's one thing that I want us to put like, see.","但對，那是我希望我們能補強的一點。"
"00:06:06,581 --> 00:06:08,821","Stapley: Also that egg is fucking huge over there.","Stapley：還有那邊那顆蛋他媽超大。"
"00:06:09,360 --> 00:06:10,280","Schafer: This one?","Schafer：這顆？"
"00:06:10,280 --> 00:06:11,717","Petty: You don't like variation of egg size?","Petty：你不喜歡蛋的大小有變化嗎？"
"00:06:11,720 --> 00:06:12,641","Stapley: I do like it.","Stapley：我喜歡。"
"00:06:12,641 --> 00:06:14,255","I like variation. I like variation.","我喜歡變化。我喜歡變化。"
"00:06:14,260 --> 00:06:15,215","Schafer: No, no, no.","Schafer：不，不，不。"
"00:06:15,220 --> 00:06:16,630","But does it, but is it jumped out?","可是它會不會太跳出來？"
"00:06:17,680 --> 00:06:21,600","Petty: So there's a small bird with an extremely large egg-laying area.","Petty：所以那是一隻小鳥，卻有超大的產蛋部位。"
"00:06:23,300 --> 00:06:23,940","Stapley: A huge butt.","Stapley：超大的屁股。"
"00:06:24,600 --> 00:06:25,515","Schafer: Say it. Cloaca.","Schafer：說出來。泄殖腔。"
"00:06:25,515 --> 00:06:26,380","Petty: Cloaca.","Petty：泄殖腔。"
"00:06:26,380 --> 00:06:27,440","Petty: I was trying to get Tim to say it first.","Petty：我本來想讓 Tim 先說。"
"00:06:27,440 --> 00:06:29,380","Schafer: Massive Cloaca was the original name of Brad's game.","Schafer：《Massive Cloaca》本來是 Brad 那款遊戲的名字。"
"00:06:29,760 --> 00:06:32,329","Stapley: Cloaca? Is that what eggs come out of birds?","Stapley：泄殖腔？鳥蛋就是從那裡出來的嗎？"
"00:06:32,329 --> 00:06:33,867","Schafer: That's the uni-hole.","Schafer：那是一孔多用。"
"00:06:34,060 --> 00:06:34,740","Petty: It's the uni-hole.","Petty：就是一孔多用。"
"00:06:34,740 --> 00:06:37,660","It's there for procreation and defecation.","它負責繁殖，也負責排泄。"
"00:06:37,800 --> 00:06:38,935","Stapley: Oh my God, that's crazy.","Stapley：天啊，太瘋狂了。"
"00:06:38,940 --> 00:06:44,242","Petty: I don't think I've ever worked with an artist who wouldn't spend infinite time polishing the smallest detail","Petty：我想我從沒遇過哪個美術，在條件都一樣的情況下，不會想花無限時間打磨最小的細節。"
"00:06:44,518 --> 00:06:46,578","if everything else being equal, you know.","在其他條件都一樣的情況下。"
"00:06:46,580 --> 00:06:49,344","So there's like just artist tendencies to want to do that.","所以美術就是會有這種傾向。"
"00:06:49,344 --> 00:06:53,520","And you have to do a certain amount of it for the game to be meaningful and be beautiful.","而且你確實得做一定程度，遊戲才會有意義、才會漂亮。"
"00:06:54,580 --> 00:06:59,970","But then you also have to keep in mind all the other things that we have to do, you know, playability and just what the overall experience is like.","但你也得記得還有其他事情要做，比如可玩性，還有整體體驗是什麼樣子。"
"00:06:59,970 --> 00:07:06,260","And that can be difficult to keep your eye on towards the end of a project because your head's down, trying to go through all your lists of stuff.","專案快結束時，這點很難一直顧到，因為你會埋頭處理清單上的東西。"
"00:07:06,600 --> 00:07:10,480","But you have to kind of look around you, too, to make sure you're not just polishing a corner that no one cares about.","但你也得抬頭看看四周，確定自己不是只在打磨一個沒人在乎的角落。"
"00:07:11,080 --> 00:07:15,832","Petty: If you had to pick one scene that is visually, you think overall works the best and maybe one that works that least.","Petty：如果要你挑一個視覺上整體效果最好的場景，還有一個最差的，"
"00:07:15,840 --> 00:07:21,260","I just want to get a, Rice: Shellmound's my favorite and I think Meriloft, the main is my least favorite.","我只是想知道。Rice：Shellmound 是我最喜歡的，我覺得 Meriloft 主場景是我最不喜歡的。"
"00:07:21,820 --> 00:07:25,732","Petty: Yeah, I think my least favorite is the Cloud Colony main as well.","Petty：對，我想我最不喜歡的也是 Cloud Colony 主場景。"
"00:07:25,740 --> 00:07:27,060","I would agree with you guys.","我同意你們。"
"00:07:27,840 --> 00:07:31,141","Petty: It's kind of a tricky scene to kind of balance, but that's what we're going to try and do without changing it too much,","Petty：那是個有點難平衡的場景，但我們會試著在不改太多的情況下處理，"
"00:07:31,141 --> 00:07:32,861","just because there's a lot of stuff hooked up.","因為有很多東西都已經接好了。"
"00:07:32,861 --> 00:07:34,772","Stapley: It's definitely spotty right now, spotty as shit.","Stapley：現在絕對很不均勻，亂得要命。"
"00:07:34,780 --> 00:07:37,897","Petty: Yeah. There's four exits and three focal points.","Petty：對。有四個出口、三個焦點。"
"00:07:38,240 --> 00:07:40,878","It's kind of an overloaded scene from that standpoint.","從這個角度看，那個場景有點太滿了。"
"00:07:40,880 --> 00:07:43,718","Stapley: And that big hole's super-distracting.","Stapley：而且那個大洞超級分散注意力。"
"00:07:44,025 --> 00:07:46,746","Schafer: It's also weird how solid the cloud looks right there.","Schafer：這裡的雲看起來這麼實，也很奇怪。"
"00:07:46,746 --> 00:07:47,926","This little horseshoe.","這個小馬蹄形。"
"00:07:48,220 --> 00:07:50,140","Petty: But yeah, that's what we're going to try and solve.","Petty：不過對，這就是我們要試著解決的。"
"00:07:50,140 --> 00:07:52,040","Stapley: Yeah. This is like the original one.","Stapley：對。這像是原本那版。"
"00:07:53,160 --> 00:07:54,972","And you see this big thing right here?","你看到這裡這個大東西了嗎？"
"00:07:55,480 --> 00:07:56,660","I don't know what that is.","我不知道那是什麼。"
"00:07:56,660 --> 00:07:58,020","I don't know why I put it in there.","我不知道我為什麼把它放在那裡。"
"00:07:59,140 --> 00:08:04,268","I have this thing that's like kissing the edge of this frame, which is also weird.","我有個東西幾乎貼到畫框邊緣，也很怪。"
"00:08:04,268 --> 00:08:08,785","It takes your eye over and you don't want anybody to be looking at the very corner of the page.","它會把你的視線帶過去，而你不希望大家盯著畫面的角落看。"
"00:08:08,785 --> 00:08:14,114","All this contrast, is basically just showing off this shape, which is like not really that important.","所有這些對比，基本上只是在突顯這個形狀，但它其實沒那麼重要。"
"00:08:14,120 --> 00:08:16,420","I think the important thing is really kind of right here.","我覺得真正重要的地方是在這裡。"
"00:08:17,100 --> 00:08:18,711","So we're like experimenting with it.","所以我們正在試。"
"00:08:18,720 --> 00:08:20,523","I don't know if this is totally there yet.","我不知道這樣是不是完全到位了。"
"00:08:20,523 --> 00:08:22,043","It seems a little dark down here.","這下面看起來有點暗。"
"00:08:22,980 --> 00:08:31,100","But just playing around more with like a better composition-type kind of like, so your eye goes to the places that we want it to go.","但就是多玩一點更好的構圖，讓你的視線去到我們想讓它去的地方。"
"00:08:31,300 --> 00:08:32,080","Petty: It's just like anything.","Petty：這跟其他東西一樣。"
"00:08:32,080 --> 00:08:36,206","You can have like a painting and it's all about focal points and where you're drawing the eyes.","一幅畫會有焦點，也會引導視線。"
"00:08:36,206 --> 00:08:39,702","So you can have a beautiful corner, but if that's not, the painting's not about that corner","所以你可以有個漂亮的角落，但如果那幅畫的重點不是那個角落，"
"00:08:39,702 --> 00:08:42,741","then it's actually more of a distraction even though it's executed really nicely.","那它其實反而會讓人分心，就算做得很漂亮。"
"00:08:42,741 --> 00:08:43,965","And games are the same way, right.","遊戲也是一樣，對吧。"
"00:08:43,966 --> 00:08:50,384","There's all these different elements and you don't really ever see it fully put together and understand how it all flows until the end.","裡面有各種不同元素，你不到最後其實很難看到它們完整組在一起、理解整體流動。"
"00:08:50,480 --> 00:08:56,260","Because then that's the only time you have all the information, or at least more of it, about where the emphasis should be put.","因為那時你才有全部資訊，或至少更多資訊，知道重點該放在哪裡。"
"00:08:56,960 --> 00:09:00,632","Schafer: But we planned out things, I mean, we've already polished a lot of the spaceship","Schafer：但我們有規劃過，我們已經把太空船打磨了很多，"
"00:09:00,640 --> 00:09:05,325","and we're starting to polish Vella's world a lot, so I actually feel really good in that","也開始大幅打磨 Vella 的世界，所以這點其實讓我感覺很好，"
"00:09:05,325 --> 00:09:07,077","we've already done a lot of polish on the game.","我們已經對遊戲做了很多打磨。"
"00:09:07,080 --> 00:09:11,280","It's not like you'd play the game, it doesn't seem like a wreck and oh my God, how are we going to pull this thing together.","不是那種你玩起來會覺得一團糟，然後想天啊，這東西到底要怎麼整合起來。"
"00:09:12,000 --> 00:09:14,720","I mean, I definitely see the art getting more and more polished.","我是說，我確實看得出美術越來越精緻。"
"00:09:14,940 --> 00:09:20,240","It's just hard to look at it and see if the game is fun and making sure that that fun is getting more and more fun.","只是很難光看就知道遊戲好不好玩，還要確定那種樂趣有變得更好玩。"
"00:09:20,480 --> 00:09:22,486","That can only be found out by play-testing.","這只能靠試玩測試找出來。"
"00:09:22,486 --> 00:09:30,349","Rice: And so Tim and I and a couple people have doing a lot of play-testing with people now finally actually sitting down and playing the whole game,","Rice：所以 Tim 和我，還有幾個人，最近做了很多試玩測試，終於有人真的坐下來玩完整款遊戲，"
"00:09:30,349 --> 00:09:34,060","which has been super exciting and super informative.","這非常令人興奮，也提供很多資訊。"
"00:09:34,060 --> 00:09:38,340","We've been making a lot of new bugs and tasks and things out of that.","我們也從中開了很多新的 bug、任務和事項。"
"00:09:38,920 --> 00:09:44,465","But it's just nice to see like people being able to like sit down and actually just play the game as if it was the final game, you know.","但看到大家能坐下來，真的像在玩最終版一樣玩這款遊戲，感覺很好。"
"00:09:44,465 --> 00:09:48,650","You can actually like start from the beginning and you have the actual whole like start sequence.","你真的可以從開頭開始，也有完整的開場流程。"
"00:09:48,650 --> 00:09:53,290","You can switch between the characters, you can play all the way through those stories up to the part that we're shipping in January.","你可以在角色之間切換，一路玩完那些故事，到我們一月要推出的部分。"
"00:09:53,290 --> 00:09:55,290","Kipnis: Yay congratulations!","Kipnis：耶，恭喜！"
"00:09:57,620 --> 00:09:58,380","Rice: You did it!","Rice：你做到了！"
"00:10:00,700 --> 00:10:05,402","Schafer: I've never watched any of our adventure games be played in that level of detail, like sat behind someone and watched them play.","Schafer：我從沒這麼仔細看過別人玩我們的冒險遊戲，像是坐在某人後面看他玩。"
"00:10:05,402 --> 00:10:08,280","In the old days we would have one pizza orgy, which was like a big play-test session","以前我們會辦一場披薩狂歡，那像是一場大型試玩測試，"
"00:10:08,280 --> 00:10:11,755","with all our friends and relatives where they all talk into one big group.","找來所有朋友和親戚，大家混在一大群裡討論。"
"00:10:12,080 --> 00:10:13,780","Kind of like that HOF that we did.","有點像我們做過的 HOF。"
"00:10:14,700 --> 00:10:16,485","But these were actually just watching someone.","但這些其實就是單純看著某個人玩。"
"00:10:16,485 --> 00:10:21,139","And watching what they do with the cursor, like oh, they put the cursor over the right spot but they didn't click.","看他們怎麼操作游標，像是，喔，他們把游標移到正確位置了，但沒有點。"
"00:10:21,140 --> 00:10:22,517","Why didn't they do that?","他們為什麼不點？"
"00:10:22,520 --> 00:10:26,560","And, or they'll, the object you want them to touch is here and they'll go all around the room this way.","或者你想讓他們碰的物件就在這裡，他們卻繞著房間到處跑。"
"00:10:26,560 --> 00:10:27,742","And like, what are they doing?","然後你會想，他們在幹嘛？"
"00:10:27,900 --> 00:10:28,734","Why are they doing that?","他們為什麼這樣做？"
"00:10:28,740 --> 00:10:29,540","That's so crazy.","這太瘋狂了。"
"00:10:30,940 --> 00:10:36,300","And just noticing when they're tapping their fingers and when they're, you know, laughing and all that stuff is really fascinating.","還有觀察他們什麼時候敲手指、什麼時候笑，這些都真的很有趣。"
"00:10:37,180 --> 00:10:42,453","Rice: Yeah, we've kind of had a little cadence to it, so it just started with people internal who are really kind of into,","Rice：對，我們有點照著節奏來，一開始是找公司內部那些真的很投入、"
"00:10:42,460 --> 00:10:44,840","to adventure games specifically.","尤其喜歡冒險遊戲的人。"
"00:10:45,700 --> 00:10:52,145","Just because they'll be a little more keen to kind of understand what's the goal and what they're trying to do.","因為他們比較能理解目標是什麼、自己該做什麼。"
"00:10:52,145 --> 00:10:54,905","Remo: I like that the ship design is like very interlocking.","Remo：我喜歡這艘船的設計很環環相扣。"
"00:10:55,780 --> 00:11:00,377","Like I still don't go to the like most optimum way every time, because I don't always remember where everything goes,","我還是不會每次都走最理想的路線，因為我不一定記得所有地方通到哪裡，"
"00:11:00,380 --> 00:11:07,720","but I feel like I'm starting to actually understand the space and how it's spatially connected, which is a really good feeling to have in a game.","但我覺得自己開始真的理解這個空間，以及它在空間上怎麼連接，這在遊戲裡是很棒的感覺。"
"00:11:08,800 --> 00:11:11,060","Kipnis: So what are you trying to get accomplished?","Kipnis：所以你現在想達成什麼？"
"00:11:11,260 --> 00:11:18,000","Remo: I mean, I, getting out of range of the mom arm when I'm trying to get to the boom arm.","Remo：我是說，我想在要去吊臂時，先離開媽媽手臂的範圍。"
"00:11:18,380 --> 00:11:24,220","And then get the weaver to go to the correct location.","然後讓 Space Weaver 去正確的位置。"
"00:11:24,540 --> 00:11:25,700","Kipnis: What is that for, though?","Kipnis：可是那是為了什麼？"
"00:11:32,240 --> 00:11:35,620","Remo: Save guys, I don't remember. Sorry.","Remo：救人吧，我不記得了。抱歉。"
"00:11:37,140 --> 00:11:38,720","Yeah, I can't remember offhand.","對，我一時想不起來。"
"00:11:39,360 --> 00:11:44,740","Rice: Now we kind of started opening it up internally to more people who don't particularly play this kind of a game.","Rice：現在我們開始在內部開放給更多不太玩這類遊戲的人。"
"00:11:47,700 --> 00:11:51,100","Sullivan: Yeah, I could maybe, should come around the side?","Sullivan：對，我也許可以，應該從旁邊繞過去？"
"00:11:51,100 --> 00:11:52,240","Gollaher: How do you do it? Yeah, exactly.","Gollaher：你要怎麼做？對，沒錯。"
"00:11:52,240 --> 00:11:53,600","That's what I'm trying to figure out.","這就是我在想的。"
"00:11:54,520 --> 00:11:56,486","Sullivan: I don't see any like connection back here.","Sullivan：我看不出這裡後面有什麼連接。"
"00:11:56,486 --> 00:11:59,546","Gollaher: So there's, yeah, but there's a path up there.","Gollaher：所以那裡，對，但上面有一條路。"
"00:12:09,620 --> 00:12:11,240","I don't know where else to go.","我不知道還能去哪裡。"
"00:12:11,240 --> 00:12:12,298","Sullivan: Me, either.","Sullivan：我也是。"
"00:12:14,540 --> 00:12:19,204","Rice: But now we, after that, we kind of had to start moving to people external, which has been fun, too.","Rice：但在那之後，我們就得開始找外部的人，這也滿有趣的。"
"00:12:19,204 --> 00:12:23,577","Just because even people who are internal that aren't on the team, like you know, they see stuff on people's monitors","因為就算是公司內部、但不在團隊裡的人，他們也可能在別人的螢幕上看到東西，"
"00:12:23,580 --> 00:12:29,139","or they hear things around the office, that could like sway the data that we're getting from them a little bit.","或在辦公室聽到一些事，這可能會稍微影響我們從他們那裡得到的資料。"
"00:12:29,140 --> 00:12:35,120","So it's good to get people who are just outside, know nothing about the game, to come in and check it out.","所以找外面完全不知道這款遊戲的人進來看看，是很有幫助的。"
"00:12:36,000 --> 00:12:41,600","Schafer: Gaijin Games is right across the street and Mike Roush came over with one of his coworkers and tested the game.","Schafer：Gaijin Games 就在街對面，Mike Roush 帶了一位同事過來測試遊戲。"
"00:12:42,160 --> 00:12:44,340","Roush: It's pretty immersive.","Roush：很有沉浸感。"
"00:12:44,340 --> 00:12:45,860","It freaks me out.","讓我有點嚇到。"
"00:12:47,760 --> 00:12:49,218","Schafer: What's that?","Schafer：什麼？"
"00:12:49,220 --> 00:12:50,720","Roush: It's so immersive.","Roush：太有沉浸感了。"
"00:12:51,700 --> 00:12:56,000","Like I just, I was, just found myself just zoning out in the world.","我就發現自己完全放空，沉進那個世界裡。"
"00:12:56,380 --> 00:12:57,120","Schafer: That's acceptable.","Schafer：可以接受。"
"00:12:59,740 --> 00:13:02,629","Schafer: There's another layer of baggage, of course, when you bring in another developer,","Schafer：當然，請另一位開發者來，又會多一層包袱，"
"00:13:02,629 --> 00:13:06,609","'cause you want them to like your game, because you know, and think that it's better than their game.","因為你會希望他們喜歡你的遊戲，而且覺得它比他們的遊戲更好。"
"00:13:06,609 --> 00:13:07,329","That's the main goal.","這才是主要目標。"
"00:13:07,329 --> 00:13:10,287","You want them to go away, going God, this game is so much better.","你希望他們離開時想，天啊，這遊戲好多了。"
"00:13:10,600 --> 00:13:11,880","Well, I told you my tip.","我有跟你說過我的訣竅。"
"00:13:11,880 --> 00:13:16,160","One of tips I learned is whenever you feel like saying the word ""jealous"", just say inspired.","我學到的一個訣竅是，每當你想說「嫉妒」這個詞，就改說「受到啟發」。"
