"Timecode","Content","Content_zh"
"00:03:32,646 --> 00:03:33,780","Schafer: Well, thanks for playing.","Schafer：好，謝謝你玩。"
"00:03:33,780 --> 00:03:35,215","Russell: Mostly playing. Schafer: Mm-hmm.","Russell：主要是在玩。Schafer：嗯哼。"
"00:03:35,215 --> 00:03:36,450","Awesome. What do you think so far?","太棒了 你覺得怎麼樣？"
"00:03:36,450 --> 00:03:37,617","Russell: I got confused, actually.","Russell：其實我有點搞混了。"
"00:03:37,617 --> 00:03:41,254","As much as I played through-- -I was-- Schafer: That's not good!","我玩到……我當時……Schafer：那可不妙！"
"00:03:41,254 --> 00:03:43,457","Rice: It's not a scripted cutscene, so you wouldn't know.","Rice：那不是照劇本跑的過場動畫，所以你不會知道。"
"00:03:43,457 --> 00:03:45,659","Russell: Yeah, exactly.","Russell：沒錯"
"00:03:45,659 --> 00:03:46,860","Schafer: Excellent, did you figure it out, or did ask for a hint?","Schafer：太好了，你有自己解出來，還是去問提示？"
"00:03:46,860 --> 00:03:48,061","Russell: I had to ask Ray.","Russell：我只好去問 Ray。"
"00:03:48,061 --> 00:03:49,763","Schafer: Oh... -Oh...","Schafer：哦……"
"00:03:49,763 --> 00:03:52,032","And also, look, it's running on, uh, iPhone 6.","而且你看，它跑在 iPhone 6 上。"
"00:03:52,032 --> 00:03:53,467","-Thanks... Rice: Not anymore.","——謝啦……Rice：現在沒了。"
"00:03:53,467 --> 00:03:55,469","Schafer: Not--b-but--it's a black screen.","Schafer：不……可、可是……它變黑畫面了。"
"00:03:55,469 --> 00:03:57,737","Oliver!","奧利弗！"
"00:03:57,737 --> 00:03:58,805","Oh, spoilers for ""Act 2""!","喔，《第二幕》劇透！"
"00:03:58,805 --> 00:03:59,873","Okay.","好吧"
"00:04:00,107 --> 00:04:01,508","Anyway, it's running.","總之，它跑得起來。"
"00:04:01,508 --> 00:04:03,376","Franzke: But, yeah.","Franzke：不過，對。"
"00:04:03,376 --> 00:04:08,115","As you can see, the game is running a little thing-- This one just crashed, but it does work.","你們可以看到，遊戲有在跑……這台剛當掉了，但它真的能跑。"
"00:04:08,115 --> 00:04:11,718","I am extremely proud of, you know, the product the way it is right now.","我對現在這個成品非常驕傲。"
"00:04:11,718 --> 00:04:15,555","Um...and, yeah, I hope it will stand the test of time.","嗯…… 是的 我希望它能耐得住時間的考驗"
"00:04:15,555 --> 00:04:20,493","Schafer: And then we are on the street on April 28th.","Schafer：然後我們 4 月 28 日就要上市了。"
"00:04:20,494 --> 00:04:22,195","It'll be awesome.","會很棒的"
"00:04:22,195 --> 00:04:24,564","Um, and Anna's alive.","安娜還活著"
"00:04:24,564 --> 00:04:25,632","Look at that, everybody.","大家看"
"00:04:25,632 --> 00:04:27,400","Yay, Anna's alive!","耶，安娜還活著！"
"00:04:27,400 --> 00:04:29,202","Yay!","耶！"
"00:04:29,202 --> 00:04:30,637","Kipnis: It feels--it feels good.","Kipnis：感覺……感覺很好。"
"00:04:30,637 --> 00:04:35,842","It feels like, uh, we did-- we did something good and worthwhile","感覺好像我們做了…… 我們做了一件值得做的事"
"00:04:35,842 --> 00:04:41,848","and something that hopefully will, you know, uh, have a-- I don't know, a future?","希望它能，嗯……我也不知道，能有個未來？"
"00:04:41,848 --> 00:04:44,484","Like, have a legacy of some kind.","像是留下某種傳承。"
"00:04:44,484 --> 00:04:48,021","Schafer: I really, uh, felt good about the second chapter.","Schafer：我真的，嗯，對第二章感覺很好。"
"00:04:48,021 --> 00:04:51,525","You know, I feel like it answered anyone's critique about the first one,","我覺得它回應了大家對第一章的批評，"
"00:04:51,525 --> 00:04:54,628","you know, without changing the game completely, you know.","而且沒有把遊戲整個改掉。"
"00:04:54,628 --> 00:05:00,734","I think it definitely was, you know, harder and longer, and, um, and amazingly done in less time, so...","我覺得它確實更難、更長，而且很神奇地用更少時間完成了，所以……"
"00:05:00,734 --> 00:05:07,274","Stoddard: I did my first full, full playthrough last weekend, and it is a hard game.","Stoddard：我上週末第一次完整跑完一輪，這遊戲真的很難。"
"00:05:07,274 --> 00:05:11,077","It's really challenging and it's really well-done and it's engaging.","它真的很有挑戰性，完成度很高，也很吸引人。"
"00:05:11,077 --> 00:05:16,149","Like, I've worked on this thing for years and I still-- like, the story was still getting me.","我做這東西做了好幾年，結果還是……故事還是打動了我。"
"00:05:16,149 --> 00:05:17,284","It's pretty good.","它真的不錯。"
"00:05:17,284 --> 00:05:20,687","And when I hit the final scene, like, man, dude,","當我玩到最後一幕時，天啊，老兄，"
"00:05:20,687 --> 00:05:22,622","it's, uh... it's cinematic.","那個，呃……很有電影感。"
"00:05:22,622 --> 00:05:24,624","It's like it hits you.","就像會打中你。"
"00:05:24,624 --> 00:05:25,826","Definitely.","當然"
"00:05:25,826 --> 00:05:28,828","Um...so that felt good.","嗯…… 感覺很好"
"00:05:28,828 --> 00:05:32,732","I just had to have a moment to...","我只是需要一點時間……"
"00:05:32,732 --> 00:05:34,467","start loving it again.","又開始喜歡它了"
"00:05:34,467 --> 00:05:38,605","I mean, like, I had this point in here where, like, the love I have for this just kinda","我是說，有一段時間，我對這東西的愛好像"
"00:05:38,605 --> 00:05:40,774","got knocked out for a few days.","消失了好幾天。"
"00:05:40,774 --> 00:05:42,475","And that was really scary.","那真的很可怕"
"00:05:42,475 --> 00:05:44,277","That was really scary.","真可怕"
"00:05:44,277 --> 00:05:46,780","And, um...","嗯……"
"00:05:52,586 --> 00:05:54,554","It was hard.","很難"
"00:05:56,990 --> 00:05:59,192","Schafer: We're going to our last stand-ups?","Schafer：我們要去最後一次站會了嗎？"
"00:06:00,660 --> 00:06:01,995","Is it last stand-ups?","這是最後一次站會嗎？"
"00:06:01,995 --> 00:06:03,663","I believe it is.","我相信"
"00:06:03,663 --> 00:06:04,531","Hello, everybody.","大家好"
"00:06:04,531 --> 00:06:07,500","Oh, look at the big-- Did we not get bagels for the final stand-ups?","喔，看看那個大……我們最後一次站會沒有準備貝果嗎？"
"00:06:07,500 --> 00:06:10,070","Crook: Ah, I didn't try.","Crook：我沒試過"
"00:06:10,070 --> 00:06:12,205","Schafer: Come on! It's our last one.","Schafer：拜託！這可是最後一次了。"
"00:06:12,205 --> 00:06:13,807","Get your ass off Bagel.","Bagel，快動起來。"
"00:06:13,807 --> 00:06:16,509","I brought this for emotional support.","我帶這個是為了情感支持"
"00:06:16,509 --> 00:06:18,645","In case I get emotional.","以防我情緒失控。"
"00:06:18,645 --> 00:06:20,347","Crook: Just keep hugging it. Schafer: I'm not gonna get emotional.","Crook：就一直抱著它。Schafer：我才不會情緒失控。"
"00:06:20,347 --> 00:06:22,315","Crook: Squeezing it, hugging it. Schafer: I doubt it.","Crook：捏它、抱它。Schafer：我才不信。"
"00:06:22,315 --> 00:06:24,284","I doubt it. We're not done.","我才不信。我們還沒結束。"
"00:06:24,284 --> 00:06:25,852","Are we? We done?","是嗎？我們結束了？"
"00:06:25,852 --> 00:06:27,153","Crook: This is the last standup.","Crook：這是最後一次站會。"
"00:06:27,153 --> 00:06:28,188","Schafer: You playing right now?","Schafer：你在玩嗎？"
"00:06:28,188 --> 00:06:29,522","This game is so addictive.","這遊戲太上癮了"
"00:06:29,522 --> 00:06:31,191","Cannot put it down for one second.","一秒都放不下來。"
"00:06:31,191 --> 00:06:38,498","Um...this might be-- this is our last proper standup for the full team, but, uh...","嗯……這可能是……這是整個團隊最後一次正式站會，不過，呃……"
"00:06:38,498 --> 00:06:40,500","don't worry, I won't give a speech or anything.","別擔心 我不會發言的"
"00:06:40,500 --> 00:06:46,640","And then you always have this post-project depression, which is, like, you've defined yourself by who you are","然後你總是會有這種專案結束後的憂鬱，就像你做這款遊戲做了這麼久，"
"00:06:46,640 --> 00:06:50,644","by making this game for so long, and then it's over and you're like, ""Who am I?","已經用這件事定義自己，結果它結束了，你就會想：「我是誰？"
"00:06:50,644 --> 00:06:53,013","Am I not the person who makes 'Broken Age'?","我難道不是那個做《Broken Age》的人嗎？"
"00:06:53,013 --> 00:06:57,817","What am I? What's the point of it all?"" Crook: Before, when we were just doing, like, a big game,","我是什麼？這一切有什麼意義？」Crook：以前我們做大型遊戲時，"
"00:06:57,817 --> 00:07:02,555","it would ship, and then the whole studio didn't have anything to do for a while.","遊戲一推出，整個工作室就會有一段時間沒事做。"
"00:07:02,555 --> 00:07:06,826","And every--I think every-- the whole-- You could kinda feel that in the air","然後每個……我覺得每個……整個……你可以感覺到那種氣氛，"
"00:07:06,826 --> 00:07:10,063","and it just kind of-- it was just-- it was kind of a downer.","然後就有點……就是……有點低落。"
"00:07:10,063 --> 00:07:13,433","And, uh, because there's multiple projects now, we can all just jump onto things,","因為現在有多個專案，我們都可以直接跳去做別的事，"
"00:07:13,433 --> 00:07:18,104","and that helps-- helps you, uh, I think helps me, get out of that.","這會幫助你，嗯，我想也幫助我走出來。"
"00:07:18,104 --> 00:07:21,374","And so that's why there was a need on ""Day of the Tentacle.""","所以《Day of the Tentacle》那邊才會需要人。"
"00:07:21,374 --> 00:07:25,645","Um, so now-- now I'm on to that.","嗯，所以現在……現在我就去做那個了。"
"00:07:25,645 --> 00:07:29,015","Um, I'm--I hear it's really bad for people who are leading the project.","嗯，我……我聽說對帶專案的人來說會很難受。"
"00:07:29,015 --> 00:07:31,151","Uh, but Tim doesn't-- I mean, he doesn't show it.","呃，但 Tim 不會……我是說，他不會表現出來。"
"00:07:31,151 --> 00:07:33,386","He's pretty good with hiding, I think, his sadness.","他很擅長隱藏 他的悲傷"
"00:07:33,386 --> 00:07:35,455","But, um...","但是……"
"00:07:35,455 --> 00:07:36,856","He's just sad all the time.","他總是很傷心"
"00:07:36,856 --> 00:07:38,058","No.","不"
"00:07:38,058 --> 00:07:40,860","Uh, but I'm sure he-- I'm sure it will hit him, you know,","呃，但我確定他……我確定他遲早會有感覺，"
"00:07:40,860 --> 00:07:45,065","because this is three years, uh, put into this.","因為這可是投入了三年的時間。"
"00:07:45,065 --> 00:07:46,232","Schafer: No, I don't get depressed.","Schafer：不，我不會憂鬱。"
"00:07:46,232 --> 00:07:48,702","I'm too old to get depressed.","我年紀太大了，憂鬱不起來。"
"00:07:48,702 --> 00:07:53,406","Offscreen: Don't you have any sympathy for all the people that have been insisting the game will never finish?","畫外音：那些一直堅稱這遊戲永遠做不完的人，你都不同情他們嗎？"
"00:07:53,406 --> 00:07:57,243","Schafer: I do--I do feel bad for all the people who have based their identity","Schafer：我會……我確實替那些把自我認同建立在"
"00:07:57,243 --> 00:07:59,379","on the fact that I'll never finish this game.","「我永遠做不完這遊戲」這件事上的人感到難過。"
"00:07:59,379 --> 00:08:02,482","'Cause we'll finish it and then they'll have post-project depression.","因為我們會把它完成，然後他們就會有專案結束後的憂鬱。"
"00:08:02,482 --> 00:08:04,584","If I'm not that person who hates Tim Schafer, who am I?","如果我不是那個討厭 Tim Schafer 的人，那我是誰？"
"00:08:04,584 --> 00:08:06,119","Excellent.","很好"
"00:08:06,119 --> 00:08:07,620","Thank you. Panya's last standup, for sure.","謝謝。Panya 的最後一次站會，這次肯定是了。"
"00:08:07,620 --> 00:08:08,521","Inversin: Yeah, for sure.","Inversin：對，肯定是。"
"00:08:08,521 --> 00:08:10,724","I'm out this week, guys, so it's been a pleasure.","我這週就要離開了，各位，很高興能跟大家共事。"
"00:08:10,724 --> 00:08:13,326","But, uh, uh, yeah.","不過，呃，嗯，對。"
"00:08:16,496 --> 00:08:17,630","Crook: Go inside, Victor. You're next.","Crook：進去吧，Victor。下一個換你。"
"00:08:17,630 --> 00:08:19,999","Schafer: Yeah, nice try, Victor. Crook: There you go.","Schafer：對，想得美，Victor。Crook：好了。"
"00:08:19,999 --> 00:08:22,268","Romero: Almost. -Schafer: All right, we'll miss you, Panya. Victor!","Romero：差一點。Schafer：好吧，我們會想你的，Panya。Victor！"
"00:08:22,268 --> 00:08:23,336","Crook: Yep. Schafer: Victor.","Crook：對。Schafer：Victor。"
"00:08:23,336 --> 00:08:24,871","Romero: I'll miss you, Panya, uh...","Romero：我會想你的 潘雅 呃……"
"00:08:24,871 --> 00:08:27,807","Schafer: Oh, shipping games is always tense, and then afterwards there's this moment","Schafer：推出遊戲總是很緊繃，之後就會有一個時刻，"
"00:08:27,807 --> 00:08:30,643","where if there's ever gonna be any turnaround in the company,","如果公司會有人事變動，"
"00:08:30,643 --> 00:08:34,013","it usually happens at that moment, 'cause people hang on to the--they want--","通常就會發生在那時候，因為大家都撐著……他們想……"
"00:08:34,013 --> 00:08:35,582","everyone wants to finish the project they're on.","每個人都想完成自己手上的專案。"
"00:08:35,582 --> 00:08:37,817","That--so that's usually the period where people will come and go,","所以那通常就是人員來來去去的時期，"
"00:08:37,817 --> 00:08:40,352","is--is in that period.","就是在那段時間。"
"00:08:40,352 --> 00:08:43,523","Okay, everyone, thanks for coming to dailies all those times.","好了各位，謝謝你們這麼多次都來參加每日會議。"
"00:08:43,523 --> 00:08:44,591","It's over. Next project.","結束了 下一個專案"
"00:08:44,591 --> 00:08:46,493","Rice: Yay! Crook: That's it.","Rice：耶！Crook：就這樣。"
"00:08:46,493 --> 00:08:47,627","Stoddard: Man, he's sentimental.","Stoddard：天啊，他真感性。"
"00:08:47,627 --> 00:08:48,862","Crook: Yeah.","Crook：是啊。"
"00:08:52,465 --> 00:08:54,134","Coull: So.","Coull：所以……"
"00:08:54,134 --> 00:08:56,669","Sad panda- I'm leaving.","難過熊貓——我要走了。"
"00:08:56,669 --> 00:08:57,737","Um...","嗯……"
"00:08:59,672 --> 00:09:01,508","What else do you want to know about it.","你們還想知道什麼？"
"00:09:02,709 --> 00:09:06,713","No, I mean, um, the contract was supposed to come to an end anyway.","不是，我是說，嗯，合約本來就預定要結束了。"
"00:09:06,713 --> 00:09:12,719","The fact that it went on a month after was pretty-- pretty awesome for me.","它後來又多延了一個月，對我來說其實……其實很棒。"
"00:09:12,719 --> 00:09:18,091","You know, maybe they'll need me again in the future, but, you know, you can't be certain, I guess.","也許他們未來還會需要我，但你知道，誰也說不準。"
"00:09:18,091 --> 00:09:21,561","Schafer: Oliver is still cranking away on the final final versions of it","Schafer：Oliver 還在努力處理最後、最後的版本，"
"00:09:21,561 --> 00:09:23,229","to get it out the door.","好把它推出去。"
"00:09:23,229 --> 00:09:25,765","And then Oliver will be moving back to Germany, sadly.","然後 Oliver 很遺憾地要搬回德國。"
"00:09:25,765 --> 00:09:28,034","I think some of you know this; we've talked about this.","我想你們有些人知道 我們談過了"
"00:09:28,034 --> 00:09:32,705","Oliver is--the-- the--the pull of the fatherland is too strong.","Oliver 是……那個……祖國的召喚太強了。"
"00:09:32,705 --> 00:09:34,707","He must go back.","他必須回去"
"00:09:34,707 --> 00:09:36,176","Oliver wants to move.","奧利弗想搬家"
"00:09:36,176 --> 00:09:39,245","He's gonna keep working for us, but he's gonna move to Germany.","他會繼續為我們工作 但他會搬到德國去"
"00:09:39,245 --> 00:09:43,716","But he's gonna be working on ""Day of the Tentacle."" So you don't have to be mean to Oliver.","但他會做《Day of the Tentacle》。所以你們不用對 Oliver 太刻薄。"
"00:09:43,716 --> 00:09:46,653","That's the main point. Usually when someone's leaving, we make sure everyone knows in advance","這才是重點。通常有人要離開時，我們都會確保大家事先知道，"
"00:09:46,653 --> 00:09:49,122","so that they can be mean to them.","這樣大家才可以對他刻薄。"
"00:09:49,122 --> 00:09:51,224","Franzke: So in a few weeks, I'm actually going to move back.","Franzke：所以幾週後，我真的要搬回去了。"
"00:09:51,224 --> 00:09:53,626","So it will be interesting to see how...","到時候看看……"
"00:09:53,626 --> 00:09:56,329","how much German culture has changed since I moved away.","自從我搬走後 德國文化改變了多少"
"00:09:56,329 --> 00:09:58,198","Maybe I'll feel like a complete foreigner for a while.","也許有一陣子我會覺得自己完全像個外國人。"
"00:09:58,198 --> 00:09:59,833","Who knows? I don't even know.","誰知道呢？ 我都不知道"
"00:09:59,833 --> 00:10:04,337","So, all future interviews will have to be through Skype.","所以以後所有訪談都得透過 Skype 了。"
"00:10:04,337 --> 00:10:05,705","Offscreen: Gonna miss you, Oliver. Franzke: Yeah...","畫外音：會想你的，Oliver。Franzke：對……"
"00:10:05,705 --> 00:10:06,773","I'm gonna miss you guys too.","我也會想念你們的"
"00:10:06,773 --> 00:10:08,541","It's gonna be weird.","會很奇怪的"
"00:10:08,541 --> 00:10:12,345","Schafer: I think it's-- it's been a tough time because we haven't, you know,","Schafer：我覺得……這段時間很辛苦，因為我們，呃，"
"00:10:12,345 --> 00:10:15,715","it's been a while since we've given raises to people, and so there's other companies in the area","已經有一陣子沒幫大家加薪了，而這一帶有其他公司"
"00:10:15,715 --> 00:10:20,720","that are making a lot of money right now, and so they're able to throw that kind of money around,","現在賺很多錢，所以他們能到處砸那種錢，"
"00:10:20,720 --> 00:10:23,723","and that'll probably cause us to-- Uh, that always happens.","那可能會讓我們…… 總是這樣"
"00:10:23,723 --> 00:10:28,495","We lose through--when, like, Oculus and Facebook took off, they started throwing money around.","我們會流失人手……像 Oculus 和 Facebook 起飛時，他們就開始到處砸錢。"
"00:10:28,495 --> 00:10:30,096","We lost some people to that.","我們失去了一些人"
"00:10:30,096 --> 00:10:33,366","Um, but after ""Broken Age"" comes out, we'll be able to throw money around, right,","嗯，不過等《Broken Age》推出後，我們也能到處砸錢了，對吧，"
"00:10:33,366 --> 00:10:37,504","'cause we'll be rich off of, uh, all those point-and-click adventure dollars.","因為我們會靠那些點擊式冒險遊戲的錢發大財。"
"00:10:37,504 --> 00:10:40,206","Actually, we don't expect to make a lot of money off of ""Broken Age,""","其實我們不期待《Broken Age》能賺很多錢，"
"00:10:40,206 --> 00:10:42,041","because everyone bought it the first time.","因為大家第一次就已經買過了。"
"00:10:42,041 --> 00:10:49,349","And, um, but the new platforms like, um, PS4 are going to be opening up some new customers.","不過像 PS4 這類新平台會帶來一些新客群。"
"00:10:49,349 --> 00:10:51,618","Bailey: There's a lot banking on it, but--but not everything.","Bailey：我們在它身上押了不少，但……但不是全部。"
"00:10:51,618 --> 00:10:54,854","I mean, we diversified to do some of those LucasArts properties","我是說，我們也分散去做了一些 LucasArts 作品，"
"00:10:54,854 --> 00:11:01,528","like ""Grim Fandango"" and, like, uh, ""Day of the Tentacle."" Uh, so ""Grim"" sales are really good.","像《Grim Fandango》，還有，呃，《Day of the Tentacle》。嗯，所以《Grim》的銷量真的很好。"
"00:11:01,528 --> 00:11:03,496","Um, you know...","嗯，你知道……"
"00:11:03,780 --> 00:11:09,836","[Applause] It's, like, $1.7 million gross,","[掌聲] 總營收大概是一百七十萬美元，"
"00:11:09,836 --> 00:11:11,004","which is good.","很好"
"00:11:11,004 --> 00:11:14,107","So, across all platforms for the last week, um...","所以，上週所有平台加起來，嗯……"
"00:11:14,107 --> 00:11:15,675","Schafer: I'm feelin' kinda gross. Bailey: Yeah.","Schafer：我覺得有點 gross。Bailey：對。"
"00:11:15,675 --> 00:11:18,711","And, you know, it looks like those are-- are gonna bring in a lot of, uh,","而且，你知道，看起來那些……會帶來很多，呃，"
"00:11:18,711 --> 00:11:21,080","a lot of money for the studio, so...","很多錢給工作室，所以……"
"00:11:21,080 --> 00:11:25,084","Schafer: And I hope there's a lot of people out there who were just waiting for the whole thing to be one game","Schafer：我也希望外面有很多人只是一直等著整個東西變成一款完整遊戲，"
"00:11:25,084 --> 00:11:27,754","and don't care about crowdfunding and they don't wanna know about","不在乎群眾募資，也不想知道"
"00:11:27,754 --> 00:11:29,689","our little transparency efforts.","我們那些小小的透明化努力。"
"00:11:29,689 --> 00:11:35,028","They just wanna play a game when it's done and, um, hopefully they will buy it.","他們只是想在遊戲完成後玩它，嗯，希望他們會買。"
"00:11:35,028 --> 00:11:38,231","Please join me in welcoming Mr. James Spafford.","請跟我一起歡迎 James Spafford 先生。"
"00:11:38,231 --> 00:11:40,099","-Yay! -Thank you, guys.","-耶！ -謝謝你們"
"00:11:40,099 --> 00:11:42,035","James Spafford.","James Spafford。"
"00:11:42,035 --> 00:11:45,038","Uh, would you please stand up so everyone can see you.","請站起來讓大家看到你"
"00:11:45,038 --> 00:11:47,440","This is James, and rotate one time.","這位是 James，請轉一圈。"
"00:11:47,440 --> 00:11:49,175","No, you don't have to rotate.","不，你不用真的轉。"
"00:11:49,175 --> 00:11:50,476","Uh, James...","James……"
"00:11:50,476 --> 00:11:52,445","uh, welcome to Double Fine.","歡迎來到Double Fine"
"00:11:52,445 --> 00:11:57,250","So James Spafford used to be one of the two people who ran Mixnmojo, which is an old LucasArts fan site,","James Spafford 以前是 Mixnmojo 兩位經營者之一，那是個老牌 LucasArts 粉絲網站，"
"00:11:57,250 --> 00:12:03,756","and I knew him back then when he visited our offices in 2001, I think, and gave me some Marmite.","那時候他 2001 年來我們辦公室，還送我一些 Marmite，我想就是那時候認識他的。"
"00:12:03,756 --> 00:12:08,761","And, um...and now I said, ""In 10 years, we'll hire you.""","然後……我現在就說：「十年後，我們會雇用你。」"
"00:12:08,761 --> 00:12:12,599","Fifteen years? ""In 15 years, we'll hire you""-- as our community manager.","十五年？「十五年後，我們會雇用你」——當我們的社群經理。"
"00:12:12,599 --> 00:12:15,001","-Whoa. -He's not the new Chris Remo.","——哇。——他不是新的 Chris Remo。"
"00:12:15,001 --> 00:12:17,003","He will never be the new Chris Remo!","他永遠不會是新的 Chris Remo！"
"00:12:17,003 --> 00:12:18,671","-Yeah. Muir: 'Cause he's not dead.","——對。Muir：因為他又還沒死。"
"00:12:20,506 --> 00:12:22,508","Schafer: In other news, Chris Remo's dead.","Schafer：順帶一提，Chris Remo 死了。"
"00:12:22,508 --> 00:12:24,077","No.","不"
"00:12:24,077 --> 00:12:28,648","Spafford: I mean, I'm a long-time follower of Double Fine and everything they've been doing.","Spafford：我是說，我一直都有在關注 Double Fine，還有他們做的所有事情。"
"00:12:28,648 --> 00:12:29,782","I'm a backer.","我是贊助者"
"00:12:29,782 --> 00:12:32,352","Uh, obviously backed immediately.","呃，當然是一開始就贊助了。"
"00:12:32,352 --> 00:12:37,290","Um, followed the documentary series, which I'm now on, which is really weird, uh...","也一直看這部紀錄片系列，現在我居然在裡面，感覺真的很怪，呃……"
