"Timecode","Content","Content_zh"
"00:05:27,895 --> 00:05:33,184","See, so it's really saving Ray money, 'cause he's going to stay late to animate all this stuff.","你看，這其實是在幫 Ray 省錢，因為他會留下來加班，把這些東西都做動畫。"
"00:05:38,927 --> 00:05:41,911","Rice: And this is just a bunch of rice.","Rice：這只是一堆 rice。"
"00:05:41,911 --> 00:05:44,691","Crook: You see, this is the size.","Crook：你看，這是大小。"
"00:05:46,446 --> 00:05:47,861","Schafer: I've been doing a lot of press stuff.","Schafer：我最近做了很多媒體宣傳。"
"00:05:47,861 --> 00:05:49,961","We went down and showed the game at the VGX Awards.","我們去 VGX Awards 展示了遊戲。"
"00:05:49,961 --> 00:05:50,998","Did you guys watch?","你們看了嗎？"
"00:05:50,998 --> 00:05:52,195","It was fun.","很好玩。"
"00:05:52,195 --> 00:05:53,625","I got a lot of love on Twitter from that.","那次之後，我在 Twitter 上收到很多好評。"
"00:05:53,625 --> 00:05:58,877","And a lot of people who hadn't heard of the game before were just crazy, because I always assume the entire world knows all about the game.","很多以前沒聽過這款遊戲的人都很興奮，因為我總是假設全世界都知道這款遊戲。"
"00:05:58,877 --> 00:06:00,418","But I got this like, what is this game?","但我看到很多「這是什麼遊戲？」之類的反應。"
"00:06:00,418 --> 00:06:02,158","This looks kind of cool, this is awesome.","「看起來滿酷的，太棒了。」"
"00:06:02,158 --> 00:06:08,847","Keighley: This is really exciting, 'cause this is a guy I've loved for so long and we now have him live on the VGX stage.","Keighley：這真的很令人興奮，因為這位是我喜歡很久的人，現在他來到 VGX 舞台現場。"
"00:06:08,847 --> 00:06:10,974","Not you, Joel, but Tim Schafer is with us!","不是你啦，Joel，是 Tim Schafer 來到現場！"
"00:06:10,974 --> 00:06:12,243","Tim Schafer!","Tim Schafer！"
"00:06:12,243 --> 00:06:15,647","Tim is of course the creative genius behind Brutal Legend, Psychonauts and Grim Fandango","Tim 當然是《Brütal Legend》、《Psychonauts》和《Grim Fandango》背後的創意天才。"
"00:06:15,647 --> 00:06:21,388","and his latest is the Kickstarter funded adventure game, Broken Age, which raised over three million dollars.","他的最新作品是由 Kickstarter 資助的冒險遊戲《Broken Age》，募得超過 300 萬美元。"
"00:06:21,388 --> 00:06:22,639","McHale: Three and a half million, Geoff.","McHale：三百五十萬啦，Geoff。"
"00:06:22,639 --> 00:06:23,740","Schafer: Thank you.","Schafer：謝謝。"
"00:06:23,740 --> 00:06:24,939","Schafer: He's funny. He's nice.","Schafer：他很有趣，人也很好。"
"00:06:24,939 --> 00:06:26,629","He was nice to me off camera.","鏡頭外他對我很好。"
"00:06:26,629 --> 00:06:28,149","He was like, hey, get ready for this.","他就說：「嘿，先有個心理準備。」"
"00:06:29,243 --> 00:06:31,943","I'm going to ask you if you were high when you designed this game.","「我要問你設計這款遊戲時是不是嗑藥了。」"
"00:06:32,624 --> 00:06:35,255","McHale: @Brandon Victoran asks, hey, Tim.","McHale：@Brandon Victoran 問，嘿，Tim。"
"00:06:35,255 --> 00:06:37,597","What was the inspiration for the project?","這個專案的靈感是什麼？"
"00:06:37,597 --> 00:06:40,637","Schafer: Well, McHale: Did you get high or something?","Schafer：嗯，McHale：你是嗑藥了還是怎樣？"
"00:06:41,646 --> 00:06:44,606","Schafer: Uh, no, no. McHale: Sorry.","Schafer：呃，沒有，沒有。McHale：抱歉。"
"00:06:45,513 --> 00:06:48,086","Remo: It's been getting really tangible, how excited people are to play it.","Remo：大家有多期待玩到它，現在變得很具體、很明顯。"
"00:06:48,086 --> 00:06:51,280","Like it's been very visible and you can really, you can really feel it.","這種期待很明顯，你真的感受得到。"
"00:06:51,280 --> 00:06:56,545","So it's very, very exciting, like we have a big list of stuff to do to get the game out.","所以真的非常令人興奮，不過要把遊戲推出去，我們還有一大串事情要做。"
"00:06:56,545 --> 00:07:01,838","You know, Greg is obviously driving that stuff so it's going to be pretty crazy few weeks,","Greg 顯然在主導這些事，所以接下來幾週會很瘋狂。"
"00:07:01,838 --> 00:07:06,132","but I think our community is going to be incredibly enthusiastic.","但我覺得我們的社群會非常熱烈支持。"
"00:07:06,132 --> 00:07:08,157","Is going to, and really help us get the word out.","而且真的會幫我們把消息傳出去。"
"00:07:08,157 --> 00:07:10,757","So it's really good times.","所以現在狀況很不錯。"
"00:07:11,917 --> 00:07:14,446","Rice: I think that there's going to be a lot of excitement.","Rice：我覺得大家會很興奮。"
"00:07:14,446 --> 00:07:19,831","Like I think we've been doing some bigger things, like VGX and stuff that's been building up, you know, hype.","我覺得我們最近做了一些比較大的宣傳，像 VGX 之類的，慢慢把聲勢炒起來。"
"00:07:19,831 --> 00:07:25,096","And I think that ultimately the people who are going to care the most about the game are the 90,000 that already bought it","我覺得到頭來最在乎這款遊戲的人，就是已經買下它的那九萬人。"
"00:07:25,096 --> 00:07:26,746","and they're going to be super-stoked playing it.","他們玩到時一定會超興奮。"
"00:07:26,746 --> 00:07:31,075","So I feel like there's going to be a huge ripple effect from them, of them just sharing their excitement.","所以我覺得他們只要分享自己的興奮，就會帶出很大的漣漪效應。"
"00:07:31,075 --> 00:07:35,754","I think that that'll just be something that we should try and capitalize on as much as possible.","我想這是我們應該盡量把握的機會。"
"00:07:36,000 --> 00:07:37,700","Bailey: the big splash, so you're thinking?","Bailey：所以你想的是製造大聲勢？"
"00:07:37,820 --> 00:07:41,258","Rice: Yeah, well, I just think that yeah, they've been waiting 15 years for this game.","Rice：對，我只是覺得他們已經等這款遊戲等了 15 年。"
"00:07:41,258 --> 00:07:47,098","Bailey: There is the counterpoint, just so you know, which is that, that all the adventure fans are really interested in this","Bailey：只是也有另一種看法。你要知道，冒險遊戲粉絲確實都很關注這款遊戲，"
"00:07:47,098 --> 00:07:49,603","and it's a very small market and that's why most publishers got out of it.","但這是個很小的市場，所以大多數發行商都退出了。"
"00:07:49,603 --> 00:07:50,746","Rice: Yeah, I know.","Rice：對，我知道。"
"00:07:50,746 --> 00:07:53,085","Bailey: So those fans have basically already backed the game.","Bailey：所以那些粉絲基本上都已經贊助這款遊戲了。"
"00:07:53,085 --> 00:07:54,405","Rice: Yeah. But that's what we're going to prove wrong, right?","Rice：對，但我們就是要證明那是錯的，對吧？"
"00:07:54,420 --> 00:07:55,800","Bailey: You're going to prove that wrong, OK.","Bailey：你會證明我錯了，好。"
"00:07:55,800 --> 00:07:56,989","Rice: Everyone is a skeptic.","Rice：大家都很懷疑。"
"00:07:56,989 --> 00:07:58,324","Bailey: But it still could, it can be somewhere between it, right?","Bailey：但結果也可能落在中間，對吧？"
"00:07:58,460 --> 00:08:02,149","Where is the genre, is say, you know, 500,000 people.","這個類型的市場也許介於中間，比方說五十萬人。"
"00:08:02,410 --> 00:08:06,604","Rice: Yeah, I think that that's where the quality of the game is going to be, ultimately makes a call.","Rice：對，我覺得到最後還是遊戲品質會決定結果。"
"00:08:06,604 --> 00:08:12,850","Like I think if it comes out and reviews really well and people have a really great experience and are talking about it,","我覺得如果遊戲推出後評價很好，玩家體驗也很棒，大家都在討論它，"
"00:08:12,850 --> 00:08:16,846","I think the game will be able to kind of live on through really solid sales.","我想這遊戲就能靠很穩定的銷售長久活下去。"
"00:08:16,846 --> 00:08:21,784","You know, if it has kind of average scores, then it probably will be a different story.","如果評分普普通通，那可能就是另一回事了。"
"00:08:22,414 --> 00:08:25,631","Schafer: Broken Age is a welcome return to the graphic adventure games by Tim Schafer.","Schafer：《Broken Age》是 Tim Schafer 回歸圖像冒險遊戲的可喜之作。"
"00:08:25,631 --> 00:08:27,671","See, I can't read this, it's got my name in it.","你看，我念不下去，裡面有我的名字。"
"00:08:27,960 --> 00:08:35,910","Schafer: We hired some old friends of ours who are game reviewers in the previous life","Schafer：我們請了一些老朋友，他們以前當過遊戲評測。"
"00:08:35,910 --> 00:08:41,479","and asked them to write a review of Broken Age as if they were actually, just got a copy and were reviewing it.","請他們像真的拿到評測版一樣，寫一篇《Broken Age》的評論。"
"00:08:41,760 --> 00:08:48,783","To know, you know, is there some big thing we have overlooked or what, what might a review look like for the game.","想知道我們是不是漏掉了什麼大問題，還有這款遊戲的評論可能會長什麼樣子。"
"00:08:48,783 --> 00:08:52,183","And they came back really good.","結果回來的評價很不錯。"
"00:08:52,380 --> 00:08:58,046","Positives: intuitive point and click interface, good balance between exploration, character interaction and puzzle solving.","優點：直覺的點擊式介面，探索、角色互動與解謎之間取得良好平衡。"
"00:08:58,046 --> 00:09:01,561","Game recognizes when players are stuck and provides clues without giving them answers.","遊戲能辨識玩家卡關，並提供線索而不是直接給答案。"
"00:09:01,561 --> 00:09:05,361","Negatives: I missed the inventory command and the opening with Shay and the spoon.","缺點：我懷念物品欄指令，也不喜歡 Shay 和湯匙的開場。"
"00:09:06,809 --> 00:09:10,409","Phfft. In the gaming industry mock reviews are a common thing.","噗。在遊戲業，模擬評測是很常見的事。"
"00:09:10,725 --> 00:09:12,843","We have never done our own, so that's the good thing.","我們以前沒自己做過，所以這也算好事。"
"00:09:12,843 --> 00:09:17,267","It's like a part of what we're trying to do is being a real self-publisher.","這有點像是我們想成為真正自我發行商的一部分。"
"00:09:17,267 --> 00:09:21,473","You know, being your own publisher is taking care of these things, which are like mock reviews,","自己當發行商，就得處理這類事情，像是模擬評測。"
"00:09:21,473 --> 00:09:24,753","'cause they affect how much or how you plan your launch, you know.","因為它們會影響你要多大規模、或怎麼規劃上市。"
"00:09:25,752 --> 00:09:30,273","Like you would plan, if we got really like, if the mock reviews were like, ah, it's kind of rough,","比如說，如果模擬評測回來的結果是：嗯，有點粗糙，"
"00:09:30,273 --> 00:09:32,633","but they'll probably have it sorted out by the time they launch Act Two.","但他們大概會在第二幕推出前整理好，"
"00:09:32,633 --> 00:09:38,120","We might think that wouldn't, we'd be inclined to put it in the early, early access section of Steam, you know.","我們可能就會傾向把它放到 Steam 的 Early Access 區。"
"00:09:38,120 --> 00:09:41,529","But if it came back, oh, it's super-polished and it's great.","但如果回來的意見是：喔，它打磨得很好，很棒。"
"00:09:41,529 --> 00:09:46,448","It's like a first episode of something, and that means it really should be in the other section of the Steam, with regular games.","它只是像某個系列的第一集，那就代表它應該放在 Steam 另一區，跟一般遊戲放一起。"
"00:09:49,989 --> 00:09:51,241","Schafer: No.","Schafer：不。"
"00:09:51,241 --> 00:09:59,720","I mean, Microsoft did play tests for Psychonauts and people were like, it got like fun-ativity ratings or whatever.","我是說，Microsoft 當年有替《Psychonauts》做試玩測試，還有什麼「趣味度」評分之類的。"
"00:09:59,720 --> 00:10:03,470","And oh God.","天啊。"
"00:10:03,470 --> 00:10:05,006","Is that what this is?","是這樣嗎？"
"00:10:05,006 --> 00:10:07,366","Schafer: Here's the marketing document that Microsoft made for Psychonauts.","Schafer：這是 Microsoft 為《Psychonauts》做的行銷文件。"
"00:10:07,440 --> 00:10:12,946","Based on the twelve focus groups conducted worldwide, the primary weakness of the game are the story line,","根據全球 12 場焦點團體，遊戲的主要弱點是故事線。"
"00:10:12,946 --> 00:10:16,526","which is considered unoriginal, childish and overly complex.","故事被認為缺乏原創性、幼稚，而且過度複雜。"
"00:10:18,175 --> 00:10:22,784","Tongue-in-cheek nature of the game is a weakness, most simply did not get the joke.","遊戲那種半開玩笑的調性是弱點，多數人單純沒看懂笑點。"
"00:10:22,784 --> 00:10:24,730","Others disliked the satirical humor.","其他人不喜歡這種諷刺幽默。"
"00:10:24,730 --> 00:10:28,784","In addition, many feel the humor would get old limiting replayability.","另外，許多人覺得幽默會很快膩，限制重玩性。"
"00:10:28,784 --> 00:10:33,050","Humor should be incorporated into the game as a secondary or supporting characteristic.","幽默應該作為次要或輔助特色融入遊戲。"
"00:10:33,050 --> 00:10:35,930","Humor should be simplified and made immediately apparent.","幽默應該簡化，並且一看就懂。"
"00:10:36,180 --> 00:10:41,157","[Laughter] To help international appeal, limit game components","[笑聲] 為了增加國際吸引力，應限制那些"
"00:10:41,157 --> 00:10:44,357","that feel especially Americanized, i.e. summer camp.","限制特別美式的遊戲元素，例如夏令營。"
"00:10:46,380 --> 00:10:48,658","Thank you, marketing research.","謝謝你，市場研究。"
"00:10:48,658 --> 00:10:51,818","Yeah. Limit, so you can obviously take this stuff too far.","對，限制。很明顯，這種東西也可能做過頭。"
"00:10:52,957 --> 00:10:54,207","I mean, good God.","天啊。"
"00:10:54,207 --> 00:10:57,407","Thank God we got cancelled. Anyway.","幸好我們被取消了。總之。"
"00:10:57,407 --> 00:10:58,785","That's not what we're doing this time.","這次我們不是在做那種事。"
"00:10:58,785 --> 00:11:05,045","This time we just sent it to three reviewers that we knew and asked them to write reviews, just as if they're writing actual reviews.","這一次我們只是把它寄給三位認識的評測，請他們像真的在寫評測一樣寫。"
"00:11:05,045 --> 00:11:06,745","As mean as you would have been.","就像你們真的會寫的那麼毒。"
"00:11:07,467 --> 00:11:14,286","If you've ever loved the Tim Schafer game, if you've ever loved whimsy, you will love this game.","如果你曾經喜歡 Tim Schafer 的遊戲，如果你曾經喜歡奇想風格，你會愛上這款遊戲。"
"00:11:14,286 --> 00:11:20,384","I'm glad to see the return of the genre and the return of a legend.","我很高興看到這個類型回歸，也看到一位傳奇回歸。"
"00:11:20,384 --> 00:11:22,011","See why I can't read these?","知道我為什麼不能看這些嗎？"
"00:11:22,011 --> 00:11:23,538","That's just embarrassing.","那真的很尷尬。"
"00:11:23,538 --> 00:11:24,487","But it's good.","不過是好事。"
"00:11:24,487 --> 00:11:30,857","Yeah, there's no like, like it was always problematic near the end of Brutal to hear the recurring stuff about the RTS stuff,","對，這次不像《Brütal Legend》後期那樣，一直聽到大家反覆提 RTS 的問題，這很麻煩。"
"00:11:30,857 --> 00:11:33,678","'cause that's really hard, like what are we going to do?","因為那真的很難處理，我們能怎麼辦？"
"00:11:33,678 --> 00:11:35,842","What the crap, what are we going to do?","搞什麼鬼，我們該怎麼辦？"
"00:11:35,842 --> 00:11:38,284","And EA was like, we're just going to, it's good.","EA 就說，我們就這樣吧，沒問題。"
"00:11:38,284 --> 00:11:39,664","We're going to ship it how it is.","我們就照這樣推出吧。"
"00:11:40,235 --> 00:11:42,520","But here there's nothing about the quality of game.","但這次沒有針對遊戲品質的問題。"
"00:11:42,520 --> 00:11:50,673","It's more about, we have to hit the pricing right and we have to make sure the puzzles are hard enough, especially in the second act.","比較像是我們得把定價抓準，也要確保謎題夠難，尤其是第二幕。"
"00:11:50,673 --> 00:11:57,200","As pricing will directly affect the overall Metacritic score breakdown of price to Metacritic score has been included, see page 8.","由於定價會直接影響整體 Metacritic 分數，已附上價格對 Metacritic 分數的分析，請見第 8 頁。"
"00:11:58,455 --> 00:12:00,995","For the purpose of this summary will assume a $15 to $20 price point.","本摘要將假設價格落在 15 到 20 美元。"
"00:12:01,000 --> 00:12:03,580","Oh, I don't think that's what Justin's assuming.","喔，我覺得 Justin 應該不是這樣估的。"
"00:12:04,614 --> 00:12:08,330","He thinks if we charge $15, we'll get 80-85 Metacritic.","他覺得如果賣 15 美元，我們的 Metacritic 會拿 80 到 85 分。"
"00:12:08,330 --> 00:12:11,604","If we charge $20, we'll get 79 to 80 percent Metacritic.","如果賣 20 美元，Metacritic 會是 79 到 80 分。"
"00:12:11,604 --> 00:12:15,344","Charge $25 to $30, we'll go to 70 to 60 percent of Metacritic.","賣 25 到 30 美元，Metacritic 就會掉到 60 到 70 分。"
"00:12:15,722 --> 00:12:17,022","Interesting.","有意思。"
"00:12:20,266 --> 00:12:25,461","Schafer: That's just him saying, I mean reviewers, I guess, take into account how much a game costs when they give it a score.","Schafer：他只是說，評測在打分數時，我猜會把遊戲價格也納入考量。"
"00:12:25,461 --> 00:12:30,039","So it costs $60, you know, like geometry wars.","如果它賣 60 美元，比如《Geometry Wars》。"
"00:12:30,039 --> 00:12:35,214","If that cost $60, you might give it a lower score than if it cost $15.","如果它賣 60 美元，你可能會比它賣 15 美元時給更低的分數。"
"00:12:37,120 --> 00:12:38,412","Schafer: We don't know yet.","Schafer：我們還不知道。"
"00:12:38,533 --> 00:12:40,409","That's the whole discussion.","這就是整個討論的重點。"
"00:12:40,409 --> 00:12:41,306","Bailey: I know it's happening.","Bailey：我知道這確實會發生。"
"00:12:41,306 --> 00:12:46,221","I just kind of disagree that that reviewer should take in, price into consideration when making this review.","我只是有點不同意評論者寫評測時應該把價格納入考量。"
"00:12:46,221 --> 00:12:48,158","Rice: Yeah, well, especially now since price fluctuates so much.","Rice：對，尤其現在價格波動那麼大。"
"00:12:48,158 --> 00:12:52,207","In the sense things go on sale so often and prices change and go down.","遊戲常常特價，價格也會變、會降。"
"00:12:52,207 --> 00:12:53,843","Yeah, that's a tricky one.","對，這題很棘手。"
"00:12:53,843 --> 00:13:02,223","Bailey: And so I saw, when I, I did my research so like it showed that indie games can be anywhere from like $2.99 to about $29.99,","Bailey：我做研究時看到，獨立遊戲的合理價格大概可以從 2.99 美元到 29.99 美元，"
"00:13:02,223 --> 00:13:04,663","as like the acceptable pricing.","算是可接受的定價範圍。"
"00:13:04,663 --> 00:13:06,624","There was one for $34.99...","有一款賣 34.99 美元……"
"00:13:06,624 --> 00:13:08,064","Rice: What was that?","Rice：是哪一款？"
