"Timecode","Content","Content_zh"
"00:13:40,920 --> 00:13:42,437","Schafer: Yeah, remember that thing from the pitch video?","Schafer：對，記得那段影片嗎？"
"00:13:43,400 --> 00:13:46,582","So you walk around.","所以你可以四處走動。"
"00:13:46,582 --> 00:13:48,638","You have an inventory down here to bring up.","下面有物品欄可以叫出來。"
"00:13:48,640 --> 00:13:50,140","Right now, Turi: It's cool.","現在，Turi：這很酷。"
"00:13:50,140 --> 00:13:51,551","It's cool as it always is, you know.","一直都很酷"
"00:13:51,952 --> 00:13:56,241","I'm in a, I'm in a position of like responsibility when it comes to this.","我在這件事上算是站在一個有責任的位置。"
"00:13:56,241 --> 00:13:59,376","And like there's a big responsibility that comes with checking the game out for the first time","第一次看這款遊戲，背後有很大的責任。"
"00:13:59,380 --> 00:14:05,047","and I'm really excited to see what people have to say about this, because this is sort of a game out of time.","我真的很期待看到大家會怎麼談它，因為這有點像是不合時代的遊戲。"
"00:14:05,849 --> 00:14:09,327","You know, it's something that's a relic, but it doesn't look like one.","你知道，它像是某種遺物，但看起來又不像。"
"00:14:09,327 --> 00:14:15,334","But you know, the genre is something that hasn't been really around much outside of like The Cave and them some like indie games.","可是這個類型，除了《The Cave》和一些獨立遊戲之外，其實已經不太常見了。"
"00:14:15,340 --> 00:14:20,589","I love having the responsibility of, you know, taking this experience with like Tim and Greg,","我很喜歡能負起這個責任，和 Tim、Greg 一起體驗這些，"
"00:14:20,589 --> 00:14:25,129","checking out the game and presenting it to our readership, you know.","看看遊戲，然後把它介紹給我們的讀者。"
"00:14:25,129 --> 00:14:27,009","So they can keep it on the radar or not.","讓他們可以把這款遊戲放在雷達上，或不要。"
"00:14:28,670 --> 00:14:29,564","Schafer: I don't know.","Schafer：我不知道。"
"00:14:29,564 --> 00:14:31,392","I don't like showing the game ever before it's done.","我從來不喜歡在遊戲完成前展示它。"
"00:14:31,392 --> 00:14:33,652","There's a, it's like people have to force me to show it.","好像有人逼我展示"
