"Timecode","Content","Content_zh"
"00:02:24,105 --> 00:02:27,085","and everyone was happy forever, the end.","大家從此永遠幸福快樂，完。"
"00:02:28,545 --> 00:02:30,305","And that's the end of that chapter.","這一章就到此結束。"
"00:02:32,640 --> 00:02:34,480","Does anybody have any questions?","有人有問題嗎？"
"00:02:34,940 --> 00:02:39,017","Broken Age, broken Age.","《Broken Age》，《Broken Age》。"
"00:02:39,017 --> 00:02:41,757","That's our rousing chant, broken age.","這就是我們振奮人心的口號，《Broken Age》。"
"00:02:42,982 --> 00:02:43,782","Bye.","拜。"
"00:02:43,782 --> 00:02:45,677","Peck: What's new, man?","Peck：最近怎樣？"
"00:02:45,680 --> 00:02:49,417","We have gotten a butt ton of writing from Tim.","Tim 給了我們超多新寫好的內容。"
"00:02:49,881 --> 00:02:52,099","Crook: It's really good writing.","Crook：寫得真的很好。"
"00:02:52,099 --> 00:02:56,950","And the performances that we've gotten back are really good and so that kind of puts the pressure on you","而且我們拿回來的配音表演也很棒，所以這會讓你有點壓力，"
"00:02:56,950 --> 00:03:03,310","as an animator that you want to do that writing and those performances justice.","身為動畫師，你會想把那些文字和表演好好呈現出來。"
"00:03:04,013 --> 00:03:07,366","So that's, that's pressure, but good pressure.","所以那是壓力，但是好的壓力。"
"00:03:07,366 --> 00:03:09,106","It feels like things are moving smoothly.","感覺事情進展得很順。"
"00:03:11,270 --> 00:03:13,115","It feels that way.","感覺是這樣。"
"00:03:13,115 --> 00:03:15,150","Anna: We're like finishing in record time.","Anna：我們好像用破紀錄的速度在收尾。"
"00:03:15,150 --> 00:03:21,770","We're actually ahead of schedule in a lot of ways which is like, you know, pretty rare for us because usually we're pretty slammed.","我們其實很多地方都超前進度，這對我們來說很少見，因為通常都忙到爆。"
"00:03:22,861 --> 00:03:27,932","Lee: Yes, I can show you some mockups that we're working on in Vella, yeah, yeah.","Lee：對，我可以給你看一些我們在做的 Vella 段落 mockup，對。"
"00:03:27,932 --> 00:03:30,217","This scene here is where Vella starts.","這個場景是 Vella 一開始所在的地方。"
"00:03:30,217 --> 00:03:37,247","Players have already seen this, you know, the split screen at the very end of the game, and this is kind of what that scene continues as.","玩家已經看過這裡，就是遊戲最後的分割畫面，而這大概就是那場戲接下來的樣子。"
"00:03:37,247 --> 00:03:41,312","And then this is the first puzzle you see here is her skill here.","然後這裡看到的是第一個謎題，也就是她在這裡要做的事。"
"00:03:41,312 --> 00:03:49,115","So this is a fairly elaborate puzzle that the player has to hit, and so a lot of this is just breakdowns of how it all works.","這是玩家會碰到的相當複雜謎題，所以這些大多是在拆解它的運作方式。"
"00:03:49,115 --> 00:03:52,548","So we have the Hex Pals are returning.","所以 Hexipal 會回來。"
"00:03:52,548 --> 00:03:56,628","Of course. I love the Hex Pals so I'm hoping to do more with them this time.","當然。我很喜歡 Hexipal，所以希望這次能多用一點。"
"00:03:56,628 --> 00:04:02,637","I think the Hex Pals and the Spoon, that stuff was all the big hits, like the surprise, like everyone loved these little side characters.","我覺得 Hexipal 和湯匙那些東西都很受歡迎，算是驚喜，大家都很愛這些小配角。"
"00:04:02,637 --> 00:04:08,252","We have now heard a lot more feedback on that first act than you ever would if you were just gonna release it at once","我們現在收到的第一幕回饋，比一次推出整款遊戲時能聽到的多得多，"
"00:04:08,252 --> 00:04:10,678","because it's been out in the wild and people have lived with it.","因為它已經放到玩家手上，大家也跟它相處了一段時間。"
"00:04:10,678 --> 00:04:14,239","We've lived it for a while so we have more perspective on it.","我們自己也陪它走了一陣子，所以更有判斷角度。"
"00:04:14,239 --> 00:04:21,767","Maybe that means the choices we're making for Act 2 are just a little bit better formed than they would've been if it was just,","也許這代表我們為第二幕做的選擇會更成熟一點，"
"00:04:21,767 --> 00:04:23,469","you know, one big push.","比起原本一口氣做完來得更好。"
"00:04:23,469 --> 00:04:28,203","And then just a lot of scenes in Act 2, I can walk you around some of those if you want to see.","第二幕還有很多場景，如果你想看，我可以帶你看幾個。"
"00:04:28,203 --> 00:04:30,488","I can show you some with the spaceship stuff.","我可以給你看一些太空船相關的東西。"
"00:04:30,488 --> 00:04:38,069","So we've tried to go through and make it look like you're driving by the countryside and damage some of the rooms.","所以我們試著讓它看起來像一路掠過鄉間，並且把一些房間做成受損狀態。"
"00:04:38,069 --> 00:04:39,788","Schafer: Exciting, really going places.","Schafer：真刺激，真的要遠走高飛了。"
"00:04:39,788 --> 00:04:41,688","Petty: If you go in that doorway on the left there's some ambience there.","Petty：如果你進左邊那個門口，那裡有一些環境音。"
"00:04:44,435 --> 00:04:49,275","Schafer: It's too bad we have puzzles in both those places because it'd be funny to see a room that was there before and then just isn't there,","Schafer：可惜那兩個地方都有謎題，不然看到原本在那裡的房間突然不見了會很好笑，"
"00:04:49,275 --> 00:04:51,175","like so the door is open like to the avalanche area.","像是門一打開就通往雪崩區。"
"00:04:51,180 --> 00:04:52,020","No, we need that one.","不行，那個我們還需要。"
"00:04:52,220 --> 00:04:56,980","Or to the like the friendship circle where something just opens and then it just like [explosive noise] just space in there.","或是通往友誼圈，某個東西一打開，然後就像 [爆炸聲] 裡面只剩太空。"
"00:04:57,726 --> 00:05:03,681","It could just be you open it and it's just the shards of a room and there's just a bunch of yarn pals hanging on.","也可以是你打開之後，只看到房間碎片，還有一堆毛線夥伴掛在那裡。"
"00:05:03,681 --> 00:05:05,041","Aaahh!","啊啊啊！"
"00:05:05,041 --> 00:05:06,101","They're just stuck out there.","他們就困在外面。"
"00:05:06,101 --> 00:05:10,261","Petty: I was thinking that for any of the rooms like that, that we should have the doors and then continue on in animation state","Petty：我在想，像那樣的房間，我們應該讓門維持某個動畫狀態，"
"00:05:10,261 --> 00:05:11,831","where they can't quite close or open.","就是關不太起來，也打不太開。"
"00:05:11,840 --> 00:05:12,360","They're just kinda...","它們就有點……"
"00:05:14,202 --> 00:05:15,922","Schafer: They're closing over a severed human foot.","Schafer：它們正在關上，夾住一隻被砍斷的人腳。"
"00:05:16,500 --> 00:05:23,600","Peck: There's some cool game play that's like nonstandard stuff where like you're floating in zero gravity","Peck：有一些很酷、比較不典型的玩法，像是你在零重力裡漂浮，"
"00:05:23,600 --> 00:05:25,894","and so like you play around with the physics of that.","然後利用那種物理效果來玩。"
"00:05:25,894 --> 00:05:33,909","So this is one of those instances where we were in a brainstorm meeting and we were like what if the whole ship just like rotated","這就是那種例子，我們在腦力激盪會議裡說，如果整艘船就這樣旋轉，"
"00:05:33,909 --> 00:05:36,505","because it's taking off, right?","因為它正在起飛，對吧？"
"00:05:36,505 --> 00:05:39,654","And everyone was like, oh shit.","然後大家都說，喔，靠。"
"00:05:39,654 --> 00:05:43,867","Offscreen: Once you solve that and you get up here and the doors open, that's when we do the;","畫外音：你解開之後到了這裡，門一打開，我們就在那時候做那個……"
"00:05:43,867 --> 00:05:46,923","and then we cut to the old scene and now you're floating above it.","然後切回舊場景，現在你漂在它上方。"
"00:05:46,923 --> 00:05:48,301","You're like, how do I get down there?","你會想，我要怎麼下去？"
"00:05:48,301 --> 00:05:49,441","Schafer: So she could be spinning.","Schafer：所以她可以一直旋轉。"
"00:05:49,441 --> 00:05:52,821","So there could be a timing thing that you have to do a certain thing which is aim a certain direction.","所以可以有個時機謎題，你得在特定時候做某件事，也就是瞄準某個方向。"
"00:05:53,020 --> 00:05:59,057","Petty: We could have like the boy's magnetic boots stuck on the hole, you know, if we wanted to use those somehow.","Petty：如果我們想用那些東西，可以讓男孩的磁力靴卡在洞口之類的。"
"00:05:59,057 --> 00:06:02,697","Schafer: And you just like want to drift over to it and grab it and use it to like.","Schafer：然後你會想飄過去抓住它，用它來……"
"00:06:02,697 --> 00:06:05,017","Petty: Oh, wait, there's a scarf on the suit.","Petty：喔，等等，那套太空裝上有條圍巾。"
"00:06:05,820 --> 00:06:08,200","So if you could take the scarf off the floating suit.","所以如果你能把漂浮太空裝上的圍巾拿下來……"
"00:06:09,480 --> 00:06:12,160","Peck: Not exactly your typical adventure game.","Peck：這可不是典型的冒險遊戲。"
"00:06:12,740 --> 00:06:14,360","Walk to ""A"" to ""B"".","從「A」走到「B」就好。"
"00:06:16,485 --> 00:06:18,985","Crap, I missed it. It's a timing puzzle.","糟糕，我錯過了。這是時機謎題。"
"00:06:18,985 --> 00:06:22,601","You have to like line up the rotations of these two things.","你得把這兩個東西的旋轉時機對上。"
"00:06:22,601 --> 00:06:24,799","Damn it. I missed it again.","可惡，我又錯過了。"
"00:06:24,799 --> 00:06:32,525","I anticipate a lot of amazing play testing feedback from this with people being like fuck that mini game.","我預期試玩測試會給我們很多精彩回饋，大家會說去他的那個小遊戲。"
"00:06:32,525 --> 00:06:40,477","We've also had to think outside the box in terms of like, especially because we're reusing environments so we can't just make","我們也得跳脫框架思考，尤其因為我們在重複使用環境，所以不能直接做"
"00:06:40,477 --> 00:06:43,469","a new environment that supports really difficult puzzles.","一個能支撐高難度謎題的新環境。"
"00:06:43,469 --> 00:06:47,270","We have to use the environments we've already made.","我們得使用已經做好的環境。"
"00:06:47,270 --> 00:06:52,126","And so yeah, we consciously wanted to try and, try and do things that we hadn't done before.","所以對，我們是有意識地想試著做一些以前沒做過的事。"
"00:06:52,126 --> 00:06:54,854","Let's have a puzzle that goes across multiple scenes.","來做一個橫跨多個場景的謎題吧。"
"00:06:54,854 --> 00:06:56,912","Let's like rotate the ship.","來讓船旋轉吧。"
"00:06:56,912 --> 00:06:59,120","Let's play with the fact that we're on a spaceship.","來利用我們在太空船上的設定吧。"
"00:06:59,120 --> 00:07:00,063","We're in space.","我們在太空裡。"
"00:07:00,063 --> 00:07:01,403","Maybe there's no gravity.","也許沒有重力。"
"00:07:01,403 --> 00:07:07,340","There's this really weird plot device that we have in Act 1 where like the mom could magically manipulate everything on the ship.","第一幕裡有個很奇怪的劇情設定，就是媽媽可以神奇地操控船上的一切。"
"00:07:07,340 --> 00:07:09,631","What if Vella could gain access to that system?","如果 Vella 能取得那個系統的權限呢？"
"00:07:09,631 --> 00:07:12,172","Like, that's a really cool idea to pursue.","那真的是個很酷、值得發展的點子。"
"00:07:12,172 --> 00:07:17,674","And like a lot of really great puzzle ideas came out of that kind of, that kind of thinking.","很多很棒的謎題點子，就是從那種思考方式裡冒出來的。"
"00:07:17,674 --> 00:07:24,239","Kipnis: It's just like ways to interact with the ship or to see the same space in a completely original context.","Kipnis：就是用不同方式跟船互動，或是在全新的脈絡下看同一個空間。"
"00:07:24,360 --> 00:07:28,853","Schafer: And the team is starting to wire out the first few puzzles for Vella on the spaceship now.","Schafer：團隊現在開始替 Vella 在太空船上的前幾個謎題搭出雛形。"
"00:07:29,173 --> 00:07:31,637","That's mostly what was going on.","大概就是這些。"
"00:07:31,637 --> 00:07:33,596","Reds. Unless I forgot something.","Red’s 的部分。除非我漏了什麼。"
"00:07:33,596 --> 00:07:35,476","Anyone want to do anything else?","還有人想補充什麼嗎？"
"00:07:35,480 --> 00:07:39,899","Okay, now I have to go the bad and not fun part of the meeting where I have some bad news to tell you about,","好，現在要進入會議中很糟、也不好玩的部分了，我有壞消息要告訴大家，"
"00:07:39,900 --> 00:07:42,426","someone else leaving the company which is never very fun.","又有人要離開公司，這從來都不好受。"
"00:07:42,426 --> 00:07:49,046","Isa is leaving and oh, man, come on up here, Isa.","Isa 要離開了，唉，Isa，來前面吧。"
"00:07:49,046 --> 00:07:56,420","Stamos: So I just want to let you know I'll be cheering Double Fine on, and I've loved my time here.","Stamos：我只是想讓大家知道，我會繼續替 Double Fine 加油，我也很喜歡在這裡的時光。"
"00:07:57,153 --> 00:08:10,878","[Applause] Schafer: Luckily we have Matt Hanson who was our right-hand man,","[掌聲] Schafer：幸好我們有 Matt Hanson，他原本就是我們的左右手，"
"00:08:11,237 --> 00:08:19,416","and he's stepping right into the role of being the VP of product development so he's doing that job which means he probably has less time","他會直接接下產品開發副總的角色，所以他要做那份工作，也代表他可能比較沒時間"
"00:08:19,416 --> 00:08:21,422","to do producer type stuff on Broken Age.","處理《Broken Age》的製作人相關事務。"
"00:08:21,422 --> 00:08:24,742","Yeah, I might technically be short a producer.","對，嚴格來說我可能少了一位製作人。"
"00:08:26,036 --> 00:08:28,007","I hadn't thought about that. Now I'm terrified.","我之前沒想到這點。現在我嚇壞了。"
"00:08:28,007 --> 00:08:30,227","I'm never gonna make December. We'll see.","我一定趕不上十二月了。再看看吧。"
"00:08:30,227 --> 00:08:38,216","That'll delay them in making that schedule that says we can't make December so that way I can hopefully get the game done before anyone realizes it's impossible.","這會拖慢他們做出那份「我們趕不上十二月」的時程表，這樣我就有希望在大家發現不可能之前把遊戲做完。"
"00:08:38,216 --> 00:08:39,296","I think we're gonna make December.","我覺得我們會趕上十二月。"
"00:08:41,539 --> 00:08:42,919","We'll never make December.","我們絕對趕不上十二月。"
"00:08:42,919 --> 00:08:45,100","Shut up. Shut up.","閉嘴。閉嘴。"
"00:08:46,752 --> 00:08:48,792","Ow, that really hurts.","噢，真的很痛。"
"00:08:55,644 --> 00:08:58,464","Peck: That's like above my pay grade, dude.","Peck：老兄，那已經超出我的職權範圍了。"
"00:08:58,464 --> 00:08:59,970","Russell: Like, what do I think?","Russell：你是說我怎麼想？"
"00:08:59,970 --> 00:09:01,492","Just for me or the whole game?","只問我這部分，還是整款遊戲？"
"00:09:01,492 --> 00:09:03,521","Offscreen: The whole game I guess.","畫外音：我想是整款遊戲。"
"00:09:03,521 --> 00:09:05,881","Malena and I think it's gonna be March.","Malena 和我覺得會是三月。"
"00:09:05,881 --> 00:09:09,580","I'm not sure who thought ever December was really gonna be it.","我不太確定到底有誰真的以為會是十二月。"
"00:09:09,580 --> 00:09:11,478","Offscreen: Tim. Russell: Yeah.","畫外音：Tim。Russell：對。"
"00:09:11,520 --> 00:09:14,108","Kipnis: Yeah, I don't, I don't actually know the release date at this point.","Kipnis：對，我現在其實不知道發行日是什麼時候。"
"00:09:14,108 --> 00:09:20,084","I think it's gonna be largely driven by how long it takes for all of the animations to be final","我覺得很大程度會取決於所有動畫要多久才能完成定稿，"
"00:09:20,873 --> 00:09:28,713","because the animators are gonna be slammed pretty hard since some of the voice is getting into the game so late unfortunately.","因為有些配音很晚才進到遊戲裡，動畫師們恐怕會被操得很慘。"
"00:09:28,713 --> 00:09:33,723","Schafer: Yeah, some of the VO talent has been harder to get in the studio than others,","Schafer：對，有些配音演員比其他人更難約進錄音室，"
"00:09:34,196 --> 00:09:41,626","and so you have a couple big characters that have yet to be recorded and that holds up all the cut scenes.","所以有幾個重要角色還沒錄音，這會卡住所有過場動畫。"
"00:09:42,512 --> 00:09:49,298","We're looking at cut scene layouts together so that Ray can know whether they're ready to go.","我們一起看過場動畫的 layout，讓 Ray 知道它們是不是可以進下一步。"
"00:09:49,298 --> 00:09:50,699","What's a layout, Ray?","Ray，layout 是什麼？"
"00:09:50,699 --> 00:10:00,240","Crook: A layout is a first pass of the scene with the characters all in their sort of place and with the dialogue timed out.","Crook：layout 是場景的第一版，角色大致就位，對白時間也先抓好了。"
"00:10:00,240 --> 00:10:03,917","Schafer: The rough cameras, the timing, but none of the animation.","Schafer：有粗略鏡位和時間點，但還沒有動畫。"
"00:10:03,917 --> 00:10:05,509","Crook: Yeah, none of the animation.","Crook：對，還沒有動畫。"
"00:10:05,509 --> 00:10:08,165","Schafer: Whipped Cream Hill fail.","Schafer：鮮奶油山失敗版。"
"00:10:08,165 --> 00:10:12,085","Crook: She gets it too.","Crook：她也中招了。"
"00:10:12,085 --> 00:10:12,865","Schafer: Who did that one?","Schafer：那個是誰做的？"
"00:10:12,865 --> 00:10:13,476","Crook: Miyuki.","Crook：Miyuki。"
"00:10:13,476 --> 00:10:14,496","Schafer: Is it the same?","Schafer：是一樣的嗎？"
"00:10:14,500 --> 00:10:16,020","Crook: It's the exact same rig, yeah.","Crook：對，是完全一樣的 rig。"
"00:10:16,700 --> 00:10:19,460","I think it's funny that it's exactly the same.","我覺得完全一樣反而很好笑。"
"00:10:21,825 --> 00:10:26,761","Schafer: If we can just repeat the same, she can have a whole different; I can't even think of a word.","Schafer：如果我們能直接重複同一個，她就可以有完全不同的……我連詞都想不出來。"
"00:10:26,761 --> 00:10:29,401","Crook: I think the joke's funny because it is the same. Schafer: Mm-hmm.","Crook：我覺得笑點就是它一模一樣。Schafer：嗯哼。"
"00:10:31,690 --> 00:10:33,028","Crook: If you want something different.","Crook：如果你想要不一樣的話。"
"00:10:33,028 --> 00:10:33,528","Schafer: No, it's good.","Schafer：不用，這樣很好。"
"00:10:34,240 --> 00:10:43,625","And then we're just finishing up on the Alpha and the G-2 act and then we've got to do the finale.","然後我們正在收尾 Alpha 和 G-2 這段，接著還得做結局。"
"00:10:43,625 --> 00:10:45,321","Petty: It's a whole area, new characters.","Petty：那是一整個區域，還有新角色。"
"00:10:45,784 --> 00:10:47,507","It's probably a lot of cut scene work.","可能會有很多過場動畫工作。"
"00:10:47,507 --> 00:10:48,984","It's probably a ton of animation.","動畫量大概會很多。"
"00:10:48,984 --> 00:10:53,193","When it's not really a 3-D world and you have to stage things specifically and you don't want to paint a million scenes,","當它不是真正的 3D 世界，而你得特別安排場面，又不想畫一百萬個場景時，"
"00:10:53,193 --> 00:10:56,788","a lot of it really comes down to exactly what is going on in the writing and the puzzles.","很多事情其實都取決於劇本和謎題裡到底發生了什麼。"
"00:10:56,788 --> 00:11:00,221","Schafer: Even though we haven't been storyboarding a lot in the process, like this would be an important one to do","Schafer：雖然我們在這個流程裡沒有大量畫分鏡，但這段會很需要做，"
"00:11:00,221 --> 00:11:08,826","because I know Peter's already talking about musical score and that London, I mean that Melbourne Symphony Orchestra gig is gonna come up.","因為我知道 Peter 已經在談配樂了，而且倫敦，我是說墨爾本交響樂團那場錄音也快到了。"
"00:11:08,826 --> 00:11:13,772","And I think this would be a great place to have special music and not use existing cues and stuff.","我覺得這會很適合做特別配樂，而不是用現有的音樂 cue。"
"00:11:13,772 --> 00:11:18,978","So hopefully we can actually storyboard it, timing it out in the animatic and commit to that, lock that,","所以希望我們真的能替它畫分鏡，在 animatic 裡把時間抓好，然後確定下來、鎖定，"
"00:11:18,978 --> 00:11:22,818","and then have them build a score to that while we're making it.","再讓他們在我們製作時依照那個寫配樂。"
"00:11:22,820 --> 00:11:24,804","Do you want to go shot by shot then?","那你想逐鏡頭看嗎？"
"00:11:24,860 --> 00:11:27,541","Okay, so that's the opening shot, just like here's the situation.","好，這是開場鏡頭，就是交代目前狀況。"
"00:11:27,780 --> 00:11:28,300","It's happened.","事情已經發生了。"
"00:11:29,220 --> 00:11:35,173","And then we cut into an interior shot and I was thinking interior because I was hoping we'd just fake it and it shows a bunch of red smoke because","然後我們切到室內鏡頭，我想用室內是因為希望可以偷吃步，只顯示一堆紅煙，因為"
"00:11:35,173 --> 00:11:39,014","like they're in the room that's the hottest so it's like smoke is coming up.","他們在最熱的那個房間裡，所以煙一直冒上來。"
"00:11:39,014 --> 00:11:43,088","Crook: So yeah, so this is the animatic with Lee's storyboards.","Crook：對，所以這是用 Lee 分鏡做成的 animatic。"
"00:11:43,088 --> 00:11:47,281","It's very actiony, very dramatic.","動作感很強，也很戲劇化。"
"00:11:47,281 --> 00:11:54,114","It'll require some really good performance from whoever ends up animating it.","最後負責動畫的人得做出很好的表演。"
"00:11:54,114 --> 00:12:02,125","To really just sit down and have a big, juicy acting scene, for me that's, I get the most enjoyment out of that","能真正坐下來做一場很飽滿的表演戲，對我來說，那是我最享受的部分，"
"00:12:02,125 --> 00:12:06,671","because that's when your personality can come out in a way.","因為那時候你的個性某種程度上可以展現出來。"
"00:12:06,671 --> 00:12:08,872","Yeah, it's gonna be a lot of work.","對，這工作量會很大。"
"00:12:08,872 --> 00:12:10,173","It should be.","本來就該這樣。"
"00:12:10,173 --> 00:12:16,434","Finales should always be a lot of work because it's 3-1/2 minutes.","結局本來就該花很多工夫，因為它有三分半鐘。"
"00:12:16,434 --> 00:12:22,619","So that might not sound like a lot, but that's actually, that's a really long scene.","聽起來可能不多，但其實那是一場很長的戲。"
"00:12:22,619 --> 00:12:25,423","It's a really long scene.","真的很長。"
"00:12:25,423 --> 00:12:31,930","Because if we're really locking the timing down, which is kind of scary.","因為如果我們真的要把時間鎖死，這有點可怕。"
"00:12:31,930 --> 00:12:38,583","Petty: Yeah, I'm not sure why we'd have to have the music scored before we get the dialogue unless the deadlines are such that.","Petty：對，我不太懂為什麼我們得在拿到對白前就先寫好配樂，除非期限就是那樣。"
"00:12:38,583 --> 00:12:44,489","Crook: I think the music scores, because they're gonna be scoring Grim at the same time, right?","Crook：我想是配樂時程，因為他們會同時替《Grim Fandango》錄配樂，對吧？"
"00:12:44,489 --> 00:12:45,985","Isn't that was this whole idea is?","這整個想法不就是這樣嗎？"
"00:12:45,985 --> 00:12:46,902","Petty: Oh, is it?","Petty：喔，是嗎？"
"00:12:46,902 --> 00:12:51,228","Crook: I think that's what the deal is because they only want to book the orchestra once.","Crook：我想安排就是這樣，因為他們只想訂一次管弦樂團。"
"00:12:58,430 --> 00:13:03,094","Crook: Isn't the idea they're gonna book the orchestra once and they're gonna do Grim and this at the same time?","Crook：不是說他們要訂一次管弦樂團，然後同時做《Grim Fandango》和這個嗎？"
"00:13:03,960 --> 00:13:10,685","Crook: We were talking about whether we could take it to the next level or not which would be maya animatic.","Crook：我們在討論能不能把它再推到下一個層級，也就是 Maya animatic。"
"00:13:11,340 --> 00:13:15,932","Petty: We certainly can, but there's a ridiculous amount of work right now for all this other stuff.","Petty：當然可以，但現在其他所有東西的工作量已經誇張到不行。"
"00:13:15,932 --> 00:13:18,516","And so it's just a matter of where we're putting; I can't.","所以問題只是我們要把資源放在哪裡；我沒辦法。"
"00:13:18,516 --> 00:13:19,382","I have the storyboard.","我手上有分鏡。"
"00:13:19,382 --> 00:13:24,912","I can't really describe all this to Bagel and then have him storyboard it remotely so I have to storyboard it.","我沒辦法把這些都描述給 Bagel，然後讓他遠端畫分鏡，所以我得自己畫。"
"00:13:24,912 --> 00:13:25,918","No, I mean, it can be done.","不，我是說，這做得到。"
"00:13:25,918 --> 00:13:34,677","It's just; I think it just gets down to the conversation we always sort of have and don't have an answer for which is date.","只是，我覺得到最後又會回到我們一直在談、卻沒有答案的那件事，也就是日期。"
"00:13:52,940 --> 00:13:55,712","Petty: Well, it's the only thing that a hard deadline.","Petty：嗯，那是唯一有硬性期限的東西。"
"00:13:59,060 --> 00:14:02,660","Yeah, and then I've been working with Vic on the all timeline stuff too.","對，然後我也一直在跟 Vic 處理整體時程。"
"00:14:02,660 --> 00:14:10,653","Yeah, I think we're trying to put together like a whole new pass on it and we've talked with most of the leads and everything already about stuff.","對，我想我們正在試著重新整理一版完整時程，也已經跟大多數負責人談過相關事項。"
"00:14:10,653 --> 00:14:15,312","So probably within the next week or so we'll have a, ooh, bless you.","所以大概下週左右我們會有一份，喔，保重。"
"00:14:15,312 --> 00:14:18,888","Probably in the next week or so we'll have a new full timeline to share.","大概下週左右，我們會有新的完整時程可以分享。"
"00:14:18,888 --> 00:14:25,829","I think it's pretty safe to say at this point already that it's not December; like we've already talked about that with pretty much everybody.","我想現在已經可以很肯定地說不是十二月了；我們其實已經跟幾乎所有人談過這件事。"
"00:14:25,829 --> 00:14:26,907","Schafer: Not me.","Schafer：沒跟我。"
"00:14:26,907 --> 00:14:29,487","Rice: Yeah, we've talked about it multiple times.","Rice：有啊，我們談過好幾次了。"
"00:14:29,487 --> 00:14:32,267","Tim: Yeah, totally ambushed me with that December thing.","Tim：對，他們完全是拿十二月那件事突襲我。"
"00:14:32,470 --> 00:14:40,340","Well, they've all been talking about how they don't feel like we're gonna make December and we probably aren't, but I haven't seen any date.","他們一直在說覺得我們趕不上十二月，而且我們大概真的趕不上，但我還沒看到任何日期。"
"00:14:40,555 --> 00:14:42,204","You know, it's like it's all hunches.","你知道，現在都只是直覺。"
"00:14:42,204 --> 00:14:47,153","It's all people's hunches versus hunches, but they're supposed to be doing a waterfall schedule","全都是大家的直覺對直覺，但他們應該要做一份瀑布式時程，"
