"Timecode","Content","Content_zh"
"00:02:48,335 --> 00:02:50,470","McGarry: I never met him either. Crook: Really?","McGarry：我也從沒見過他。Crook：真的？"
"00:02:50,860 --> 00:03:07,554","[Murmuring] Schafer: Bap-bee-dee-bap-bup-ba-da, buh-bum, ba-da-dum-dum-dum.","[低語聲] Schafer：Bap-bee-dee-bap-bup-ba-da，buh-bum，ba-da-dum-dum-dum。"
"00:03:07,554 --> 00:03:10,223","Ya-da-za-ha.","Ya-da-za-ha。"
"00:03:10,223 --> 00:03:13,527","Let's see, are we all here? Everyone here?","我看看，人都到了嗎？大家都在嗎？"
"00:03:13,527 --> 00:03:15,429","Hello, hello, everybody.","大家好，大家好。"
"00:03:15,429 --> 00:03:17,197","Hi, thanks for coming.","嗨，謝謝大家過來。"
"00:03:17,197 --> 00:03:20,600","Uh, please join me in welcoming some special guests we have here today.","請大家跟我一起歡迎今天的幾位特別來賓。"
"00:03:20,600 --> 00:03:22,803","We have from--some out-of-towners.","有幾位是從外地來的。"
"00:03:22,803 --> 00:03:26,740","We have Mr. Peter Chan over here, Peter Chan.","這邊有 Peter Chan 先生，Peter Chan。"
"00:03:26,740 --> 00:03:28,308","Hello.","你好"
"00:03:28,308 --> 00:03:34,147","[applause] Uh, we have Mr. Scott Campbell. Where's Scott Campbell?","[掌聲] 還有 Scott Campbell 先生。Scott Campbell 在哪？"
"00:03:34,147 --> 00:03:36,149","There's Scott Campbell! Yay, Scott Campbell.","Scott Campbell 在那裡！耶，Scott Campbell。"
"00:03:36,500 --> 00:03:42,389","[Applause] And we have, uh, Nathan ""Bagel"" Stapley.","[掌聲] 還有 Nathan ""Bagel"" Stapley。"
"00:03:42,389 --> 00:03:43,657","There he is.","他在那裡。"
"00:03:44,000 --> 00:03:48,295","[Applause] Anyone else coming in from out of town?","[掌聲] 還有誰是從外地來的嗎？"
"00:03:48,295 --> 00:03:49,796","Is anyone here? Great.","還有人嗎？很好。"
"00:03:49,796 --> 00:03:53,733","Um, we are doing, um, uh, an art jam for Reds.","嗯，我們正在替 Reds 辦一場美術集思會。"
"00:03:53,733 --> 00:03:55,869","Reds is the code name for our Double Fine Adventure.","Reds 是我們《Double Fine Adventure!》的代號。"
"00:03:55,869 --> 00:04:01,475","This last week, we did one of my favorite things, which was the art jam, which we got all our artists from across the country","上週我們做了我最喜歡的事之一，就是美術集思會，把全國各地的美術都找來"
"00:04:01,475 --> 00:04:08,048","here in this room sitting around one table just drawing and talking and pitching ideas back and forth.","聚在這個房間同一張桌子旁，一邊畫、一邊聊，互相拋想法。"
"00:04:08,048 --> 00:04:13,019","And we had Peter Chan who has been working with me since ""Monkey Island 2.""","我們找來了 Peter Chan，他從《Monkey Island 2》就跟我一起工作。"
"00:04:13,019 --> 00:04:17,423","We have Scott Campbell, who's here since the beginning of Double Fine.","還有 Scott Campbell，他從 Double Fine 創立初期就在這裡。"
"00:04:17,423 --> 00:04:22,796","And Nathan ""Bagel"" Stapley, who, um, whose art is gonna be featured front and center","還有 Nathan ""Bagel"" Stapley，他的美術會是這次的核心。"
"00:04:22,796 --> 00:04:28,502","in the Double Fine Adventure, and who has also been here since the beginning of Double Fine.","會放在《Double Fine Adventure!》最顯眼的位置，而且他也是 Double Fine 初期就在的人。"
"00:04:28,502 --> 00:04:33,573","It's good to see you guys, I haven't seen, you know, a lot of you in the office for a while, so it's awesome to have you here.","很高興見到你們。我已經好一陣子沒在辦公室看到你們了，所以你們能來真的很棒。"
"00:04:33,573 --> 00:04:38,345","Um, people who don't know who these guys are, ask somebody.","如果有人不知道他們是誰，去問旁邊的人。"
"00:04:38,345 --> 00:04:42,749","[Laughter] Cambell: You know, I'm excited. It's like a total reunion.","[笑聲] Cambell：我很興奮。這根本像大團圓。"
"00:04:42,749 --> 00:04:50,323","The last time we were all together was, um, beginning of ""Brütal Legend."" Peter was--Peter's been on, I think, every one of his projects.","上次我們全員聚在一起，是《Brütal Legend》剛開始的時候。Peter……我想 Tim 每個專案都有 Peter。"
"00:04:50,323 --> 00:04:54,494","Chan: Here that, uh, hired me. Right here.","Chan：就是這位，呃，當初雇用我的人。就在這裡。"
"00:04:54,494 --> 00:04:58,064","Gilbert: I hired more people in this industry than you know.","Gilbert：我在這行雇過的人比你想像的還多。"
"00:04:58,064 --> 00:05:03,203","Chan: Tim and everyone was going, ""We would like you to come back and help us out on this.""","Chan：Tim 和大家都說：「我們希望你回來幫我們做這個。」"
"00:05:03,203 --> 00:05:07,374","And that was the friendliest you've seen Ron right there, fellas.","各位，那大概就是你們看過 Ron 最親切的樣子了。"
"00:05:07,374 --> 00:05:14,848","To collaborate with, uh, these guys Ron and Tim again is, you know, is like the good old days, you know?","能再跟 Ron 和 Tim 這些人合作，就像回到以前的好時光。"
"00:05:14,848 --> 00:05:17,117","So I didn't want to pass that up.","所以我不想錯過這個機會。"
"00:05:17,117 --> 00:05:19,085","Schafer: Art is obviously really critical to graphic adventures.","Schafer：美術顯然對圖像冒險遊戲非常關鍵。"
"00:05:19,085 --> 00:05:23,690","It's part of the defining thing of like, ""Let's have an adventure game, but let's add not just text to it.","它的核心概念有一部分就是：「我們來做冒險遊戲，但不要只有文字。」"
"00:05:23,690 --> 00:05:28,528","Let's actually show the world."" And seeing beautiful worlds laid out in front of you","「我們真的把世界呈現出來。」看到美麗的世界展現在眼前，"
"00:05:28,528 --> 00:05:30,330","that inspire your imagination.","會激發你的想像力。"
"00:05:30,330 --> 00:05:36,069","Your desire to explore them is such an important thing, 'cause they don't have, um, you know,","你探索它們的渴望是件很重要的事 因為它們沒有……"
"00:05:36,069 --> 00:05:42,642","an RPG's progression drive, you know, or an addictive hook like collectables or something like that usually.","通常不像 RPG 那樣有升級推進力，也沒有收集品那種讓人上癮的誘因。"
"00:05:42,642 --> 00:05:52,018","It's just the--the thing that pulls you forward and keeps you going is the-- the extent to which we've ignited your desire to explore.","真正把你往前拉、讓你繼續玩下去的，就是我們能在多大程度上點燃你探索的慾望。"
"00:05:52,018 --> 00:05:57,824","So I was gonna go over the state of the game like storywise and what design there is on the game,","所以我想先講一下遊戲目前的狀態，像是故事進度，以及現在有了哪些設計，"
"00:05:57,824 --> 00:06:04,297","and then talk about, uh, art jam, too, a little bit, 'cause this is a little-- this is a little earlier than I think we did--","然後也稍微談一下美術集思會，因為這次比我印象中以前做的還要早一點……"
"00:06:04,297 --> 00:06:09,703","Like, when Peter--by the time Peter visited on ""Brütal,"" we already had a bunch of art that we then kind of bundled up","像 Peter 來參與《Brütal》的時候，我們已經有一堆美術素材，後來把它們整理起來"
"00:06:09,703 --> 00:06:11,338","and made the factions and stuff like that.","做成各個陣營之類的東西。"
"00:06:11,338 --> 00:06:13,273","This is, I think, a little earlier in the process.","我覺得這次是在流程更早期一點。"
"00:06:13,273 --> 00:06:20,747","I was hoping to-- I asked Greg to kind of get you guys here as soon as possible to help generate ideas while I'm designing the game,","我希望……我請 Greg 盡快把你們找來，在我設計遊戲時一起激發點子，"
"00:06:20,747 --> 00:06:23,316","'cause, um, the game could go so many different areas.","因為這款遊戲可以往很多不同方向發展。"
"00:06:23,316 --> 00:06:28,288","And I have this idea about the boy and the girl, but, you know, there's the spaceship, but there could be anything on the spaceship,","我已經有男孩和女孩的概念，但你知道，太空船在那裡，而太空船上可以有任何東西，"
"00:06:28,288 --> 00:06:36,296","and there's this pastoral world, but it could be any level of-- it could have anything in it right now, and I think a lot of these, I think coming up","還有這個田園世界，但它現在可以往任何方向發展，裡面也可以放任何東西。我覺得很多這類點子，"
"00:06:36,296 --> 00:06:40,233","with just visual ideas for cool places to go are just as valid a place to start as anything.","光是先想出一些很酷、值得去的地方的視覺概念，也跟任何起點一樣可行。"
"00:06:40,233 --> 00:06:48,875","Petty: This one is, we're at such an early state on, uh, Reds, that, um, you know, Tim-- Tim's only really identified","Petty：這次 Reds 還在非常早期的階段，所以 Tim……Tim 其實只確認了"
"00:06:48,875 --> 00:06:51,144","a few very specific things for us.","幾個很明確的東西給我們。"
"00:06:51,144 --> 00:06:55,181","Schafer: Right now, the green cards are characters-- these are the characters so far--","Schafer：現在綠色卡片是角色，這些是目前為止的角色。"
"00:06:55,181 --> 00:06:57,584","and the yellow cards are just story points.","黃色卡片只是故事節點。"
"00:06:57,584 --> 00:07:03,523","Um, I'm gonna be adding locations here and, um, puzzles in different colors.","我會在這裡加上地點，還有用不同顏色標出的謎題。"
"00:07:03,523 --> 00:07:05,525","I mean, I told them a lot about what we have.","我是說，我跟他們講了很多目前已經有的東西。"
"00:07:05,525 --> 00:07:12,299","That's really as far as the game has gone because, um, I've been doing a lot of business stuff, which is annoying.","遊戲目前真的就只到這個程度，因為我一直在處理很多商務上的事，很煩。"
"00:07:12,299 --> 00:07:16,336","Yeah, so I'm way behind on the design and the puzzles, but we did hire a business guy.","所以我在設計和謎題上落後很多，不過我們確實雇了一位商務人員。"
"00:07:16,336 --> 00:07:17,737","Rice: So that's good.","Rice：那很好"
"00:07:17,737 --> 00:07:19,606","Schafer: Which means I won't have to work on Hausen anymore.","Schafer：也就是說我不用再處理那些事了。"
"00:07:19,606 --> 00:07:24,344","But luckily, we just hired a business guy to come in and take care of that stuff.","幸好我們剛雇了一位商務人員進來處理那些事。"
"00:07:24,344 --> 00:07:29,683","Trying to get Brad's new project signed, and, uh, there were a lot of meetings at E3 and stuff.","像是努力讓 Brad 的新專案簽下來，還有 E3 一堆會議之類的。"
"00:07:29,683 --> 00:07:35,789","Um, you know, there's a few more details that only make sense to me, but, uh, um,","還有一些只有我自己看得懂的細節，不過，呃……"
"00:07:35,789 --> 00:07:41,094","I mostly gave those guys the heads up about where-- where everything is right now, yeah.","我主要是先讓他們知道目前所有東西進展到哪裡。"
"00:07:41,094 --> 00:07:45,031","Uh, it's a story about a boy and a girl, and they both have two different parallel stories going on,","這是關於一個男孩和一個女孩的故事，他們各自有兩條平行進行的故事線，"
"00:07:45,031 --> 00:07:47,434","and the player can jump back and forth between them.","玩家可以在兩邊來回切換。"
"00:07:47,434 --> 00:07:54,007","And the girl is, um, a young girl who's been chosen for this big honor that she finds out is actually being sacrificed","女孩是個年輕女孩，被選中接受一項莫大的榮耀，但她後來發現那其實是要把她獻祭"
"00:07:54,007 --> 00:07:56,476","to a horrible monster in order to save her town.","給可怕的怪物，好拯救她的城鎮。"
"00:07:56,476 --> 00:08:02,282","And her story is about choosing to break out of that arrangement and endanger her town","她的故事就是選擇打破這個安排，即使可能讓自己的城鎮陷入危險，"
"00:08:02,282 --> 00:08:05,051","and hopefully fight the monster and save her town.","並希望能對抗怪物、拯救城鎮。"
"00:08:05,051 --> 00:08:12,292","And then the boy is a, um-- has grown up alone on a spaceship, a giant, kind of organic spaceship","男孩則是……獨自在一艘太空船上長大，那是一艘巨大、有點像有機體的太空船，"
"00:08:12,292 --> 00:08:17,597","that takes care of his every needs and creates entertainment for him and takes care of his food and his health and everything,","會照顧他的所有需求，替他安排娛樂，照顧他的飲食、健康和一切。"
"00:08:17,597 --> 00:08:19,733","but he's all by himself out in space.","但他在太空中孤單一人。"
"00:08:19,733 --> 00:08:24,804","And it's about him actually finding out, um, how to take control of that ship","他的故事則是發現自己其實可以掌控那艘船，"
"00:08:24,804 --> 00:08:30,577","and get access to new secret areas and find out that he has the ability to actually, uh,","進入新的秘密區域，並發現自己其實有能力……"
"00:08:30,577 --> 00:08:33,545","have a higher purpose than just hanging out in this ship being entertained,","追求比待在船上被娛樂更高的目的，"
"00:08:33,546 --> 00:08:37,583","but he can actually go on rescue missions and save helpless creatures around the galaxy.","他其實可以出任救援任務，拯救銀河各處無助的生物。"
"00:08:37,583 --> 00:08:44,056","Chan: Like all the other adventure games, I think he had more landmarks already established.","Chan：像以前那些冒險遊戲，我覺得他已經先建立了比較多支柱。"
"00:08:44,057 --> 00:08:46,092","More tent poles, right?","比較多核心支柱，對吧？"
"00:08:46,092 --> 00:08:52,198","And, um, and then my job was to connect between them.","然後我的工作就是把那些支柱串起來。"
"00:08:52,198 --> 00:08:58,371","And this time around, yeah, there's less tent poles, and so it's our job to go in and try to figure out","這一次支柱比較少，所以我們的工作就是進去試著找出"
"00:08:58,371 --> 00:09:00,673","what the other places are right now.","其他地方現在會是什麼樣子。"
"00:09:00,673 --> 00:09:08,481","Basically, all we're doing is giving him enough of inspiration for him to run with it.","基本上，我們做的就是給他足夠的靈感，讓他可以接著發揮。"
"00:09:08,481 --> 00:09:15,288","Once he sees an image and his imagination starts, you know, uh, walking around in our drawings,","只要他看到一張圖，想像力開始在我們的畫裡四處遊走，"
"00:09:15,288 --> 00:09:18,358","he can then start to expand on that.","他就能從那裡開始延伸。"
"00:09:18,358 --> 00:09:20,760","That's how it always works with Tim.","Tim 一向都是這樣。"
"00:09:20,760 --> 00:09:26,466","Petty: On a creative direction standpoint, you know, Tim--I think Tim fishes a lot, you know?","Petty：從創意方向的角度來看，Tim……我覺得 Tim 很常在撒網找東西。"
"00:09:26,466 --> 00:09:32,372","And, um, he kind of gets these elements and then he makes unusual but cohesive connections","他會拿到這些元素，然後在元素之間做出不尋常但很有整體感的連結，"
"00:09:32,372 --> 00:09:34,007","between those elements, you know?","你懂我的意思吧？"
"00:09:34,007 --> 00:09:36,509","And I think that this will help that process for him.","我覺得這會幫助他完成那個過程。"
"00:09:36,509 --> 00:09:41,815","Other people maybe have-- have in mind a very specific mythology, and I think Tim's different in different games.","有些人腦中可能會有一套很明確的神話架構，而我覺得 Tim 在不同遊戲裡方法都不太一樣。"
"00:09:41,815 --> 00:09:47,187","Like, I think ""Brütal Legend,"" you know, he had a very, like, ""It's a roadie in this heavy metal fantasy world,","像《Brütal Legend》，他有一個很明確的概念：「這是一個重金屬奇幻世界裡的巡演技師，"
"00:09:47,187 --> 00:09:51,191","and it's based on the look of album covers,"" and Frazetta--some of the very early stuff.","視覺基礎是唱片封面，」還有 Frazetta，那些很早期的東西。"
"00:09:51,191 --> 00:09:57,297","A little more--a little more specific than some of this, but I think in the end, he just takes different ways to get there","那比這次某些東西更明確一點，但我覺得到頭來，他只是會用不同方式抵達目標，"
"00:09:57,297 --> 00:10:01,434","depending on what he feels the game needs or what the theme of the game is really about.","取決於他覺得遊戲需要什麼，或遊戲主題真正想談的是什麼。"
"00:10:01,434 --> 00:10:07,040","Schafer: But, um, it's still in the phase where just, like, everything is like, ""Yes, and that could be cool and this could be cool","Schafer：但它現在還在那種階段，所有東西都是：「對，那可能很酷，這個也可能很酷，"
"00:10:07,040 --> 00:10:10,143","and this could be cool,"" and just like, coming up with tons of art.","這個也可能很酷。」然後就是產出大量美術。"
"00:10:10,143 --> 00:10:14,614","That's my goal. All right?","這是我的目標 好嗎？"
"00:10:14,614 --> 00:10:21,054","Petty: There's these big gaps in the first two acts past the intro, and that's where I think we can help Tim the most.","Petty：前兩幕在開場之後還有很大的空白，我覺得那正是我們最能幫上 Tim 的地方。"
"00:10:21,360 --> 00:10:32,298","[Music] Schafer: It is--I'm joking, but it is like a dream team.","[音樂] Schafer：我是開玩笑的，但這真的像夢幻團隊。"
"00:10:32,298 --> 00:10:35,368","I mean, these are the best artists I know, and they're all here together.","我是說，這些都是我認識最棒的藝術家，而且他們全都聚在這裡。"
"00:10:35,520 --> 00:10:49,716","[Music] Cambell: Man, these are a little dry, dude.","[音樂] Cambell：老兄，這些有點乾了。"
"00:10:51,985 --> 00:10:53,620","Chan: Who makes this? Petty: Copic.","Chan：這是誰出的？Petty：Copic。"
"00:10:53,620 --> 00:10:57,590","These are Japanese markers and they're the best, because first, they got a square shape so they don't roll on your table.","這些是日本麥克筆，超好用。首先它們是方形的，所以不會在桌上滾來滾去。"
"00:10:57,590 --> 00:11:02,362","Right, and they got nice-- nice medium-sized tip, a very nice chisel tip.","對，而且筆頭很棒，是很好的中型斜角筆頭。"
"00:11:02,362 --> 00:11:07,667","And they--and they really can lay it down, so all you do to refill it is you just pull this sucker off like that.","而且它們很能上色。要補充墨水時，只要像這樣把這傢伙拔下來。"
"00:11:07,667 --> 00:11:10,570","And you can buy just tip replacements, too.","也可以只買替換筆頭。"
"00:11:12,105 --> 00:11:13,473","-Yeah. -Oh yeah.","-對。-喔，對。"
"00:11:13,473 --> 00:11:17,076","It's like, uh, I met some-- I met Chris.","就像，呃，我遇到了一些…… 我遇到了克里斯。"
"00:11:17,076 --> 00:11:20,246","Cambell: Like a steak--it's like a meat-- it's like a bacon steak root.","Cambell：就像牛排…… 就像肉……"
"00:11:20,246 --> 00:11:22,348","-Very nice. -One down.","-很不錯。-完成一個。"
"00:11:22,348 --> 00:11:24,517","Bagel: Yam. -Who else?","Bagel：山藥。-還有誰？"
"00:11:24,517 --> 00:11:25,852","Chan: So she starts exploring.","Chan：所以她開始探索"
"00:11:25,852 --> 00:11:30,657","When she reaches, like, pathways which are made of twigs, all right?","等她走到那種用樹枝做成的小路時，對吧？"
"00:11:30,657 --> 00:11:32,625","Schafer: Mm-hm. Chan: So there are some paths.","Schafer：嗯哼。Chan：所以那裡有一些路徑。"
"00:11:32,625 --> 00:11:37,430","Once she's on it, she won't sink anymore, so that--that automatically guides her through.","她一走上去就不會再下沉，所以那會自動引導她通過。"
"00:11:37,430 --> 00:11:39,199","Schafer: Textural. Chan: Now--awesome.","Schafer：很有質感。Chan：現在……很棒。"
"00:11:39,199 --> 00:11:43,803","Petty: When he wasn't looking, or when they needed to operate the ship, they started to like fold back, and they have all these like,","Petty：當他沒在看，或是他們需要操作飛船時，它們就會開始往後翻開，裡面有一堆像是"
"00:11:43,803 --> 00:11:47,774","um, like A.M. clock radio innards, and the arms come out and they start doing stuff","像 AM 時鐘收音機的內部構造，手臂會伸出來開始做事"
"00:11:47,774 --> 00:11:50,076","and he turns around and they're like back as a little bunny.","等他轉過身，它們又變回小兔子的樣子。"
"00:11:50,076 --> 00:11:56,215","Cambell: So, like, these people would be cruisin' around on like combs and brushes, dude, and they'd be combing the land like farming.","Cambell：所以這些人會騎著梳子和刷子到處跑，老兄，像耕田一樣梳理土地。"
"00:11:56,215 --> 00:11:59,652","So it'd be like farming style, but they'd be farming the trees and shit.","所以會有點像農耕風格，只是他們耕的是樹啊之類的。"
"00:11:59,652 --> 00:12:01,020","Schafer: Are they pulling out lice to eat or anything?","Schafer：他們會拔出蝨子來吃之類的嗎？"
"00:12:01,020 --> 00:12:02,555","Cambell: No, it'd just be really pretty.","Cambell：不，它會非常漂亮。"
"00:12:02,555 --> 00:12:08,428","That's the thing, they can be farming, harvesting all the bugs and shit, and then they could put it in their little harvester,","就是這樣，他們可以耕作、收成所有小蟲之類的東西，再放進他們的小收割機，"
"00:12:08,428 --> 00:12:13,466","but also making really cool shapes from the stuff that they create like that, you know what I mean?","也從他們創造的東西 造出很酷的形狀，你知道我的意思嗎？"
"00:12:13,466 --> 00:12:16,836","Chan: So, that's what we've got.","Chan：所以我們目前就是這些。"
"00:12:16,836 --> 00:12:24,177","Bagel: Yeah, I think we're getting closer to-- I think we're just trying to figure out like a language because-- since these things are gonna be 2D painting,","Bagel：對，我覺得我們越來越接近了。我們只是想找出一套語言，因為這些東西會是 2D 繪圖，"
"00:12:24,177 --> 00:12:28,281","I think we really just have to figure out the language of both worlds.","我覺得我們真的得找出兩個世界各自的視覺語言。"
"00:12:28,281 --> 00:12:30,450","And I think we're like getting...","我覺得我們正在……"
"00:12:30,450 --> 00:12:34,721","I think all these drawings, once we put them all up tomorrow and see what Tim says,","我覺得這些畫明天全部貼上去之後，再看 Tim 怎麼說，"
"00:12:34,721 --> 00:12:39,425","it'll even be just that next level of direction, you know?","就會再往下一個方向前進一層，你懂嗎？"
"00:12:39,425 --> 00:12:42,128","Cambell: But he just gets worried when you throw away your drawings.","Cambell：但你把畫丟掉時，他就會很緊張。"
"00:12:42,128 --> 00:12:48,267","I don't know if you saw that today, but we had some--some run-ins with some of the artists throwing away their work","不知道你今天有沒有看到，我們有幾次撞見一些藝術家把自己的作品丟掉，"
"00:12:48,267 --> 00:12:50,470","'cause they don't think it's good enough.","因為他們覺得不夠好"
"00:12:50,470 --> 00:12:53,606","Schafer: Don't let me bother you, I'm just looking at what you're drawing.","Schafer：別管我，我只是看看你在畫什麼。"
"00:12:53,606 --> 00:12:54,874","Those are pretty.","真漂亮"
"00:12:54,874 --> 00:12:58,244","Where'd that squid go? Bagel: Squid?","那隻烏賊去哪了？Bagel：烏賊？"
"00:12:58,244 --> 00:12:59,445","Petty: You were painting a squid earlier.","Petty：你剛纔在畫烏賊"
"00:12:59,445 --> 00:13:00,780","Bagel: Oh yeah, I threw it out, I threw it away.","Bagel：喔對，我丟了，把它丟掉了。"
"00:13:00,780 --> 00:13:02,181","Schafer: You threw it out? Petty: Oh!","Schafer：你把它丟了？Petty：喔！"
"00:13:02,181 --> 00:13:03,383","Schafer: You son of a-- Petty: We all liked it.","Schafer：你這個…… Petty：我們都很喜歡耶。"
"00:13:03,383 --> 00:13:04,584","Cambell: Why'd you throw that away, dude?","Cambell：老兄，你幹嘛把它丟掉？"
"00:13:04,584 --> 00:13:06,152","Bagel: Son of a monkey. Which one?","Bagel：猴崽子。哪一張？"
"00:13:06,152 --> 00:13:09,322","Petty: Get a whole sheet. Schafer: Oh my God, and you tore it in half?","Petty：拿一整張紙。Schafer：天啊，你還把它撕成兩半？"
"00:13:09,322 --> 00:13:11,491","Bagel: I can make another one.","Bagel：我可以再做一個"
"00:13:11,491 --> 00:13:12,759","Bagel: We'll make another one.","Bagel：我們再畫一張。"
"00:13:12,759 --> 00:13:14,027","Cambell: Dude, that whole fuckin' page.","Cambell：老兄，那可是整張該死的紙耶。"
"00:13:14,027 --> 00:13:15,295","Bagel: You guys liked it?","Bagel：你們喜歡嗎？"
"00:13:15,295 --> 00:13:17,196","Schafer: Yeah, we paid for that, we paid for that.","Schafer：對，我們可是有付錢的，我們付了錢。"
"00:13:17,196 --> 00:13:19,399","You pretty much just stole from the backers by tearing that up.","你把它撕掉，基本上就是在偷贊助者的東西。"
"00:13:19,399 --> 00:13:22,101","Bagel: Yeah. Cambell: Why'd you rip that up?","Bagel：是啊。Cambell：你為什麼把它撕掉？"
"00:13:22,101 --> 00:13:23,836","-You crazy, man? Bagel: I know.","-你瘋了嗎？Bagel：我知道。"
"00:13:23,836 --> 00:13:25,805","Cambell: That was the best shit, man.","Cambell：那張超讚的耶，老兄。"
"00:13:25,805 --> 00:13:30,009","Bagel: Now, uh-- I didn't think it was that great.","Bagel：呃，我不覺得它有那麼好。"
"00:13:30,009 --> 00:13:34,480","Yeah, he picked it out of the trash, my drawing.","對，他把我的畫從垃圾桶裡撿回來。"
"00:13:34,480 --> 00:13:37,150","And then he told me to do it over again.","然後叫我再畫一次。"
"00:13:37,150 --> 00:13:38,484","Cambell: He'll probably Frankenstein that one and that'll be the...","Cambell：他大概會把那張拼拼湊湊，然後變成……"
"00:13:38,484 --> 00:13:41,154","Bagel: Oh, speak of the devil. Cambell: ...the biggest idea.","Bagel：喔，說曹操曹操到。Cambell：……最重要的點子。"
"00:13:44,090 --> 00:13:45,658","Schafer: You guys talking about something?","Schafer：你們在說什麼？"
"00:13:45,658 --> 00:13:47,193","That's cool.","那很酷。"
"00:13:47,193 --> 00:13:49,462","Weird porcupine guys.","奇怪的豪豬人。"
"00:13:49,462 --> 00:13:51,464","Bagel: It's like moving, uh, on land. Schafer: That's awesome.","Bagel：就像在陸地上移動。Schafer：太棒了。"
"00:13:51,464 --> 00:13:55,768","Chan: I have a lot of faith in Tim, and all we have to do is plant a few seeds","Chan：我對 Tim 很有信心，我們只要撒下幾顆種子，"
"00:13:55,768 --> 00:13:58,137","and he'll start running with it, right?","他就會接著發揮，對吧？"
