"Timecode","Content","Content_zh"
"00:02:29,800 --> 00:02:38,299","And so that is the other challenge, is that all of this requires like our team coming back and working in full, having writing ready to go.","另一個挑戰是，這一切都需要團隊回到完整狀態，也需要劇本準備好。"
"00:02:38,299 --> 00:02:40,321","Schafer: On Broken Age? OK, Broken Age.","Schafer：《Broken Age》？好吧，《Broken Age》。"
"00:02:40,321 --> 00:02:42,290","We have people coming back.","有人要回來了。"
"00:02:42,290 --> 00:02:43,941","Ray's coming back. Crook: Tomorrow.","Ray 要回來了。Crook：明天。"
"00:02:43,941 --> 00:02:45,223","Schafer: You're typing something.","Schafer：你在打字。"
"00:02:45,223 --> 00:02:46,411","You're on Facebook over there.","你在那邊上 Facebook。"
"00:02:46,411 --> 00:02:47,696","Crook: Just with my eyes.","Crook：只用眼睛而已。"
"00:02:47,696 --> 00:02:48,975","Schafer: Facebooking.","Schafer：滑 Facebook。"
"00:02:48,975 --> 00:02:50,554","Ray's coming back tomorrow.","Ray 明天回來。"
"00:02:50,554 --> 00:02:51,845","And Rusty's been back.","Rusty 也已經回來了。"
"00:02:51,845 --> 00:02:55,469","Anna's been wiring up actual puzzles in Act Two, right?","Anna 一直在把第二幕真正的謎題串起來，對吧？"
"00:02:55,469 --> 00:02:57,439","Crook: Here we go.","Crook：好了。"
"00:02:57,439 --> 00:02:58,781","Offscreen Voice: Been a while?","畫外音：有一陣子了？"
"00:02:58,781 --> 00:03:01,071","Crook: Deja vu. That's good.","Crook：既視感。這樣不錯。"
"00:03:01,071 --> 00:03:05,620","It's good to be back on, back in the world of Shay and Vella.","能回來，回到 Shay 和 Vella 的世界，感覺很好。"
"00:03:05,620 --> 00:03:16,489","So I took, took a little time off away from it, not off Double Fine, but just away from the Broken Age and helped out on a couple of other projects.","所以我離開了一小段時間，不是離開 Double Fine，而是暫時離開《Broken Age》，去幫忙幾個其他專案。"
"00:03:16,489 --> 00:03:22,729","And that was great, because it was just totally different and just a new, it was a nice break.","那很棒，因為內容完全不一樣，很新鮮，是很好的轉換。"
"00:03:22,729 --> 00:03:24,498","Schafer: Wow, the team is big again.","Schafer：哇，團隊又變大了。"
"00:03:24,498 --> 00:03:25,609","Look at that.","你看。"
"00:03:25,609 --> 00:03:27,443","And Oliver's working.","Oliver 也在工作。"
"00:03:27,443 --> 00:03:34,421","Franzke: We're implementing puzzles and scenes are getting drawn and like sample scripts are getting written, so it's, it's pretty good.","Franzke：我們在實作謎題，場景也在畫，範例腳本也在寫，所以情況還不錯。"
"00:03:34,421 --> 00:03:39,584","We got Ben back now as well on the project, which is good, exactly.","Ben 現在也回到這個專案了，這很好，沒錯。"
"00:03:39,584 --> 00:03:45,211","Peck: Wow. That was a roller coaster, like now we're going to have to do the whole thing over again in less time.","Peck：哇，那真像雲霄飛車。現在我們得用更少時間把整件事再做一次。"
"00:03:45,211 --> 00:03:49,516","Kipnis: Yeah, I guess at this point it's one of these things where we know that we'll be able to do the game.","Kipnis：對，我想到了這個階段，我們知道遊戲做得出來。"
"00:03:49,516 --> 00:03:54,365","The matter will be to the standard that we have in Act One, like that's not a risk however.","問題是能不能做到第一幕的水準，不過那不是風險。"
"00:03:54,365 --> 00:03:56,313","That's not a concern that we have.","那不是我們擔心的事。"
"00:03:56,313 --> 00:04:00,757","But we just like, now it's like OK, can we do this in a few months?","只是現在變成：好，我們能在幾個月內做到嗎？"
"00:04:00,757 --> 00:04:05,198","And we'll see.","我們等著瞧吧。"
"00:04:05,198 --> 00:04:11,757","Hansen: Yeah, we worked through a lot of the kinks that we experienced during the Act One, so it's really just about pure execution at this point.","Hansen：對，第一幕遇到的很多問題我們都摸過了，所以現在基本上就是執行。"
"00:04:11,757 --> 00:04:16,343","Petty: This wouldn't stay here, but if you had like everything on, so they kind of don't overlap each other","Petty：這不會留在這裡，但如果所有東西都開著，讓它們不要彼此重疊，"
"00:04:16,343 --> 00:04:19,122","but they all add up versus like this stuff.","而是全部疊加起來，不像這些東西。"
"00:04:19,122 --> 00:04:20,267","Schafer: Cool. That's neat.","Schafer：酷，很好。"
"00:04:20,267 --> 00:04:24,597","Petty: Since it's the only thing that's really changed, hopefully it becomes like the player knows it's a focal point, you know.","Petty：因為它是唯一真正有變化的東西，希望玩家會知道那是焦點。"
"00:04:24,597 --> 00:04:27,828","They know they need to keep going back, 'cause it's different.","他們會知道要一直回去看，因為它不一樣了。"
"00:04:27,828 --> 00:04:34,360","Peck: I'm pretty excited about how much of the tech we already have in place and we can just like hit the ground running on","Peck：我很興奮的是，我們已經有很多技術到位了，可以一開始就直接衝。"
"00:04:34,360 --> 00:04:36,892","just writing up the game play and stuff like that.","直接開始把 gameplay 寫起來之類的。"
"00:04:36,892 --> 00:04:43,145","Crook: So that maybe makes it a little less exciting, in a way, just because it's not new.","Crook：所以某方面來說，這也許比較沒那麼刺激，因為不是全新的東西。"
"00:04:43,145 --> 00:04:50,199","As far as figuring things out, but it also makes you less nervous, you know, 'cause we know, OK, it worked.","就摸索而言是這樣，但也會比較不緊張，因為我們知道：好，這套可行。"
"00:04:50,199 --> 00:04:52,395","And you know, there's a few things we want to change.","當然，也有幾件事我們想改。"
"00:04:52,395 --> 00:04:55,152","Crook: We really need to work on the flip book interface.","Crook：我們真的得處理翻頁書介面。"
"00:04:55,152 --> 00:04:57,196","It's not very intuitive.","不太直覺。"
"00:04:57,196 --> 00:04:58,389","Another thing.","還有一件事。"
"00:04:58,389 --> 00:05:05,180","Is there any way, Oliver, I know we've mentioned this in the past, but faster exporting of anims from Maya? Yeah.","Oliver，有沒有辦法，我知道以前提過，就是讓 Maya 匯出動畫更快一點？對。"
"00:05:05,188 --> 00:05:09,980","It's just, you know, it's just these, this, we have a lot of big scenes.","只是你知道，我們有很多大場景。"
"00:05:09,980 --> 00:05:14,920","Tim writes long scenes and they, and you make one change, you test it like, ahh, OK, that's good.","Tim 會寫很長的場景，你改一個東西，測一下，覺得好，這樣可以。"
"00:05:14,920 --> 00:05:17,280","Then you got to re-export again, that's another ten, fifteen minutes.","然後又得重新匯出，又是十到十五分鐘。"
"00:05:17,280 --> 00:05:23,719","Franzke: I mean, one thing I'm interested to investigate is whether we could launch Maya in batch mode somehow","Franzke：我是滿想研究一件事，就是能不能用某種方式以批次模式啟動 Maya，"
"00:05:23,719 --> 00:05:24,927","and like execute a script on it.","然後在裡面執行腳本。"
"00:05:24,927 --> 00:05:26,887","Petty: I would if we have a network machine that does it.","Petty：如果有一台連在網路上的機器能做，我會這麼做。"
"00:05:26,887 --> 00:05:31,774","Just like when, you know, in Brutal Legend we eventually stopped doing local exports of the movie","就像在《Brütal Legend》時，我們後來不再在本機匯出影片，"
"00:05:31,780 --> 00:05:34,135","and started having the build machine to do it, yeah.","改成讓建置機器去做，對。"
"00:05:34,135 --> 00:05:40,142","It would also help if we didn't have, you know, seven year old machines with only 4 gigs of RAM.","如果我們用的不是七年前、只有 4GB RAM 的機器，也會有幫助。"
"00:05:40,142 --> 00:05:44,010","So it could be fixed by, you know, I don't know.","所以也許可以靠，我不知道。"
"00:05:44,010 --> 00:05:47,029","Crook: Greg. Buy all new computers.","Crook：Greg，買一批新電腦吧。"
"00:05:47,029 --> 00:05:49,131","Crook: So it'll, it'll just make workflow easier.","Crook：這樣就會讓工作流程更順。"
"00:05:49,131 --> 00:05:54,331","I think it'll save us a lot of time in bug fixing.","我覺得會省下很多修 bug 的時間。"
"00:05:54,340 --> 00:05:59,872","Petty: You know, I noticed that there are a lot of animation bugs as the production went on.","Petty：我注意到製作越往後，動畫 bug 變得很多。"
"00:05:59,880 --> 00:06:03,200","And some of those, a lot of those boil down to like sorting issues.","其中很多其實都歸結到排序問題。"
"00:06:03,300 --> 00:06:09,360","Crook: Basically one piece of geometry didn't know whether it should sort in front or in back of another piece of geometry.","Crook：基本上就是某個幾何物件不知道自己該排在另一個幾何物件前面還是後面。"
"00:06:09,367 --> 00:06:16,000","Petty: The way we've done sorting to support all the platforms is limited and they spend a lot of time cleaning that up.","Petty：我們為了支援所有平台所做的排序方式有限制，他們花很多時間在清理那些問題。"
"00:06:16,000 --> 00:06:20,259","Like if we knew that we were only making it for a high-end console ever, we'd probably have had different solutions","如果我們一開始就知道只做高階主機版，可能會有不同的解法，"
"00:06:20,259 --> 00:06:26,959","that would have removed some of the burden off the animators or artists, but you know, when you're developing a new engine and you're supporting","可以減輕動畫師或美術的一些負擔。但你知道，開發新引擎時又要支援……"
"00:06:26,960 --> 00:06:30,520","a really wide array of platforms, you can't really do that.","非常多種平台，就沒辦法那樣做。"
"00:06:30,520 --> 00:06:32,140","Or at least it's harder.","至少會更難。"
"00:06:32,149 --> 00:06:35,045","Franzke: Yeah, gosh.","Franzke：是啊，天哪。"
"00:06:35,820 --> 00:06:36,560","Petty: What do you think, Oliver?","Petty：你覺得呢，Oliver？"
"00:06:36,560 --> 00:06:39,380","This is way more fun that fixing compatibility errors.","這比修相容性錯誤有趣多了。"
"00:06:39,390 --> 00:06:45,600","Rice: Yep. So I mean, Ben, you're on some stuff now and I guess a lot of this would be coming your way.","Rice：對。所以 Ben，你現在有在做一些東西，我想很多這類事情會到你手上。"
"00:06:45,600 --> 00:06:48,600","Franzke: How do you feel about crunching?","Franzke：你對加班趕工有什麼感覺？"
"00:06:48,604 --> 00:06:55,238","Petty: I mean it's always a balance for every engine I've been on, 'cause all the games I've worked on I've never used commercial licensed engines.","Petty：我做過的每個引擎都要取捨，因為我做過的遊戲從來沒用過商用授權引擎。"
"00:06:55,240 --> 00:06:56,440","They've always been developed in-house.","一直都是自家開發。"
"00:06:56,440 --> 00:07:04,240","So there's always this balance between getting the game done and adding tools to make making the game more effective.","所以永遠都得在完成遊戲，和加入工具讓製作更有效率之間取得平衡。"
"00:07:04,240 --> 00:07:06,180","And it's really hard to know where that balance should be.","很難知道平衡應該在哪。"
"00:07:06,180 --> 00:07:10,780","Petty: I guess I just wanted to mention that there's a ball of work potentially to like fix some of the workflows that got broken","Petty：我只是想提一下，可能有一大團工作要做，像是修一些壞掉的工作流程，"
"00:07:10,780 --> 00:07:17,140","and also improve some things that I never got a chance to improve, to try and also make the content production of Act Two as efficient as possible.","也改善一些我一直沒機會改善的東西，讓第二幕的內容製作盡可能有效率。"
"00:07:17,200 --> 00:07:23,600","Franzke: Like, this, this, this schedule to some degree also relies in effect just like in Act One","Franzke：像這個時程某種程度上也仰賴一件事，就像第一幕一樣，"
"00:07:23,600 --> 00:07:32,840","we actually have some manpower available to fix and even possibly improve the workflow, which is right now really bad,","就是我們真的得有人力可以修，甚至改善工作流程。現在真的很糟，"
"00:07:32,840 --> 00:07:36,540","because it just bi-rotted all alway because nobody had time to really look at it.","因為一直沒人有時間仔細看，它就整個慢慢爛掉了。"
"00:07:36,540 --> 00:07:40,280","Like opening scenes takes insane amount of time, nobody really knows why.","像是開場景要花超久，沒人真的知道為什麼。"
"00:07:40,280 --> 00:07:41,080","I don't have time to look into it.","我沒時間查。"
"00:07:41,080 --> 00:07:42,520","Nobody has, Anna needs to work.","大家都沒時間，Anna 還得趕工作。"
"00:07:42,520 --> 00:07:43,220","We only have two programmers.","我們只有兩個程式設計師。"
"00:07:43,227 --> 00:07:47,896","Rice: If we're worried about December, that seems like that's going to be something that makes it even more challenging.","Rice：如果我們已經在擔心十二月，那這看起來會讓挑戰更大。"
"00:07:47,896 --> 00:07:52,295","Petty: Just something to throw in the bucket with the rest of it.","Petty：只是再丟一件事進那一大桶問題裡。"
"00:07:52,295 --> 00:07:59,320","Petty: And so we're, we're going to a more traditional production cycle now, trying to actually build the very specific game assets,","Petty：所以我們現在要進入比較傳統的製作週期，真正開始做很明確的遊戲資產，"
"00:07:59,320 --> 00:08:00,558","not just design them, you know.","不只是設計它們。"
"00:08:00,558 --> 00:08:02,377","Preproduction way.","不是前期製作那種做法。"
"00:08:02,377 --> 00:08:07,097","And we're finishing our first sprint of Act Two.","我們也快完成第二幕的第一個 sprint。"
"00:08:07,620 --> 00:08:23,380","[Music] Schafer: This is the first time we've played through since we started Act Two.","[音樂] Schafer：這是我們開始第二幕以來第一次完整跑一次。"
"00:08:23,380 --> 00:08:27,200","Kipnis: Although I need to make sure that the sound is actually working.","Kipnis：不過我得確認聲音真的有正常。"
"00:08:27,200 --> 00:08:29,440","Last time on Broken Age.","《Broken Age》前情提要。"
"00:08:30,500 --> 00:08:31,693","Schafer: Are we going to have that?","Schafer：我們會放那個嗎？"
"00:08:31,700 --> 00:08:35,240","Oh my God. OK. Here we go.","我的天。好，來了。"
"00:08:37,100 --> 00:08:39,240","This better not fucking end here!","最好不要他媽的停在這裡！"
"00:08:39,240 --> 00:08:40,900","It better not be the end!","最好不要就這樣結束！"
"00:08:41,539 --> 00:08:45,060","I paid $15 for, what?","我花了十五美元，到底買到什麼？"
"00:08:47,464 --> 00:08:51,658","Pull on, OK.","拉一下，好。"
"00:08:52,240 --> 00:08:55,640","Ohmygod is it going to go right into it? Awesome.","天啊，會直接接下去嗎？太棒了。"
"00:08:55,640 --> 00:08:57,140","That's so nice and smooth.","這樣很順，很漂亮。"
"00:08:57,480 --> 00:09:04,140","So when you play through the game, the only thing is like, do you think we should still put the text up, like ""end of Act One""?","所以玩到這裡時，唯一的問題是，你覺得我們還要放「第一幕結束」那種文字嗎？"
"00:09:04,140 --> 00:09:06,740","Kipnis: No, no, no. It should just go right in.","Kipnis：不用，不用。應該直接接下去。"
"00:09:08,200 --> 00:09:11,900","Schafer: You guys seem to have already come to an agreement about this one.","Schafer：你們好像已經對這件事達成共識了。"
"00:09:11,900 --> 00:09:13,500","Kipnis: I mean we could, but it wouldn't be as...","Kipnis：我是說可以，但就不會那麼……"
"00:09:13,500 --> 00:09:14,600","Schafer: Should I pick the girl?","Schafer：要我選那個女孩嗎？"
"00:09:14,600 --> 00:09:15,760","Kipnis: No. Don't do it.","Kipnis：不要。別選。"
"00:09:15,767 --> 00:09:18,127","Petty: It'd be a very short play through.","Petty：那會變成很短的通關流程。"
"00:09:19,260 --> 00:09:22,400","Schafer: It's like, oh no! Horrible bug.","Schafer：就像，喔不！超可怕的 bug。"
"00:09:26,460 --> 00:09:28,354","Kipnis: He needs a runs.","Kipnis：他需要跑步動畫。"
"00:09:28,960 --> 00:09:31,660","Petty: You know what I realized, too, is Shay's in all these scenes.","Petty：你知道我也發現什麼嗎？Shay 在這些場景裡，"
"00:09:31,660 --> 00:09:33,880","He feels a bit small in all of them.","每一幕都感覺有點小。"
"00:09:33,880 --> 00:09:39,740","He's the correct scale, but he's actually, he's so much smaller feeling than Vella.","比例是對的，但他的感覺真的比 Vella 小很多。"
"00:09:39,740 --> 00:09:43,300","Their height is about the same, but because she has the bigger hair and a wider face.","他們身高差不多，但她頭髮比較大，臉也比較寬。"
"00:09:43,300 --> 00:09:49,940","Like he looks small talking to the same characters as if you, like when you just, and I've doubled, triple checked the scale and it's all correct.","他跟同樣的角色說話時看起來就很小。我已經反覆檢查比例，全部都正確。"
"00:09:49,954 --> 00:09:54,154","It just, Kipnis: I wonder if we should make him bigger.","只是……Kipnis：不知道是不是該把他放大。"
"00:09:54,240 --> 00:09:58,120","Petty: Well, it'd throw off all the stuff at this point.","Petty：可是現在改會把一堆東西都打亂。"
"00:10:00,240 --> 00:10:02,700","Schafer: So I assume, I think Lydia is awkward.","Schafer：所以我猜，現在這有點尷尬。"
"00:10:02,700 --> 00:10:07,400","She came 'cause I think she thinks this is like, yeah, a surprise going away party.","她會來，是因為她大概以為這是驚喜歡送會。"
"00:10:07,400 --> 00:10:11,520","She's coming, is this where, is this where the cake is, you guys?","她來了。蛋糕是在這裡嗎，各位？"
"00:10:11,520 --> 00:10:13,400","Is this where we're having the big going away?","盛大的歡送會是在這裡嗎？"
"00:10:14,700 --> 00:10:17,040","This is Lydia's last play-through before she goes to...","這是 Lydia 去……之前最後一次一起完整試跑。"
"00:10:18,540 --> 00:10:21,360","That's Oculus. That's my gesture for Oculus.","那是 Oculus。這是我的 Oculus 手勢。"
"00:10:21,700 --> 00:10:23,057","Facehugger.","抱臉蟲。"
"00:10:23,460 --> 00:10:25,114","Anyone have any last words for Lydia?","有人要對 Lydia 說臨別贈言嗎？"
"00:10:25,580 --> 00:10:27,640","Petty: Thank you for all your hard work, Lydia.","Petty：Lydia，謝謝你一直以來的辛苦。"
"00:10:27,640 --> 00:10:32,600","[Applause] Kipnis: All your v-effects in Act One were amazing","[掌聲] Kipnis：你在第一幕做的所有 VFX 都很棒，"
"00:10:32,600 --> 00:10:37,340","and we hope we get somebody anywhere near as good as you for Act Two.","希望第二幕能找到至少接近你水準的人。"
"00:10:38,080 --> 00:10:40,500","Crook: Yeah. Yeah, that was unfortunate.","Crook：對，對，那真的很可惜。"
"00:10:40,500 --> 00:10:41,320","Good old Lydia.","可靠的 Lydia。"
"00:10:41,700 --> 00:10:43,960","The turnover here is very, is not high.","這裡的人員流動率很……不高。"
"00:10:43,960 --> 00:10:47,020","It's actually, it's not high at all.","其實一點也不高。"
"00:10:47,460 --> 00:10:53,660","And I think sometimes we're lucky to have people for as long as we do.","所以我覺得有時候人能留這麼久，我們已經很幸運了。"
"00:10:53,660 --> 00:10:57,360","And it is a little scary, like we were talking about effects today, a little bit.","但也有點可怕，像今天我們就稍微談到特效。"
"00:10:57,360 --> 00:10:59,860","Then I was, you know, and then in the back of your head, like wait.","然後我腦中就有個聲音：等等。"
"00:10:59,860 --> 00:11:01,039","Who's going to do these?","誰會做這些？"
"00:11:01,040 --> 00:11:07,300","I know Lee was doing a little bit of effects work the other day, but he's not going to have time to like, be the effects person.","我知道 Lee 前幾天有做一點特效，但他不會有時間真的擔任特效那個人。"
"00:11:09,020 --> 00:11:12,640","So I'm just going to have to trust that they can find somebody.","所以我得相信他們能找到人。"
"00:11:13,440 --> 00:11:17,640","'Cause we do have, we have a couple other effects artists, but they're on other projects.","因為我們確實還有幾位特效美術，但他們都在其他專案上。"
"00:11:17,640 --> 00:11:26,700","So we're going to have to find somebody new that can come in and try and match that style and we will, we will.","所以我們得找新人進來，試著接上那個風格。我們會的，會找到的。"
"00:11:27,040 --> 00:11:30,480","And so, so we'll find somebody that can do it.","所以，我們會找到能做的人。"
"00:11:30,960 --> 00:11:35,380","So I'm not freaking out, but I don't know.","所以我沒有崩潰，只是也說不準。"
"00:11:35,380 --> 00:11:36,320","She was great.","她很棒。"
"00:11:37,800 --> 00:11:39,060","Schafer: OK. But it's awesome.","Schafer：好。不過很棒。"
"00:11:39,340 --> 00:11:41,780","See those puzzles coming together. Kipnis: Yeah.","看到那些謎題成形。Kipnis：對。"
"00:11:42,180 --> 00:11:43,800","Schafer: We'll be done by December!","Schafer：我們十二月就會做完！"
"00:11:44,600 --> 00:11:46,080","Rice: Exactly. Petty: It's nice that you know when...","Rice：沒錯。Petty：知道什麼時候……還不錯。"
"00:11:46,087 --> 00:11:47,642","Schafer: This is where everyone jumps out and is like, yeah!","Schafer：這時大家就會跳出來說：耶！"
"00:11:47,642 --> 00:11:55,900","Schafer: People were worried about it being done in December, earlier and then the writing is taking even a little bit longer than we thought.","Schafer：之前大家就擔心十二月能不能完成，結果劇本又比我們想的多花了一點時間。"
"00:11:55,900 --> 00:11:58,460","So I bet people were even more worried about it being done in December.","所以我猜大家更擔心十二月做不做得完。"
"00:11:59,080 --> 00:12:04,160","Schafer: But we did not quite finish the work, the milestone and when we started the milestone","Schafer：但我們沒有完全完成這個里程碑的工作，而一開始這個里程碑時，"
"00:12:04,160 --> 00:12:08,160","we're like, from now on if we don't finish milestones we're just going to cut stuff and when we don't finish them.","我們說從現在開始，如果里程碑沒完成，就直接砍內容。結果現在沒完成。"
"00:12:08,163 --> 00:12:13,360","And the milestone, so I guess we're just going to have to cut half of those puzzles.","所以我想，我們只好砍掉那些謎題的一半。"
"00:12:14,600 --> 00:12:20,000","So we're going to go back to that meeting we had where we said that we're going to cut stuff and be like, OK, listen.","所以我們得回到那場說要砍內容的會議，然後說，好，聽著。"
"00:12:20,400 --> 00:12:22,940","It's not totally reasonable to just cut stuff that doesn't get done.","沒做完就直接砍，其實不完全合理。"
"00:12:22,940 --> 00:12:26,260","We're going to just have to make up for it somehow.","我們得想辦法補回來。"
"00:12:26,680 --> 00:12:29,260","Petty: The intent was never to be, oh, we didn't finish that puzzle.","Petty：原本的意思從來不是，喔，這個謎題沒做完，"
"00:12:29,260 --> 00:12:30,416","We're just not doing it.","那我們就不做了。"
"00:12:30,420 --> 00:12:37,220","It was, it was that we didn't want to leave a wake of unfinished, half-implemented puzzles for a variety of reasons","而是基於很多原因，我們不想留下一串未完成、只做一半的謎題。"
"00:12:37,220 --> 00:12:41,200","and one was you can't play-test a half-implemented puzzle meaningfully.","其中一個原因是，半成品謎題沒辦法有意義地試玩測試。"
"00:12:41,200 --> 00:12:46,240","And we wanted to play-test sooner to help ameliorate the amount of like play-tested adjustments at the end","我們也想早點試玩測試，減少最後才根據測試結果調整的量，"
"00:12:46,240 --> 00:12:49,540","when we have less flexibility, 'cause the dialogue's recorded and we're running out of time.","因為到時候彈性比較少，對話已經錄好，時間也快沒了。"
"00:12:50,200 --> 00:12:54,340","So I mean, it's all those reasons why we're trying to do that.","所以我們想那麼做，是出於這些原因。"
"00:12:54,340 --> 00:12:58,540","But what actually wound up happening for a couple reasons was that we didn't hit those two puzzles.","但實際上，因為幾個原因，我們那兩個謎題沒有達標。"
"00:12:58,540 --> 00:13:03,880","So we're effectively, I don't know, a week or so behind already on the schedule in our first two-week sprint.","所以在第一個兩週 sprint，我們實際上已經落後差不多一週。"
"00:13:04,540 --> 00:13:10,740","And it's going to continue, like we'll continue to get further behind unless we can close out puzzles on that sprint.","而且會繼續下去。除非我們能在 sprint 內收掉謎題，不然會越落後越多。"
"00:13:10,740 --> 00:13:12,880","And I don't see anything that changes that.","我看不出有什麼能改變這點。"
"00:13:12,880 --> 00:13:15,620","Right now, for example, there's really only one puzzle that's finished writing.","例如現在，真的只有一個謎題的劇本寫完。"
"00:13:15,620 --> 00:13:18,680","We can't finish the hull patch puzzle chain, because it's missing writing.","我們不能完成船殼補丁謎題鏈，因為缺劇本。"
"00:13:18,980 --> 00:13:22,240","We can't finish the hexapal wiring, we can't finish radiation suit.","Hexipal 接線做不完，防輻射衣也做不完。"
"00:13:22,240 --> 00:13:24,200","So that still means we're behind.","那仍然代表我們落後了。"
"00:13:29,080 --> 00:13:29,580","Schafer: ok.","Schafer：好吧。"
"00:13:29,580 --> 00:13:33,980","Hansen: Would that allow us to potentially catch up, if we got the writing in time?","Hansen：如果劇本及時到位，那有可能讓我們追上嗎？"
"00:13:34,340 --> 00:13:39,160","Schafer: So I bet I'm maybe the last person who thinks we can get it done in December, probably.","Schafer：我猜我可能是最後一個還覺得十二月做得完的人。"
"00:13:39,300 --> 00:13:44,820","You can kind of sense when you're in a position where everyone kind of thinks you're not going to make the deadline, but they just haven't told you yet.","有時你會感覺到，大家其實都覺得你趕不上期限，只是還沒告訴你。"
"00:13:46,280 --> 00:13:52,040","So I'm going to go ahead and pretend I haven't heard it yet until they, it's just too much time has gone by, they can't tell me.","所以我就繼續假裝還沒聽到，拖到時間過太久，他們也沒辦法再告訴我。"
"00:13:53,440 --> 00:13:54,640","Then they won't tell me.","然後他們就不會說了。"
"00:13:55,080 --> 00:13:56,800","And then we'll make it on time, see?","然後我們就會準時完成，看吧？"
"00:13:57,060 --> 00:13:58,420","That's how I operate.","我就是這樣運作的。"
"00:13:59,200 --> 00:14:00,536","Kind of mind games.","有點像心理戰。"
"00:14:01,080 --> 00:14:04,393","Hansen: There're two different scenarios that we can do pretty much.","Hansen：基本上我們可以做兩種不同情境。"
"00:14:05,160 --> 00:14:06,960","Well, one is we don't ship in December.","一個是我們十二月不推出。"
"00:14:07,260 --> 00:14:09,980","I mean, that's probably the one we don't want to go for.","我是說，這大概是我們不想選的。"
"00:14:10,120 --> 00:14:15,220","And the other one, basically eats into Beta periods so that we won't have a true Beta.","另一個基本上會吃掉 Beta 階段，讓我們沒有真正的 Beta。"
"00:14:15,220 --> 00:14:21,640","We would actually have animations and v-effects and a lot of the audio stuff coming in late, like into Beta.","動畫、VFX，還有很多音效內容都會很晚才進來，甚至進到 Beta 才進來。"
"00:14:22,200 --> 00:14:23,980","And there's a lot of risk involved in doing that.","這樣做有很多風險。"
